,ticker,epoch,train_loss,val_loss
0,AAME,0,53.03894805908203,29.30740737915039
1,AAME,1,49.23906326293945,27.315155029296875
2,AAME,2,47.83932876586914,26.602365493774414
3,AAME,3,47.05094528198242,25.776784896850586
4,AAME,4,46.5015754699707,25.35629653930664
5,AAME,5,46.09694290161133,25.09419059753418
6,AAME,6,45.79868698120117,24.779386520385742
7,AAME,7,45.57957077026367,24.485607147216797
8,AAME,8,45.410587310791016,24.21624183654785
9,AAME,9,45.27643585205078,24.08375358581543
10,AAME,10,45.16032028198242,23.944665908813477
11,AAME,11,45.06088638305664,23.84150505065918
12,AAME,12,44.973976135253906,23.76656150817871
13,AAME,13,44.89520263671875,23.71306037902832
14,AAME,14,44.82120895385742,23.669559478759766
15,AAME,15,44.752159118652344,23.634939193725586
16,AAME,16,44.68718719482422,23.599082946777344
17,AAME,17,44.62706756591797,23.56255340576172
18,AAME,18,44.57025146484375,23.528099060058594
19,AAME,19,44.516151428222656,23.489727020263672
20,AAME,20,44.46379852294922,23.445180892944336
21,AAME,21,44.412635803222656,23.39049530029297
22,AAME,22,44.36299133300781,23.33419418334961
23,AAME,23,44.315155029296875,23.280080795288086
24,AAME,24,44.26875305175781,23.223224639892578
25,AAME,25,44.223838806152344,23.16802978515625
26,AAME,26,44.18025207519531,23.116703033447266
27,AAME,27,44.138092041015625,23.066316604614258
28,AAME,28,44.09764862060547,23.020967483520508
29,AAME,29,44.0590934753418,22.977462768554688
30,AAME,30,44.02268981933594,22.930044174194336
31,AAME,31,43.98837661743164,22.881690979003906
32,AAME,32,43.95625305175781,22.835329055786133
33,AAME,33,43.926204681396484,22.788822174072266
34,AAME,34,43.898284912109375,22.743318557739258
35,AAME,35,43.87233352661133,22.6995849609375
36,AAME,36,43.84823989868164,22.658098220825195
37,AAME,37,43.8258171081543,22.618486404418945
38,AAME,38,43.804840087890625,22.580543518066406
39,AAME,39,43.78525161743164,22.54488754272461
40,AAME,40,43.766910552978516,22.512094497680664
41,AAME,41,43.7496223449707,22.480039596557617
42,AAME,42,43.733314514160156,22.450010299682617
43,AAME,43,43.71799850463867,22.421846389770508
44,AAME,44,43.703548431396484,22.3947811126709
45,AAME,45,43.689876556396484,22.36890983581543
46,AAME,46,43.676918029785156,22.344165802001953
47,AAME,47,43.66469955444336,22.321216583251953
48,AAME,48,43.6530876159668,22.299163818359375
49,AAME,49,43.6420783996582,22.27821922302246
50,AAME,50,43.631561279296875,22.258466720581055
51,AAME,51,43.621490478515625,22.239456176757812
52,AAME,52,43.61185836791992,22.221498489379883
53,AAME,53,43.60255813598633,22.20403480529785
54,AAME,54,43.59363555908203,22.189001083374023
55,AAME,55,43.58504867553711,22.174171447753906
56,AAME,56,43.576820373535156,22.15993881225586
57,AAME,57,43.56896209716797,22.147409439086914
58,AAME,58,43.561405181884766,22.13605499267578
59,AAME,59,43.554134368896484,22.1257266998291
60,AAME,60,43.547115325927734,22.11571502685547
61,AAME,61,43.54041290283203,22.106313705444336
62,AAME,62,43.533966064453125,22.098140716552734
63,AAME,63,43.52778244018555,22.09019660949707
64,AAME,64,43.52186965942383,22.082561492919922
65,AAME,65,43.51618957519531,22.07676124572754
66,AAME,66,43.51070022583008,22.06938362121582
67,AAME,67,43.50543975830078,22.064722061157227
68,AAME,68,43.5003776550293,22.058677673339844
69,AAME,69,43.495479583740234,22.056068420410156
70,AAME,70,43.490787506103516,22.049503326416016
71,AAME,71,43.48628234863281,22.047515869140625
72,AAME,72,43.481807708740234,22.042781829833984
73,AAME,73,43.477718353271484,22.042457580566406
74,AAME,74,43.4734992980957,22.03696632385254
75,AAME,75,43.469581604003906,22.036964416503906
76,AAME,76,43.46571350097656,22.035219192504883
77,AAME,77,43.462039947509766,22.03238868713379
78,AAME,78,43.45850372314453,22.034372329711914
79,AAME,79,43.454994201660156,22.0279483795166
80,AAME,80,43.45181655883789,22.033447265625
81,AAME,81,43.448486328125,22.02791404724121
82,AAME,82,43.44551467895508,22.030818939208984
83,AAME,83,43.44245529174805,22.02833366394043
84,AAME,84,43.43964385986328,22.029090881347656
85,AAME,85,43.43687057495117,22.02915382385254
86,AAME,86,43.434200286865234,22.027956008911133
87,AAME,87,43.431671142578125,22.031288146972656
88,AAME,88,43.429134368896484,22.027252197265625
89,AAME,89,43.42686462402344,22.032943725585938
90,AAME,90,43.424434661865234,22.02904510498047
91,AAME,91,43.422325134277344,22.034475326538086
92,AAME,92,43.42005920410156,22.030981063842773
93,AAME,93,43.41804885864258,22.03636932373047
94,AAME,94,43.41592788696289,22.03424072265625
95,AAME,95,43.41404724121094,22.039005279541016
96,AAME,96,43.412071228027344,22.03790283203125
97,AAME,97,43.41029357910156,22.04142189025879
98,AAME,98,43.40846633911133,22.042171478271484
99,AB,0,91.62268829345703,92.04196166992188
100,AB,1,89.39958190917969,90.44683837890625
101,AB,2,87.09675598144531,88.19058990478516
102,AB,3,84.61372375488281,86.30529022216797
103,AB,4,82.17594146728516,84.5055160522461
104,AB,5,80.50310516357422,83.29070281982422
105,AB,6,78.87181854248047,81.76628875732422
106,AB,7,76.81904602050781,80.12396240234375
107,AB,8,75.34014892578125,79.10833740234375
108,AB,9,73.88822174072266,77.54753112792969
109,AB,10,71.98430633544922,76.3276138305664
110,AB,11,70.60054016113281,75.02365112304688
111,AB,12,69.12469482421875,74.0052490234375
112,AB,13,67.8477783203125,72.7496337890625
113,AB,14,66.54915618896484,71.99699401855469
114,AB,15,65.88507080078125,71.48486328125
115,AB,16,65.2984848022461,70.90408325195312
116,AB,17,64.65184020996094,70.44660949707031
117,AB,18,64.18678283691406,70.06459045410156
118,AB,19,63.781776428222656,69.72681427001953
119,AB,20,63.465484619140625,69.49838256835938
120,AB,21,63.237239837646484,69.2678451538086
121,AB,22,62.87921142578125,68.80767059326172
122,AB,23,62.13505554199219,68.13322448730469
123,AB,24,61.60226058959961,67.59312438964844
124,AB,25,60.42052459716797,65.98238372802734
125,AB,26,59.58536148071289,65.74311828613281
126,AB,27,59.40251541137695,65.60717010498047
127,AB,28,59.17724609375,65.26264190673828
128,AB,29,58.7602653503418,64.74129486083984
