,ticker,epoch,train_loss,val_loss
0,AAME,0,62.6887092590332,33.6534423828125
1,AAME,1,48.63713455200195,26.61512565612793
2,AAME,2,45.05569076538086,21.811243057250977
3,AAME,3,44.40874481201172,22.529096603393555
4,AAME,4,43.78693771362305,21.370466232299805
5,AAME,5,44.469520568847656,22.229101181030273
6,AAME,6,43.679771423339844,22.606327056884766
7,AAME,7,43.60293960571289,22.22091293334961
8,AAME,8,43.57170486450195,22.137481689453125
9,AAME,9,43.5553092956543,21.5334529876709
10,AAME,10,43.54751205444336,20.986371994018555
11,AAME,11,43.87748718261719,21.885852813720703
12,AAME,12,43.432228088378906,20.157094955444336
13,AAME,13,43.741050720214844,21.235990524291992
14,AAME,14,43.67218017578125,21.544639587402344
15,AAME,15,43.47175598144531,21.865962982177734
16,AAME,16,43.45589828491211,20.895484924316406
17,AAME,17,43.46368408203125,22.796289443969727
18,AAME,18,43.491493225097656,21.95328140258789
19,AAME,19,43.442352294921875,20.148193359375
20,AAME,20,43.49293518066406,21.476713180541992
21,AAME,21,43.53628921508789,20.80509376525879
22,AAME,22,43.59641647338867,21.60818099975586
23,AAME,23,43.388648986816406,21.06729507446289
24,AAME,24,43.515899658203125,22.95167350769043
25,AAME,25,43.54411697387695,22.50006675720215
26,AAME,26,43.54166030883789,20.95395851135254
27,AAME,27,43.56111145019531,21.344202041625977
28,AAME,28,43.42885971069336,21.801340103149414
29,AAME,29,43.43659210205078,21.512939453125
30,AB,0,53.72346115112305,24.52234649658203
31,AB,1,34.79352569580078,35.11143112182617
32,AB,2,33.15971755981445,26.401390075683594
33,AB,3,32.691986083984375,26.809778213500977
34,AB,4,33.21892166137695,28.360132217407227
35,AB,5,32.53539276123047,32.192222595214844
36,AB,6,32.48655319213867,25.572948455810547
37,AB,7,32.35391616821289,32.64262390136719
38,AB,8,32.27717590332031,27.780536651611328
39,AB,9,32.264339447021484,33.60702896118164
40,AB,10,32.49993133544922,29.864212036132812
41,ABCB,0,42.31425476074219,69.90973663330078
42,ABCB,1,39.35123825073242,69.10082244873047
43,ABCB,2,39.30855941772461,66.12403106689453
44,ABCB,3,39.33646774291992,69.42017364501953
45,ABCB,4,39.16827392578125,65.45205688476562
46,ABCB,5,39.273155212402344,66.80628967285156
47,ABCB,6,39.25324630737305,70.31675720214844
48,ABCB,7,39.2066764831543,67.69940948486328
49,ABCB,8,39.211421966552734,68.3469009399414
50,ABCB,9,39.08144760131836,69.33496856689453
51,ABCB,10,39.21534729003906,66.90028381347656
52,ABCB,11,39.263275146484375,68.62286376953125
53,ABCB,12,39.13079071044922,67.84986114501953
54,ABCB,13,39.10311508178711,71.22322082519531
55,ABCB,14,39.31666564941406,70.08482360839844
56,ACGL,0,47.95134353637695,78.85323333740234
57,ACGL,1,44.60126495361328,78.47988891601562
58,ACGL,2,44.410099029541016,77.9958724975586
59,ACGL,3,44.45427322387695,78.55052185058594
60,ACGL,4,44.64387130737305,77.87003326416016
61,ACGL,5,44.4118537902832,79.63516998291016
62,ACGL,6,44.4771728515625,77.00840759277344
63,ACGL,7,44.398372650146484,79.53902435302734
64,ACGL,8,44.48979949951172,77.78559112548828
65,ACGL,9,44.51531982421875,77.86293029785156
66,ACGL,10,44.55437469482422,77.95396423339844
67,ACGL,11,44.386688232421875,77.71118927001953
68,ACGL,12,44.61970138549805,77.38418579101562
69,ACGL,13,44.49534606933594,77.57207489013672
70,ACGL,14,44.397727966308594,76.4135971069336
71,ACGL,15,44.43635177612305,76.58527374267578
72,ACGL,16,44.410404205322266,76.65080261230469
73,ACGL,17,44.40802764892578,77.19564819335938
74,ACGL,18,44.488346099853516,78.08456420898438
75,ACGL,19,44.370819091796875,77.7700424194336
76,ACGL,20,44.462303161621094,76.78688049316406
77,ACGL,21,44.4575309753418,75.57675170898438
78,ACGL,22,44.53569793701172,76.39193725585938
79,ACGL,23,44.53586959838867,79.10743713378906
80,ACGL,24,44.44804382324219,77.77238464355469
81,ACGL,25,44.48731994628906,77.52531433105469
82,ACGL,26,44.45195007324219,75.88067626953125
83,ACGL,27,44.37824249267578,77.66606903076172
84,ACGL,28,44.390525817871094,76.17793273925781
85,ACGL,29,44.44282150268555,77.6847915649414
86,ACGL,30,44.610816955566406,78.27830505371094
87,ACGL,31,44.44880676269531,76.53482055664062
88,ACNB,0,27.877317428588867,37.366600036621094
89,ACNB,1,20.86338233947754,40.89520263671875
90,ACNB,2,20.805530548095703,42.09973907470703
91,ACNB,3,20.85359764099121,42.158966064453125
92,ACNB,4,20.732112884521484,39.1956672668457
93,ACNB,5,20.767654418945312,41.81281661987305
94,ACNB,6,20.715238571166992,42.09689712524414
95,ACNB,7,20.804380416870117,43.78704071044922
96,ACNB,8,21.053850173950195,37.21946334838867
97,ACNB,9,20.900197982788086,40.371192932128906
98,ACNB,10,20.79958724975586,41.941558837890625
99,ACNB,11,20.836885452270508,40.031070709228516
