,ticker,epoch,train_loss,val_loss
0,AAME,0,75.24266815185547,47.37827682495117
1,AAME,1,55.21598434448242,31.69466209411621
2,AAME,2,47.34502410888672,22.324325561523438
3,AAME,3,44.715919494628906,22.888774871826172
4,AAME,4,43.925716400146484,22.594823837280273
5,AAME,5,44.283905029296875,23.31395149230957
6,AAME,6,43.63698196411133,22.780704498291016
7,AAME,7,43.47158432006836,21.964759826660156
8,AAME,8,43.498077392578125,22.293659210205078
9,AAME,9,43.48765182495117,21.828392028808594
10,AAME,10,43.485267639160156,21.121084213256836
11,AAME,11,43.8238525390625,22.055187225341797
12,AAME,12,43.446231842041016,19.86886978149414
13,AAME,13,43.836944580078125,20.62147331237793
14,AAME,14,43.57450866699219,22.04781150817871
15,AAME,15,43.44845962524414,21.529239654541016
16,AAME,16,43.43290710449219,20.990276336669922
17,AAME,17,43.4315299987793,22.63796043395996
18,AAME,18,43.48789596557617,22.47015380859375
19,AAME,19,43.41275405883789,19.91802978515625
20,AAME,20,43.48912048339844,21.048105239868164
21,AAME,21,43.45475387573242,20.005197525024414
22,AAME,22,43.54795455932617,21.088979721069336
23,AB,0,74.58435821533203,48.409706115722656
24,AB,1,78.35821533203125,42.13272476196289
25,AB,2,34.00058364868164,29.146093368530273
26,AB,3,32.7010612487793,27.57569694519043
27,AB,4,32.73994445800781,29.99384880065918
28,AB,5,32.23204040527344,32.817874908447266
29,AB,6,32.34492111206055,26.60835838317871
30,AB,7,32.476829528808594,34.8121452331543
31,AB,8,32.28989791870117,29.161720275878906
32,AB,9,32.260276794433594,32.695072174072266
33,AB,10,32.506168365478516,29.23538589477539
34,AB,11,32.2044792175293,31.306121826171875
35,AB,12,32.201778411865234,31.620405197143555
36,AB,13,32.22023010253906,30.624488830566406
37,AB,14,32.26899337768555,32.83701705932617
38,AB,15,32.14469909667969,30.157323837280273
39,AB,16,32.1645393371582,32.18073272705078
40,ABCB,0,43.22087478637695,68.55311584472656
41,ABCB,1,39.280216217041016,69.95970153808594
42,ABCB,2,39.29051208496094,67.07513427734375
43,ABCB,3,39.296932220458984,69.36201477050781
44,ABCB,4,39.14482116699219,66.40140533447266
45,ABCB,5,39.2798957824707,67.00908660888672
46,ABCB,6,39.246761322021484,70.09186553955078
47,ABCB,7,39.21624755859375,68.52588653564453
48,ABCB,8,39.23494338989258,68.53583526611328
49,ABCB,9,39.0825309753418,68.76271057128906
50,ABCB,10,39.2390251159668,67.36639404296875
51,ABCB,11,39.29594802856445,68.62469482421875
52,ABCB,12,39.142234802246094,68.34966278076172
