sample_idx,CKA
0,0.6493603769702422
1,0.7152884334624285
2,0.8469391466607067
3,0.4992913021705362
4,0.37771585691432524
5,0.5876855588297865
6,0.8588716888282201
7,0.9309642364766093
8,0.640076781097752
9,0.5146965497354029
10,0.4551155629457453
11,0.46268138463438435
12,0.2703356923226755
13,0.22323754663135925
14,0.26412021754802095
15,0.34913602880775085
16,0.5428572965251909
17,0.5762490384681063
18,0.7406664446225486
19,0.4655190533274709
20,0.42553516509825917
21,0.5468391547385597
22,0.7236871414046776
23,0.7837226526672574
24,0.7153519611608982
25,0.3303888769359776
26,0.35938456676772573
27,0.6748877233103009
28,0.6683235691000444
29,0.4921510178126125
30,0.1980059543936513
31,0.29289819412084256
32,0.5413168255691716
33,0.2394138698109744
34,0.2870047128368503
35,0.4055326318700387
36,0.5407466300697573
37,0.2647732130199891
38,0.3199355960009053
39,0.4340385670333915
40,0.16790708892394643
41,0.14792587505669383
42,0.17375740548596458
43,0.3222715832852104
44,0.5150113623104902
45,0.8092798969364071
46,0.7105957627235567
47,0.5606499130816265
48,0.4228727975426983
49,0.602463107564982
50,0.3675588007939126
51,0.5325468605720647
52,0.22006481202325864
53,0.18398017817074117
54,0.3471633788091791
55,0.6626536872789742
56,0.8602291621694328
57,0.4557021184903446
58,0.6655420891439606
59,0.8010675875079966
60,0.7390635674783332
61,0.5677452145477059
62,0.34335784080778975
63,0.252682843144231
64,0.3452679144766981
65,0.6294276441518208
66,0.45074766935676847
67,0.38571406770465555
68,0.23007896616353982
69,0.1547986156281176
70,0.20423133656540113
71,0.22377491668862823
72,0.47472438564817826
73,0.7471523289041556
74,0.6859117547799983
75,0.3285663924787438
76,0.42313092900426263
77,0.32890370566743465
78,0.3754310027459155
79,0.3758374699998643
80,0.4163001780466862
81,0.32351413926119876
82,0.45536131452149686
83,0.6913289696766549
84,0.47351575914424904
85,0.3101936742320887
86,0.6325633630466959
87,0.7853939317168668
88,0.29804650096607116
89,0.3480140756304221
90,0.7014593836743591
91,0.7463963929714488
92,0.7368141693722338
93,0.42648872661104364
94,0.3559965932069651
95,0.6978494214145046
96,0.6478552545874177
97,0.6869106153595919
98,0.49763066764071967
99,0.34015213928452126
100,0.5147784909571087
101,0.6785870420612247
102,0.6418518604093754
103,0.351365655282949
104,0.13363466665519746
105,0.3271734470103137
106,0.2984304617681085
107,0.7686525934627456
108,0.7776829501816284
109,0.6609054882293316
110,0.24130100004820498
111,0.45587772080077266
112,0.2655762536391369
113,0.2505714395339679
114,0.37754781896827067
115,0.5274027122978678
116,0.8026501187818991
117,0.6104541117453725
118,0.272214755038871
119,0.4835431851792067
120,0.5136985068422959
121,0.636309789673286
122,0.8737854366685045
123,0.9095034719541296
124,0.8114310990531401
125,0.4208581617731336
126,0.3954396275264661
127,0.6334017888425283
128,0.4873591787437505
129,0.443604513542386
130,0.3375099447516143
131,0.4502189827278941
132,0.3007091003276368
133,0.22610010697613966
134,0.47157586312612026
135,0.3618270943457602
136,0.4451408986130275
137,0.7659343203516611
138,0.6301406217382908
139,0.694293876315962
140,0.3388379126627093
141,0.31057645045208515
142,0.49184339040315617
143,0.5883831419158099
144,0.7296180819521678
145,0.8390183484407566
146,0.9128842189777704
147,0.7720754909122425
148,0.48835728121764577
149,0.5764285478591067
150,0.7458374306065463
151,0.6391272405851806
152,0.5830399083512855
153,0.7156576564262731
154,0.8017951961505191
155,0.8964372550119349
156,0.4961776693231918
157,0.2902256863608385
158,0.6352769143952833
159,0.5433767610390718
160,0.30058325170431344
161,0.5725209956217469
162,0.6866505160740062
163,0.7585256979302415
164,0.8572580845549642
165,0.753423693157384
166,0.4496315354310797
167,0.473511134789282
168,0.6448312081368004
169,0.687784502604779
170,0.8129990608832571
171,0.8256466008876098
172,0.4569565167512803
173,0.37251390054305944
174,0.4725953475577591
175,0.6155522821887816
176,0.8133891899005071
177,0.7758705742664017
178,0.30598744789733645
179,0.43419006847016045
180,0.8433837467226085
181,0.9125403912520721
182,0.7451592121552564
183,0.3609473325852513
184,0.5177480325279915
185,0.6960818831216773
186,0.874095060924234
187,0.905897827101356
188,0.5596729373112588
189,0.295785958913609
190,0.42757810008370933
191,0.28068467881196196
192,0.17711541130716066
193,0.40171464108353133
194,0.7100818084405854
195,0.4429317512344503
196,0.4645369108632936
197,0.6369821031558164
198,0.6988409451782845
199,0.7872944164102056
200,0.7884070560326303
201,0.6246218746176196
202,0.31237929960871297
203,0.5167528657123298
204,0.7575034740211097
205,0.8595571610640501
206,0.7631899776209854
207,0.6567917681275177
208,0.6349794171306464
209,0.5756744759998469
210,0.6054804430572354
211,0.5377415048283282
212,0.410151938690941
213,0.30586999156902844
214,0.2695771403520014
215,0.3880528708973371
216,0.35177099589202854
217,0.4225968665736603
218,0.7527203965518623
219,0.8791309785994588
220,0.6999144621292044
221,0.4041305985540749
222,0.2653581143086948
223,0.4741401483874157
224,0.6004778756662976
225,0.4662765068928132
226,0.37887309560334054
227,0.3923842417845501
228,0.4823565070122819
229,0.6805073110254439
230,0.6837581899646505
231,0.46376296731807193
232,0.24710041555741313
233,0.2450549507017364
234,0.2535472800322442
235,0.20576278211723253
236,0.2991362719040522
237,0.24735421225158977
238,0.17604618240450706
239,0.2019097410751887
240,0.21845922447951585
241,0.12846223931130515
242,0.2684247161644274
243,0.31095567189113793
244,0.3953285932188947
245,0.7002736139201147
246,0.7624165470908103
247,0.5113002095168523
248,0.20523996254624505
249,0.29113271374573585
250,0.31504237854850986
251,0.4919348435599092
252,0.2604333535038199
253,0.49855087571394735
254,0.37354462486694606
255,0.19900598403771497
256,0.16024783760933303
257,0.23277868799375098
258,0.5049485699710657
259,0.5479229742948429
260,0.3691571661961382
261,0.2647184638987315
262,0.40590079712346466
263,0.7010675359910564
264,0.592178810741998
265,0.48115302941229016
266,0.32989622199952084
267,0.5985695409204834
268,0.7957878225011599
269,0.35591793490172136
270,0.1946654316032767
271,0.35625071291621413
272,0.6683570784706752
273,0.6389953042227379
274,0.6436766748383165
275,0.40244215542925293
276,0.17451448575913317
277,0.27152072013435474
278,0.5018001520751246
279,0.35786651233611283
280,0.32636053824790734
281,0.5273852871196439
282,0.834895830010686
283,0.28882987908818125
284,0.21638942429319133
285,0.40962272808618444
286,0.6327896906874466
287,0.496013493359512
288,0.13511709683033093
289,0.49916325387139954
290,0.2413345146530016
291,0.14564253141808214
292,0.18093553974154114
293,0.38875422443411145
294,0.5243446459811499
295,0.5809163286535695
296,0.4525333517149416
297,0.3003665214919339
298,0.29227390763706146
299,0.2575090637394321
300,0.17685890165273135
301,0.24016833661868334
302,0.45471561720060466
303,0.43229973103349667
304,0.4502289396612928
305,0.7117148503757471
306,0.8429170789515574
307,0.7140711502248103
308,0.5116793336875086
309,0.27224244119555757
310,0.24534914718623685
311,0.38117533088337097
312,0.7818599002111447
313,0.9219047781855018
314,0.5896392503721631
315,0.33471919264621913
316,0.3390144431766336
317,0.3891710283149179
318,0.5573114619360247
319,0.8373593696980265
320,0.8382573179974663
321,0.5200252571195928
322,0.2817753067118708
323,0.3443067222923011
324,0.47803422224648673
325,0.651423933335226
326,0.7479562517273141
327,0.43973124905759636
328,0.32503807427281417
329,0.6069377611430781
330,0.8084814553278509
331,0.9025102801290221
332,0.8042598627617719
333,0.5967467522861316
334,0.42710674056396863
335,0.4131687761666322
336,0.269835664992207
337,0.4502551275778206
338,0.6282829036477078
339,0.6293781114872756
340,0.44502820700316703
341,0.30057083456172684
342,0.6892996938213009
343,0.3672463110261052
344,0.20816085344745747
345,0.2826977581466173
346,0.3656797538312284
347,0.5322084831846102
348,0.6803542788099257
349,0.4557905520916238
350,0.3745551452543906
351,0.900967634904385
352,0.7481957909975312
353,0.27507433336211007
354,0.32702094561795236
355,0.49282343808649437
356,0.5998654339435728
357,0.5129130726222714
358,0.26236068937297363
359,0.42390421620789176
360,0.6136698497500254
361,0.2880758920081738
362,0.5332833493129834
363,0.43887239174848197
364,0.31412599385283435
365,0.45063166494692225
366,0.46216005042414304
367,0.629780628951995
368,0.5954313018230712
369,0.6450831887315029
370,0.7784452710303637
371,0.7947547737207248
372,0.6996630794359655
373,0.33287439455021306
374,0.6070270335117914
375,0.7417611443519181
376,0.8228598341646878
377,0.6632386648361891
378,0.3340239710455751
379,0.3539012477381158
380,0.4531225730893652
381,0.32051727337170255
382,0.3707121907591724
383,0.5401854954590439
384,0.2584018042217108
385,0.29779801674342726
386,0.4357392460762486
387,0.25904626146708554
388,0.20542647763342683
389,0.29721480736185485
390,0.3921106293170838
391,0.5814486260299518
392,0.8021880010333222
393,0.6346779797534403
394,0.39257651442302843
395,0.2873995018216913
396,0.3389349940132695
397,0.4685624669143462
398,0.6574985683988823
399,0.8349086230986537
400,0.47750489331754137
401,0.3162114847545469
402,0.41281290507327406
403,0.4472622558301201
404,0.5265069318909992
405,0.31355104955904034
406,0.12980996248782864
407,0.25932271985012945
408,0.25389677772627955
