sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9
0,0.8361717282688909,0.9450100286819909,0.9766394274298394,0.9956345971643799,0.9798476820284441,0.9978551687635208,0.9643416185362573,0.9968065775244989,0.9829345329148782
1,0.8506486305037467,0.9426346956131547,0.9865165461121567,0.9822697836113631,0.9858693607003759,0.9946912845335538,0.9610541537570035,0.995176369552351,0.9917297213726167
2,0.680746388153453,0.9147274553018093,0.9835640737885303,0.9932767980569401,0.9697505436871712,0.9862288117438727,0.9837359308893338,0.9214743225859778,0.6377940863025869
3,0.33682388971791066,0.9604214350734206,0.9622567723901244,0.9944787136599237,0.9519224072504839,0.9880158897278628,0.954725488834374,0.9870586174290263,0.9858247658992986
4,0.5765111983336938,0.8586717787875074,0.9515175490962408,0.9874121453277181,0.9936595930478558,0.9870926749790268,0.9860651602622462,0.9917848836924291,0.9947830078368958
5,0.8345933036530753,0.90287897530223,0.9962857325405616,0.9746154771341463,0.9844946549615862,0.99279395194709,0.9988293904530092,0.9963083384555642,0.9229109238624565
6,0.764849266742302,0.8958430399728399,0.9645589789182647,0.9811795874127395,0.9938693224518682,0.9823986562324918,0.9951672020465602,0.9888541584426074,0.9739571394908739
7,0.558602539686283,0.9334417761149673,0.9924781871620679,0.9877825628164991,0.9698228255979694,0.9916381310926237,0.9973310198353487,0.9711044520943483,0.9912143037116908
8,0.2506923243888028,0.91580665432611,0.9949957812323635,0.993386825748691,0.9725725233782467,0.9844479720854616,0.9889304675191873,0.9805266135674435,0.7702355420712592
9,0.5182566484855242,0.9363689004033753,0.992224916559621,0.987157842590796,0.977420248155719,0.9649833718402,0.9797603006902834,0.99239302094224,0.9676705194853451
10,0.6340735853894898,0.9355677810932767,0.9920531387814316,0.9927165442509351,0.9804816556077223,0.9925852099931249,0.9602447050726414,0.9946180525299596,0.8949299610534509
11,0.4206455405269844,0.9333010565913032,0.9921052378583918,0.9953597470682581,0.9785409306066826,0.9970246804343201,0.9501634762339459,0.9916608799037957,0.9102383789475691
12,0.22534368681165354,0.9519978241303497,0.9779883682843628,0.9975851134970265,0.9597372682364462,0.9611681232476527,0.9637930690866636,0.9845874519626995,0.9858988918940838
13,0.08161118198341363,0.9120619379390366,0.9898659077040599,0.9818458096952134,0.9689852204730175,0.9837077753924242,0.9807270514977083,0.9532425608027022,0.963735370918442
14,0.28490864657033355,0.9290332822827229,0.9923879335033572,0.995633470158999,0.9863714583586293,0.9934199726316354,0.9637916166526295,0.9876811905769252,0.9871995460398599
15,0.31907116145595105,0.8660662106282456,0.9827820980889441,0.9538996846483515,0.9890106855016784,0.9920938136268432,0.996512619398965,0.968898559810902,0.983165617052437
16,0.8094994518494134,0.9334560891333419,0.9934026901972857,0.9911609102491576,0.9898299416492063,0.9828736295497947,0.9409740900308935,0.9976372856644218,0.9966669820620582
17,0.5146743517414069,0.8781253927287539,0.9556336385579494,0.9661672640156789,0.9569607328914775,0.9953800036208016,0.9913937132281613,0.9879326382545589,0.9897670256304746
18,0.5196841541762837,0.9347628593090467,0.9933697299015204,0.9853981953711173,0.9879884148067838,0.9864327102787948,0.9716314117663933,0.9617336109634373,0.9646921129683739
19,0.1983658046001013,0.8701972940483936,0.9263481169293988,0.9862289781172011,0.9964296588456709,0.9966796946206348,0.9652619130027568,0.9571075018017373,0.9837375290709539
20,0.44525112270452294,0.9359524704901424,0.9940759742968212,0.9858850444048484,0.9855700159857878,0.9664919010122518,0.9903797174919964,0.9907281359238197,0.9951603927800136
21,0.8349720266282163,0.9391003084278559,0.9609991495963208,0.9951046405508767,0.9795493357079305,0.9937865099033939,0.9569639787220757,0.9940648349714256,0.9975447121389387
22,0.8831318533161572,0.9218705054607709,0.9869138486053726,0.9984293696197701,0.9815510249309569,0.9794013245750296,0.9844045408585101,0.9966197661385764,0.9898373151339073
23,0.8311345066720085,0.904928012611622,0.9882237899209224,0.9922206951434897,0.9789428731518142,0.9907827672306552,0.9928842951014801,0.9992287546739069,0.9878413088013169
24,0.3968175223992658,0.9063168023412193,0.9941760815789903,0.9937274005928041,0.9863605564789194,0.9949559923070465,0.9845318098034452,0.9912385978634236,0.9553709052570426
25,0.38980656104699757,0.9461132992843863,0.9713829214051299,0.9947564178021402,0.9920603503519377,0.9600677081800035,0.9348366121700653,0.9673467880128569,0.9386366518425938
26,0.5075249306133994,0.9133943929221667,0.988079879207887,0.995855027093695,0.9620747515665162,0.9994995101230448,0.9720700348399989,0.9964149272800688,0.9362012490325652
27,0.46259381869648586,0.8996557796544371,0.9910902820708378,0.989595466714431,0.9900672329474794,0.9905269833399099,0.9907494366211617,0.7726284772354851,0.7945772830402132
28,0.42778636672539383,0.8542042511256593,0.9169833339446867,0.9394397062261148,0.9809215423522691,0.9914780430982353,0.9906648964416078,0.95996506591865,0.9782518279944423
29,0.32046389241879103,0.9255288012870811,0.9821816007862008,0.9974813121906435,0.9868317169444607,0.9822590422698656,0.9786771630080413,0.9907022680864127,0.9974740894174999
30,0.1050756853059878,0.9101958449608402,0.9907915119988221,0.9940516494919857,0.9571609726643042,0.9931434702447419,0.9740572428879631,0.9649903478615035,0.9471733071352466
31,0.2936910821586742,0.925146533577912,0.9883417084978834,0.9959559642084816,0.9377184410095356,0.99167037633569,0.9950966779639818,0.9881980405726419,0.7513234721577956
32,0.41251492575640275,0.9149213912031366,0.9815974591253885,0.990850117523929,0.9861312784994224,0.9897730429424089,0.9855924024683701,0.9708948439882219,0.9889702282145897
33,0.06725187629178223,0.9022105482749435,0.9894676684527616,0.9853420008569475,0.9865334805945607,0.9916933333382695,0.9813907788275312,0.992640071004498,0.9381773882214477
34,0.4998026159425631,0.9314448236939737,0.9880028952014825,0.9902646070563933,0.987237367755148,0.9688449854966878,0.9933676799273065,0.9911559255176928,0.979677324058958
35,0.38554103280516344,0.9322452918293936,0.9911539352495143,0.9957386648120632,0.9889416449527958,0.9598727014625683,0.9832064810841485,0.9977573373077293,0.9967441023856615
36,0.1410057269612038,0.9079194808282232,0.9960247916037887,0.9865011318439821,0.9881602156695991,0.9882185468576825,0.9749211191105095,0.9739633790144818,0.9257921926089554
37,0.08336542918225244,0.9444043710460176,0.9731331084868982,0.9947302741601939,0.9434753867337842,0.9823459363620305,0.9959423983689282,0.9958019579980714,0.9806793678872706
38,0.11276902348208329,0.9080121653945066,0.9878458619467224,0.9949839506089271,0.9742406807029291,0.9766869781968732,0.9947057242008334,0.9835030730287523,0.9547099878797705
39,0.08830196984083424,0.9041269697630998,0.9920398411946051,0.9885605451491991,0.9732039491723639,0.9936281683187296,0.9972126109403636,0.997272252833807,0.9879447911036884
40,0.04274368186867701,0.9188419811824998,0.9968682073589873,0.9775335747683759,0.9716999624135642,0.9977359800878098,0.9845757994086296,0.9952110785765047,0.9500947031643616
41,0.03458969665268084,0.9074107243993126,0.9901108879431191,0.9779691008302185,0.9862694109693352,0.9865433634885119,0.9965531338603033,0.9909967299375142,0.9924913099539329
42,0.11037286614179391,0.8552689887239922,0.9207116063644386,0.9793838536412574,0.9717741095263271,0.9760876539055116,0.9966624376605803,0.9969551231694241,0.9754427755259136
43,0.4611467961454498,0.9110341389903488,0.9763613338132674,0.9911581465902213,0.9837100767328953,0.966137272562959,0.9873203126424888,0.9736289611951982,0.9981865876781423
44,0.591606071124706,0.9192067892149217,0.9887563044929736,0.9876110036755025,0.9836482777088843,0.9841677430521943,0.9970522844833418,0.9889823777988441,0.9927587075218434
45,0.7148936270594854,0.8478266697925736,0.9230757565097238,0.9761038351270869,0.9559990629357922,0.9721017329415919,0.9882395081284909,0.9907066542855871,0.953789281825161
46,0.6596184613614865,0.915787571038625,0.9915701284762137,0.9979915279847704,0.9639647602089495,0.9901589890273856,0.9781251005093144,0.9965833954600632,0.9971948168690644
47,0.63599697711587,0.9063951850267298,0.9893286000055962,0.9916855465727885,0.9831556051607983,0.9900033596600892,0.9930249570839483,0.997227728159859,0.9665151003766222
48,0.6568249837561605,0.9147282449766826,0.9943206550193361,0.9936651295962229,0.9656426723082431,0.9772392423370075,0.993974018618893,0.9961965551060892,0.989974574275567
49,0.6401908753217468,0.9261393367232369,0.9873635561685222,0.991149680045535,0.9879478980929054,0.9468693523577715,0.9970778686843345,0.9933956334909562,0.9956608632006521
50,0.5838529558840229,0.9064333162085626,0.9914344156940288,0.9971218342353668,0.9874335359262785,0.9922991424454602,0.9844559765138157,0.9665538054097501,0.9756068303795826
51,0.7982705645386576,0.9157691753305716,0.9953334146639812,0.9918928841910054,0.9798678053565546,0.9942155382504068,0.9954816893215078,0.9924645861006988,0.9941053477771273
52,0.08992856496789314,0.9096549769183201,0.9913631393007367,0.9852598461285477,0.9911502971730898,0.9796291375671904,0.9963899425641853,0.9971710265675181,0.9722177569326641
53,0.20611505231175078,0.9076703008801054,0.958970551958342,0.9738188119785667,0.9757579598438334,0.933766364273101,0.9903651520773675,0.9740479777575817,0.9583233024869826
54,0.4602977298816004,0.9311741000947895,0.9857436664377516,0.9982645085067842,0.9796307464773387,0.9959828351038978,0.9969094688967425,0.9981366171990016,0.9892680928177293
55,0.5227803521798916,0.9257376115667761,0.993357442927546,0.9909636869515558,0.9919724581300314,0.9779012067840787,0.962176024199965,0.990735274485198,0.9559975171245629
56,0.4423326334231277,0.9259987994860183,0.9859650077666215,0.9983453907278864,0.9776475456689824,0.9990546125991185,0.9738826169301606,0.9885561865798793,0.9655416576046902
57,0.16180621969449233,0.9235367114642181,0.9917830960540522,0.9948586594450206,0.9905496585804638,0.97610368272978,0.9769192792121789,0.9912820521113396,0.9972245893906722
58,0.5609239450376613,0.9093918666927595,0.9731170563860423,0.9752390773385637,0.9967753748969181,0.971739724447222,0.9937235417344616,0.9817438960336148,0.9665194705775995
59,0.6591295427672463,0.9153312812467866,0.9940489040944096,0.996348428614183,0.9812237607431077,0.981561035710523,0.984502516614593,0.9956188087768324,0.9937282447894563
60,0.6572885892712156,0.8976918655817688,0.9641770094624107,0.9763719352994551,0.9882031119734505,0.9865067982393911,0.9928349734481582,0.9990893541882196,0.9790315749945036
61,0.49119245353585095,0.9056503417134847,0.9811324519928221,0.9828478286757697,0.9831947079581649,0.9878340051621637,0.9990043812791252,0.9969869982920783,0.7249682561024451
62,0.35513521821369604,0.9062324410751837,0.959450731032474,0.9879911031647556,0.9926165844876521,0.9025677589144117,0.9994812134925932,0.9974041734273627,0.9826334576936402
63,0.43371648542356217,0.8946848107181617,0.9522557032751326,0.9557237381471736,0.9814522965459495,0.9385144018273031,0.9898542272071722,0.9975185318699976,0.9970543429759399
64,0.4612392211562378,0.8737986547246277,0.956760516346792,0.9329033117457753,0.9923727209409022,0.994234431708826,0.9987059572073721,0.9050869109318784,0.8852495632924733
65,0.68110964487628,0.8889086588941338,0.9574103214515499,0.9660092342230197,0.9887851645679037,0.9820097679718736,0.9970061442312892,0.9127281859956438,0.9902498143193883
66,0.23591753164506127,0.9406212810226413,0.9718114298230255,0.9865156841286488,0.9802007345290106,0.9966887549284308,0.9873136409183607,0.9893735633540686,0.9604491088214538
67,0.1036738766808535,0.9071174373618607,0.9907154586553096,0.9939221157599604,0.9802167305884604,0.9876937915732972,0.9934343955323247,0.9789719498018632,0.9426107203538814
