sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9
0,0.5601283571315903,0.9770542148913928,0.8633645612143396,0.9892554172418817,0.9894389145864165,0.9998947965320716,0.9996293191998262,0.9966364031698893,0.22950024561032722
1,0.4026186220261727,0.9770113867389326,0.8633866617299829,0.9890357632098632,0.9893866577795537,0.9998936134033821,0.9996290279226193,0.9968425942496257,0.23084470278419866
2,0.06587525069133159,0.9769851912748357,0.8641396910324827,0.9892498946054539,0.9895355311088725,0.999894409104868,0.9996274607898296,0.9967132252536578,0.2303182343057745
3,0.6389167594548435,0.9769277647030628,0.8633039382138993,0.9889213913408074,0.9893552289894482,0.9998922694592993,0.9996264618019635,0.9967618083428298,0.23069954521262886
4,0.6910791982203576,0.977372378303609,0.8630663656623327,0.9888970799220012,0.989356389252048,0.9998907195551668,0.999627043687934,0.9968251370773806,0.23107753113912863
5,0.7334878050127417,0.9776484459017863,0.8638842770933525,0.9890415934010642,0.9894370302601888,0.9998918637701962,0.9996279229321008,0.9968218347888476,0.23093232646048195
6,0.653390953949865,0.9774724831372885,0.8642392099091588,0.9892778548627068,0.98952486793679,0.9998947130760657,0.9996286075869611,0.9968331788099333,0.23082278042350324
7,0.39377943798151893,0.9768187824083098,0.8616445654572717,0.98896281502008,0.9893881318452934,0.9998886331976168,0.9996249420359339,0.9967765076084215,0.2308741915775365
8,0.14696149458701,0.9764978291815218,0.8621567218529469,0.9889649569333715,0.9892852135192607,0.9998927460981726,0.9996317119004928,0.9970303267842119,0.23186300741768037
9,0.8790550736302458,0.9759974568118138,0.8618906610262475,0.9890405822049153,0.9893750883915151,0.999890759372238,0.9996262251364987,0.9968651975473449,0.2313511096361618
10,0.9447731259622903,0.975900237970228,0.8615742900385088,0.9888603581627203,0.9892644714547123,0.9998896602847578,0.999628330810949,0.9970207104381995,0.2321881339512128
11,0.9208538733047144,0.975886701343845,0.8612103543953366,0.9887768922036277,0.9892663059098297,0.9998887685512863,0.9996255602815595,0.9969221027312797,0.23176402250614
12,0.6119923891895671,0.9763955080003963,0.8615564912343943,0.9887286548988481,0.9892155079471131,0.9998896059562496,0.999626851067838,0.9969549463146203,0.2317671006481304
