sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7
0,0.7496110730505023,0.7565498594644308,0.9867026908924875,0.9768285600832708,0.9901496583611011,0.9723910458990892,0.9220619486988998
1,0.47130040433460685,0.7618393192049208,0.9882859828058767,0.981551679991689,0.9910210664108444,0.9848888068319871,0.9330768097118597
2,0.542501564395766,0.7670023069169466,0.9852456452429232,0.9772518073257188,0.986748608826875,0.986596714569039,0.9395020660278066
3,0.49852249379618857,0.7971261995377971,0.9878874897010304,0.9674241274363841,0.9944741972245635,0.9945922450687636,0.9669431305270848
4,0.5343850578585776,0.815393664081011,0.9722590147840574,0.9577981069916245,0.9952455035975394,0.9827359055769734,0.9703973587451572
5,0.6685763846427952,0.8151027290537448,0.9707296049555294,0.9578153667324808,0.9887826297771201,0.9871462211387165,0.9766153866055404
6,0.6034170631821913,0.8154468962419467,0.9731016848501828,0.9681956097389112,0.9933583709737681,0.972582201879099,0.9341774258538366
7,0.4586140161116146,0.8022120297871922,0.9726392260629754,0.9793192517681487,0.994386765259487,0.9740195674803961,0.9704583061446501
8,0.22820591766671414,0.7988918301493828,0.9822297803048394,0.9232007815280858,0.9821899360161228,0.9783673020371451,0.9958707167291694
9,0.374683730752054,0.788421161930387,0.9936484614991415,0.952178781946661,0.9778733246913748,0.9703607827468916,0.9744141179604008
10,0.43571414570522476,0.8062169750164804,0.9795517010530145,0.9374198814695645,0.9898663719794581,0.9664447166155734,0.8430001126604546
11,0.47378695421688366,0.7690970567490013,0.9901507578085377,0.9772464709220451,0.9950126827005713,0.9537547855223515,0.8089249366516529
12,0.21956627085589772,0.7836048109561394,0.9904524578527755,0.9524649913268258,0.9654353454507179,0.9607151695809745,0.9739222226471678
13,0.1668219443306484,0.770649629372621,0.9929216274333057,0.9692489907470786,0.9927718137572648,0.8687665422457109,0.8279192504252685
14,0.17477136036064092,0.7697264742461741,0.9936708189371392,0.9685171034427278,0.9830484289282211,0.9394037713521498,0.9872787738142025
15,0.3983273014262065,0.8113844829179664,0.9848907906150797,0.93609586705947,0.9901564937600523,0.9927127698772695,0.9896915120006916
16,0.569073768588911,0.8123521853600414,0.9693748471844365,0.951399398713848,0.9944880684401431,0.9749377725150583,0.9881693655567522
17,0.6577441342793002,0.8113513424210197,0.9823890553001396,0.9489156115940093,0.9831324915878977,0.9815475053945678,0.9890900605708187
18,0.3464956401430106,0.806121145418411,0.9825805293540769,0.9376766370492811,0.9804698236228608,0.9867914941299077,0.911966528938816
19,0.21564771138608915,0.810010559548482,0.969029735715643,0.9560216847246633,0.9958102769384775,0.9924397123444773,0.9843398340427919
20,0.40010969770379107,0.7643560407060352,0.9884321102747377,0.9788561539204783,0.9833680385362463,0.9527413774879205,0.9794169869066401
21,0.42873335006999597,0.7756351335339782,0.990260536741157,0.961530480286344,0.9905838073733679,0.9560912871074785,0.9687070884925632
22,0.6060103699551138,0.7648257136331295,0.9884827630990424,0.978277082760721,0.9949487165010978,0.9611060829130104,0.8938937885426028
23,0.5095854604067229,0.7697619442497243,0.9933834800750811,0.9694710547667413,0.9570116489007866,0.9823738998666627,0.9604722885607175
24,0.5629415959486256,0.7698335154892212,0.9922003209916606,0.9648723309988365,0.9700607495390254,0.9800226981979004,0.9485169834200061
25,0.4728275895600951,0.8049315763886493,0.9793812102776369,0.9307350784235653,0.97854245774233,0.9685954864367099,0.9831442013390447
26,0.6948990433662534,0.8108999750794323,0.9795893511161599,0.9461041966013937,0.9902860535374117,0.9767534536341118,0.9249874769690549
27,0.6991825631178751,0.808288169200572,0.9805188486980468,0.942458032492249,0.9853653817782158,0.9826733718055365,0.9900778022992269
28,0.22406486209398452,0.8090496934698682,0.9822498657434335,0.9420346134516343,0.9927004501587472,0.961612943258685,0.9805762063054324
29,0.16276607450051178,0.8106361252675959,0.9688405414522594,0.9563376834984173,0.996154712043187,0.9903698775621705,0.9830153658874363
30,0.12858777076090616,0.7687251329917922,0.9941678634264283,0.9715050355609883,0.9822472215186475,0.9505441865104581,0.9475230300982579
31,0.24629933080800387,0.7724675161086396,0.9940891256340195,0.9634415593215753,0.9956067901653585,0.9605962928439081,0.9907788045215863
32,0.6243150251085561,0.8004457533651363,0.9793614712673748,0.9464062625221181,0.987408515908009,0.9805425633584199,0.9732199017604578
33,0.3742478620469246,0.8090415074472164,0.9763090723493617,0.9587896988078033,0.9902318708920892,0.975358960300264,0.7148031973634793
34,0.4743383330545565,0.779950873191094,0.9939550641235988,0.9576950970924657,0.9873840751288762,0.9977486195630724,0.969899252780941
35,0.6430540730134914,0.8051163548124537,0.9764466571341748,0.9420283805771329,0.9894198288405129,0.9657120636714386,0.8803786948176198
36,0.4710399406739055,0.7703345708468176,0.9918042713833748,0.96423710277241,0.9503979063089384,0.9837306521704484,0.816199399133286
37,0.15346825154900645,0.7875366007118112,0.9906949869438465,0.9663754171629367,0.985250824775226,0.9821231920035766,0.9575949576800638
38,0.2027124371949539,0.7688927525552303,0.9918636116727562,0.9707755162491964,0.9907691764790562,0.969365856446515,0.9963025042497315
39,0.28016933883316064,0.8073824090532185,0.979514577471946,0.95038781867224,0.9733631886624609,0.9851469029827171,0.9541700009392743
40,0.23193125401773723,0.8079319432507435,0.9762717487163043,0.9435493071383698,0.9927190381295647,0.9651886877672812,0.9631872217325014
41,0.17183989857819068,0.8078030563622965,0.9754870251582015,0.941160308873923,0.9901109067392762,0.9598997647604463,0.9977860936965224
42,0.23220460716553343,0.7695690472670672,0.9922655790035265,0.9608287358195345,0.984047179416927,0.9859355646285619,0.9462300781049073
43,0.4559769170249383,0.7793903562209679,0.9943230066693504,0.9629410757742535,0.9891901487142778,0.979703464355377,0.9892228886526707
44,0.3604523505302083,0.8073429806362588,0.9787478432113126,0.941802060104487,0.989968400460415,0.9406716162016703,0.9253420044775555
45,0.5689910725158516,0.8127874238706434,0.9669267076128211,0.9753765593858206,0.9958873090861939,0.9454189084249315,0.875429322551286
46,0.35061378591221226,0.8090833517226239,0.9754191237836027,0.9411525833220094,0.994412505137988,0.9513270328283903,0.9854953291009911
47,0.34774243081673634,0.8091048410023883,0.9785790299653434,0.9405422036544087,0.9961131251898367,0.9412054559838592,0.9893671559821607
48,0.4996745788184899,0.8093263921765957,0.980953535723911,0.9422258506768445,0.9914405533531278,0.9816713811573228,0.9335862764058012
49,0.5224930618065449,0.8064761026377636,0.9783379791340677,0.9399857445386396,0.9911528065670141,0.9554228120182624,0.9392415263928646
50,0.3718861542581519,0.7721669635763366,0.993777301574898,0.9706864414087284,0.9840385265804094,0.9065244257863615,0.9728296387383847
51,0.6342095858867475,0.8116903254344525,0.9715874600235351,0.9467537872757728,0.9899506021782298,0.9814485193101578,0.923251791200015
52,0.6910974018376187,0.8067829915800968,0.974116479915888,0.9379876685473045,0.9820607975718686,0.9654820057043343,0.8283532234622184
53,0.41232788460911346,0.7676011897729373,0.9941559656829103,0.9684234550289245,0.98704326245695,0.970888827696553,0.9136970395029012
54,0.4273594989652431,0.7680603733057554,0.9921180555384264,0.9736650494385335,0.973326537467475,0.9340015908937718,0.859223509038236
55,0.44972548310509114,0.7637621900990756,0.9881742128608204,0.9873105739740128,0.9969673712539558,0.9890983476940257,0.8754408003573387
56,0.37805110358429683,0.7678726134107273,0.9909947793537782,0.9813674724698632,0.9858013020826307,0.8930120234193055,0.9265961128703994
57,0.16547245321414517,0.8072531355945795,0.9768057806820247,0.9364806342470402,0.9843626201005978,0.9832606320978392,0.9870591566281677
58,0.6362498830828266,0.8093222970230418,0.980050637068815,0.9406129578146925,0.989700816362374,0.9530966739386406,0.7788838852485894
59,0.41892966068405135,0.7716600999248522,0.9927935924317111,0.9656676608419879,0.975050761617096,0.9642868658491794,0.979937980503671
60,0.3965926204035804,0.8033087815893201,0.9804058473663231,0.9395087712655474,0.9836958758443032,0.965193968761224,0.9871681143192758
61,0.6211913090931251,0.8072620033546297,0.9809838262276716,0.935098953736765,0.9927744788157176,0.9658214767416955,0.9685902195573249
62,0.4220314380031498,0.8046781619300419,0.976184427459534,0.9370597076707795,0.9854060675476239,0.9714486415749877,0.968177294226266
63,0.3519656790856589,0.7808072281010517,0.9916410137949989,0.965387943934281,0.9794758754872577,0.9771300656038028,0.9837130560044747
64,0.6784397982933704,0.7775715315155366,0.9919381819997691,0.9611180071283656,0.9635993703937815,0.9744350485250636,0.9779013689921295
65,0.6522814404921866,0.7689398356059072,0.9908350541565956,0.9659175296018845,0.9865716534848006,0.9797188810707387,0.9835727426889398
66,0.647774203413309,0.7680240315073167,0.9908855052640458,0.980165505341809,0.9922227343000558,0.9549585430312919,0.9729842655914929
67,0.27900668383018756,0.8053258531253512,0.982488012884426,0.9500135265768792,0.9828254025889234,0.9822016411402597,0.9263692904728449
68,0.30625023366241083,0.8105197042231649,0.9688718556985384,0.9718501524639142,0.9922411950960757,0.9588507192073389,0.9336788295260329
69,0.3440161645608321,0.7677208324286787,0.9909701064401303,0.9754055926442268,0.9645767642321006,0.9097030189787687,0.974565512741588
70,0.30027850067931666,0.7706875434516998,0.9948152337492813,0.9680391529778375,0.9812822110320849,0.9774760150446404,0.8974070771234183
71,0.36929752845729585,0.810347319160495,0.9841099559213047,0.9495648097209332,0.9767546680729898,0.9824525944939155,0.9512353092105119
72,0.43818683605232817,0.8112565978781753,0.966883627852483,0.9602997617663531,0.9961471121122784,0.9716992453795478,0.7556083758446747
73,0.4064679603086766,0.8106168043554298,0.9680371021884201,0.9637652626428523,0.9973449292994842,0.9822435437112461,0.9612741384570554
74,0.3041045358196594,0.8089128920283905,0.9808461766132093,0.9328355960130702,0.9903208583323322,0.9493682667472855,0.9962479503492905
75,0.42642998658675524,0.7834374419550098,0.9913029489037352,0.9626267643289205,0.9820893072946838,0.9755039159589348,0.9935585709037611
76,0.7686415503433242,0.7673548536744575,0.9898995700670555,0.9764918001176571,0.9839711114612968,0.8941332393291833,0.9386922062294558
77,0.48337332039693154,0.7697148013753311,0.9912890857234148,0.9620072202779576,0.9896760119180639,0.9714067327051207,0.9791247838407903
78,0.656678627192458,0.811925226841679,0.9719439710403943,0.9549681723390048,0.9882962817219385,0.9753330233623463,0.9492867932077286
79,0.7931995506147389,0.8097000869043011,0.9771488665885717,0.9396291923922638,0.9941410276254966,0.953660171076928,0.9961969539520216
80,0.2420903902155832,0.8083384591534287,0.9767855573797747,0.946259867491653,0.9934441832906786,0.9693848410103341,0.7406445569429149
81,0.26973341134689366,0.7694070397479296,0.9923432582414027,0.9640160585443398,0.9821547887047383,0.9857564835134998,0.9876915638446043
82,0.6377686445563446,0.7627725865987716,0.9881253019816172,0.9857280829866656,0.9941734396830093,0.9827829917549622,0.9147156908249019
83,0.6854996898047431,0.7649132459449688,0.9872646213689743,0.978660765510675,0.9855371023077569,0.9729921109768479,0.9504805422772266
84,0.38216521867603315,0.7811510568003197,0.9937603930075691,0.9598841258261782,0.9721398532994612,0.9855884333374616,0.9608477885902906
85,0.4307238469305432,0.8132254754628848,0.9836430240419474,0.9532677404369452,0.9834323160950634,0.954468171627747,0.9857314488757615
86,0.42144761610235587,0.8110337558595112,0.9710597589081184,0.9649393095201024,0.9900336661113087,0.9665025536904256,0.9751962480095198
87,0.46799968841345463,0.8143122306503641,0.9601049331648197,0.9763901361349322,0.9937315639847295,0.8511430292682508,0.8612285278244155
88,0.3508579891923964,0.7734523415913067,0.9872115227224862,0.9600543441766858,0.9910021936027555,0.9850871593916299,0.9753271064758795
89,0.3483574871132952,0.7644455810291408,0.9893126835755582,0.9846591273165125,0.99343995376464,0.9489989745608018,0.9132303767965276
90,0.5479737698471753,0.767359591062997,0.9872453068704883,0.9758131433606436,0.9880809827452861,0.9902854969806951,0.9555580030094517
91,0.6349150181637291,0.766855032367628,0.9888123341084795,0.9627142754299696,0.9631033850687268,0.9844894091136659,0.9664974569639134
92,0.3426822058652764,0.7785174425161853,0.9925411916225728,0.9613871709319604,0.9840571784425971,0.9724342518982557,0.9550746950677284
93,0.2518839972282705,0.7693189652428052,0.9927246604984267,0.9655815395305057,0.9788629865840771,0.9819281662868652,0.9591870111633588
94,0.49682287375731593,0.8118750819471137,0.9732251834158069,0.9614202287548295,0.9893067625207819,0.9740860831965569,0.9433483145598566
95,0.6408298222590642,0.8116193707544969,0.9760449305502551,0.9464569426639432,0.9902356636989691,0.9637503543821214,0.9591529559291984
96,0.41671829981288644,0.8078852710358752,0.9800657427744903,0.933978500613536,0.9871899568494539,0.9564630400535914,0.9977915320248927
97,0.5623899303367806,0.8086159692722129,0.9811498354017877,0.9407696754000577,0.9837788500054775,0.9792052663647071,0.8307467148782954
98,0.377955994620699,0.8096241157363623,0.9853262654722819,0.9373361973456396,0.9926708857270535,0.9938992518421172,0.8724296703594454
99,0.3544058506401891,0.8280855053519284,0.9631606908914307,0.9644708432880237,0.9845298785814605,0.9624515333198399,0.8735877324725958
100,0.5982157146774881,0.8174908927503962,0.969356524250427,0.9621056990141879,0.9744996345570875,0.9779234261792678,0.9604192003741949
101,0.8564449015844108,0.8197717499978722,0.9655220723437441,0.9590898949024247,0.9778182762215678,0.969639653037242,0.8812268362538324
102,0.4563887411213148,0.7925504330973909,0.9652170126222106,0.969653519656846,0.9709103151230553,0.95645653158231,0.9664161424637271
103,0.21613830511601706,0.7618467528321479,0.984958713071285,0.9830134638729077,0.9792288894053117,0.9581567572136598,0.8413005629147574
104,0.13586589566507298,0.7792445903451461,0.9894138553821459,0.9584249159813287,0.9719905278752038,0.8625327778780763,0.7884056685756483
105,0.16015983652514712,0.7680390412239243,0.984550320517013,0.9728041245206642,0.9790302509824848,0.986098568069019,0.9696449017554504
106,0.209158265101992,0.800394131269577,0.9826048874653054,0.9481605943059137,0.9834942849604584,0.9687903989128418,0.946585565085795
107,0.5191522055416136,0.7844984351909337,0.9832305710514194,0.9868373067986311,0.9725338853244376,0.8704265834743303,0.9041739214900191
108,0.45325988011542917,0.826146690314141,0.9762675895715562,0.9672368847700977,0.9821672349151072,0.9344962440242534,0.8766091110694778
109,0.35275864216668723,0.7643761780458868,0.9881786552846067,0.9716713039291244,0.9705576615972126,0.9389480927542334,0.8431092714738223
110,0.4838109722191104,0.7661836225695289,0.9888830349636385,0.9762104544549992,0.9585090898476595,0.9824510527815077,0.9309847216360305
111,0.3003269485663167,0.8082177075598809,0.9758975050224811,0.9406452328798361,0.9968599386354421,0.9578384275378832,0.952612520445178
112,0.1977088358061917,0.811410711377369,0.9725287972662835,0.957327298591221,0.9911157564718363,0.9657412307159436,0.991887739177887
113,0.4126507086881335,0.7676842195694931,0.9869988279066914,0.9518314950313378,0.9966201985101741,0.9837201059926675,0.924334922893347
114,0.5615801381985671,0.7502411571855847,0.9817247066558225,0.9785337121537364,0.9980000468810959,0.9648084555231801,0.9551540998023167
115,0.6371316724151463,0.7553124483180368,0.9849369809459931,0.9777368733569503,0.9957871505491186,0.8859238633708567,0.9562130929679951
116,0.4871092692810097,0.7712159397435305,0.9881600601134036,0.9765857600707614,0.9898999650656773,0.9607014441494065,0.8746753409292014
117,0.18075599314802274,0.7720325251149092,0.9857569814567667,0.9547286105279179,0.9810671023552082,0.9757726049206787,0.9614062746297404
118,0.09145003470387238,0.8010345097192045,0.9819380697194378,0.9670894063618487,0.9921627521770443,0.9509315295000846,0.912367186154247
119,0.39229497153755805,0.8184906570207885,0.9679048416306372,0.9692852747562326,0.9952537925966206,0.8316474468824459,0.8253212947653793
120,0.5847362373921431,0.8139794864889618,0.9708026655014644,0.9518195412602208,0.9954517482534812,0.9895937642948017,0.9823708247834831
121,0.5760273862919072,0.8106189090024303,0.9870212128085,0.9407835914157149,0.9906240197502442,0.9855452533613057,0.8247196912605115
122,0.5743925174085307,0.8157971136333287,0.9671258545601296,0.9857524377238484,0.9945194860449063,0.9653796773113347,0.7976701034543127
123,0.530144772720738,0.8247088418172488,0.9650289437278201,0.9643466299875215,0.9854062209008572,0.9722162424961508,0.9455291358499304
124,0.38379047911379116,0.8082090273083745,0.9651930755092216,0.9792779853679247,0.9951358656132949,0.9817274890634257,0.9592569579927005
125,0.22693886435282404,0.7767099482896932,0.9900262898904761,0.9619547461660163,0.9711976089320381,0.9623309599486427,0.9930523090868614
126,0.4611131835023819,0.8122480201528499,0.9717797893010012,0.9437176235498251,0.9917755806907249,0.9909881652860825,0.9679007731480782
127,0.8656673832328187,0.8093383713274601,0.9681979910926357,0.9580618234585029,0.9829304232780868,0.9937025173534919,0.8988955911187291
128,0.5535863866956711,0.7658135133946757,0.9865618461576938,0.9762508699073631,0.9710286935409176,0.9872559047168978,0.9786728733406884
129,0.5558074005589217,0.7616794644338772,0.9863284061773199,0.9734142027197431,0.9810216060674526,0.9891564033769843,0.9861739790138909
130,0.7254754272982801,0.767372485968501,0.9919710349381536,0.978226099829691,0.9704955449478644,0.9791667984824971,0.9841623012000504
131,0.23697533583658595,0.8123860509338083,0.9711689849563352,0.9690298861560854,0.9829864996424371,0.9321988426414841,0.9798688885649456
132,0.16478544937614967,0.8017411519157875,0.9820919001435039,0.9306829158249242,0.9819592180678645,0.9860965562296445,0.9795755756396448
133,0.3389592786759605,0.8108124670964351,0.9725854874397302,0.9563063311429173,0.9913329060603178,0.9735334924784613,0.9563918501344973
134,0.383834455923934,0.8072780501926611,0.9810716933923482,0.9345509514184821,0.9899879285614346,0.9747489019334642,0.9718729869539544
135,0.3705260598506656,0.8131379072486902,0.9733690912177383,0.9728666806934511,0.9956912473376294,0.9548221396325288,0.9383773120966259
136,0.2970095655352975,0.8127736495177869,0.9661057089300602,0.9818706059654579,0.993741510727763,0.9677194285952095,0.9505753930915302
137,0.40821726883021403,0.8149257922363702,0.9675156504999937,0.9690990857060341,0.99703452883965,0.9240069545790435,0.8780135828887808
138,0.3348262163558489,0.8096039684249831,0.9775463054342419,0.9388450315858211,0.9975966949588204,0.9766370682337593,0.994624404124673
139,0.3346586612567615,0.8082279235423552,0.9766849150557964,0.9409578318057072,0.9950938229012518,0.9622895936566261,0.9883948737783801
140,0.3061996385611659,0.8078605411577571,0.9813759742411813,0.9332368575704001,0.9928109347304904,0.9564243800775842,0.9702780788316723
141,0.36434841856830874,0.8081572847349777,0.9764125033492729,0.9441166437452676,0.9971519144929052,0.941284230506237,0.7842864951995057
142,0.5005551814301531,0.8026370336514154,0.9723648068054384,0.9547972717991929,0.9893990460073379,0.9668099789007588,0.6633449872369462
143,0.49093287589125423,0.7757440615189197,0.9860906782683951,0.9656436931424269,0.959379494387557,0.9319729350131476,0.9898431136439652
144,0.5437879782142583,0.7569431080267149,0.9843111315540898,0.9801031444948616,0.9932171287160391,0.7976296514142402,0.9451185492054435
145,0.5826616773921397,0.7429224912003306,0.9736177535316388,0.9836578275112764,0.9710947814129474,0.9608159015487142,0.9323128465048001
146,0.6517970976441565,0.7642975822661237,0.9855227614782912,0.9833748894081505,0.9971262088271879,0.9858689814775418,0.9890090686952141
147,0.4580653557925535,0.8099081173833959,0.974828279915867,0.9412969737596765,0.9907203372656693,0.9570778435462675,0.9776444151142852
148,0.4545859698508761,0.8130376455645073,0.9676090795837102,0.9514467182990534,0.9812856098783284,0.9702352143390016,0.9899111546780076
149,0.3740076875122127,0.8114125690404893,0.9736494393072516,0.9479551898323278,0.9942705399216634,0.9558518989776684,0.9972282062327872
150,0.5718484121973901,0.8188676700895887,0.960737148016154,0.978354758003859,0.9956985328637834,0.8222661530625844,0.8472148501078938
151,0.43853303530276344,0.8131522256251895,0.9708998944829995,0.9635740164613771,0.9925529497232365,0.9377488473052208,0.7565952387084027
152,0.4658211868652241,0.8161265126586584,0.961139941746283,0.9764734818378403,0.988848312679918,0.7890700685662722,0.8858922191365399
153,0.679284789132053,0.8337527441192069,0.97545489902721,0.9324029128196705,0.9955720235950157,0.9504721422662596,0.5285764167460898
154,0.5730167650188572,0.8104992010982214,0.9691362513771569,0.9733504748574439,0.9893885945144276,0.9629118558127238,0.9485686636268502
155,0.5786215127772019,0.8317740071136828,0.9711143154505462,0.9314908395941413,0.9859162244358486,0.9930856426323995,0.9624426571205934
156,0.391995344302125,0.8008377205478073,0.971884662964313,0.9884130753274509,0.9932744875297964,0.9476148964626467,0.9006327519856228
157,0.5614515816666058,0.76677224572688,0.9901410148792897,0.9803788756299044,0.9774725213085553,0.9453727499632544,0.9529305863531661
158,0.5826343451879173,0.7642701694719645,0.9891257722046075,0.9786918369406749,0.9743968904020741,0.8290929241149414,0.9653053573102778
159,0.2012530754593886,0.8015220256742628,0.9847662690108413,0.9516271461663763,0.9835061843393871,0.9434975409213283,0.9874915097322543
160,0.12816402974569363,0.8021626865446136,0.9818266314426519,0.9381087346816795,0.9841334594049858,0.987775966747977,0.9389947959925012
161,0.4292030020329039,0.8195754325097179,0.9594931888679618,0.9742037428565045,0.9979063232429007,0.8619235093272373,0.938416861507915
162,0.6459113415949863,0.8179116027299957,0.9646782103246803,0.9718362963240741,0.9901694894518086,0.9278622591214888,0.8655667767650096
163,0.6124812206499337,0.8044764569934313,0.9827435858037312,0.9264467672050725,0.9787527670846987,0.9684822167237244,0.976412203193248
164,0.5935277044096462,0.8120726109790353,0.9695542712328856,0.9876770126570534,0.98688195210024,0.9768026084111546,0.9405134017351675
