sample_idx,Layer_1,Layer_2,Layer_3
0,0.7470936129043543,0.8827947169105828,0.597911981367192
1,0.8119021325455208,0.8941028380091792,0.6325411523811864
2,0.7895312777630312,0.8960289186831867,0.5934092600640923
3,0.318569028548067,0.8882884346552858,0.824816436278381
4,0.43645544910608247,0.9009920524279558,0.6741107512984784
5,0.7594660175785787,0.8992290216648535,0.8137860209020605
6,0.8543446890611125,0.9015186028128112,0.5989352184092277
7,0.7695418524274398,0.8886121701586068,0.8218869054572402
8,0.45804104322824757,0.8983721158239614,0.6298230178194477
9,0.6060957000215759,0.8931476380472615,0.8040607211694502
10,0.6109124931693867,0.8997002171631316,0.6763551992532205
11,0.4774334706118908,0.8974533834011691,0.7988427128016241
12,0.25486749833521577,0.8955406105138691,0.8181993465481431
13,0.14144656584746207,0.8979036827178373,0.6172659967983639
14,0.27050038268102367,0.8960903275511579,0.8137339235896858
15,0.33348511250286905,0.8998012046986201,0.6327162231049391
16,0.7418598852151609,0.90130387508997,0.6465971050401285
17,0.5954827866852717,0.9015476482087044,0.6407931211482093
18,0.6665389567623704,0.8915693215179682,0.8146685967977063
19,0.30876095032390427,0.8849512434993628,0.813469858280868
20,0.47730811990957117,0.8967337810803424,0.716903929105693
21,0.7342647165035125,0.8896643609944392,0.8086053000759065
22,0.8743191093173361,0.9006728199383867,0.6561722229124326
23,0.8538529064433431,0.903292879357417,0.694076440125144
24,0.5569755302323949,0.8978406520505458,0.6180511176114943
25,0.2709228880128945,0.9066863671147452,0.6651905369717345
26,0.42589955034187404,0.9006587709515343,0.5873090765387651
27,0.5961186062423878,0.8979579854641356,0.6628470986680667
28,0.5791095821495802,0.8991841089288438,0.8127142570911325
29,0.455968301330427,0.8965750355751689,0.8084396881006345
30,0.15263369910143612,0.9024424364301953,0.6435642876940533
31,0.2764508709455903,0.8888761937706535,0.8138564938438533
32,0.5442578159937463,0.8918430523699992,0.8152971112038846
33,0.12696276995270458,0.9018279548979615,0.6538976236652797
34,0.37726708907172707,0.8915622050986144,0.8135935970906385
35,0.4197181470549652,0.9041771673571001,0.6194826408563566
36,0.298423504350302,0.8873422348423576,0.8107932999642053
37,0.17831460136781355,0.8976528459622939,0.6465923660070038
38,0.21015295858317096,0.8912211536134229,0.8185048019279632
39,0.21124304609783204,0.8987995465820166,0.6558622188939371
40,0.1261760261563268,0.8898609727562997,0.8157209787644244
41,0.10364007904192023,0.8933338492251149,0.8071199631738993
42,0.10588646462335252,0.8940711281992135,0.8133741204019255
43,0.4080775516414091,0.9011798353028275,0.6777731338250536
44,0.545631096678129,0.899514281511436,0.6614520851976095
45,0.8408397125102213,0.8985913644380049,0.5863446157861605
46,0.759344964105375,0.8956677486921603,0.8103148571422697
47,0.6800176714881043,0.9019651959685084,0.6541714316715173
48,0.5669015750568085,0.8852395790668007,0.8124001307744086
49,0.6541291582414044,0.8940263727245725,0.8059860358428982
50,0.48848956517336073,0.8947108520549821,0.812604015058649
51,0.7152165501769797,0.8986509602040191,0.6064825230554685
52,0.19091669587504956,0.9003013269842204,0.6631055937413146
53,0.11072025031064553,0.8842720319657377,0.8294639193102571
54,0.3617579501784515,0.8866061970926364,0.8223005623522869
55,0.5854180058606325,0.8920007674869086,0.8045047215919793
56,0.6676918052713706,0.8969078983149312,0.7386739853808992
57,0.33870309654212516,0.8949387116420692,0.8141274731099383
58,0.613327020398706,0.8881689705721437,0.8118877103885082
59,0.7564423635061759,0.8970475520443006,0.8087748378682991
60,0.7774531303967017,0.8972870244456628,0.8206576742751106
61,0.6239434614293219,0.8960931261731345,0.812314612950828
62,0.34887858314127956,0.8915794290563689,0.8175786195367921
63,0.2746664451844722,0.8903931271913097,0.8155023194404951
64,0.36580985028388874,0.9002380562256102,0.8074475940241785
65,0.6541747550086219,0.9018889164761641,0.6799731218883931
66,0.354333864461925,0.8911887035859762,0.8173175619084961
67,0.20968375427646202,0.9008055121215758,0.668479633643551
68,0.2310331445632477,0.8959655758917777,0.8061115803986775
69,0.1556147195247382,0.897599669615142,0.8106299223799363
70,0.14342379912995046,0.9027968297823095,0.7433258343851837
71,0.3699705553500463,0.8986759307704729,0.6130779915349072
72,0.47672565816907836,0.9059787798918753,0.630498099709263
73,0.6770878541202915,0.8941706812080236,0.8141987888329212
74,0.5658980574251178,0.8968557036302676,0.8078659426162488
75,0.2754593815536664,0.8913297538119207,0.8134809627044914
76,0.46378157267166187,0.9010551274695829,0.659840308665792
77,0.35347159247469645,0.9012394499335125,0.7201663098145191
78,0.44968093853897967,0.9007218356725846,0.6630784285396571
79,0.38893487279633343,0.904843388806621,0.6811714766767797
80,0.2356751346331379,0.8946055335868655,0.8142270801151874
81,0.24018019933230403,0.8964538874707937,0.5793722458427111
82,0.4440607590971191,0.8918982640506833,0.8055697636791527
83,0.5908074478961904,0.8930241490285821,0.8165885007737431
84,0.2542978259465941,0.9059279870807515,0.7300653613390027
85,0.22505317042715006,0.9006063104695888,0.6039388985348287
86,0.5644112179410151,0.8976364383730363,0.811118645587276
87,0.5476020022851082,0.8826512271772265,0.8219521537478158
88,0.1791504125297926,0.8871568449152538,0.8169943273829188
89,0.44173542116669795,0.8985162360826859,0.6797087062207955
90,0.8097577033609068,0.8964084677632721,0.7964680343798112
91,0.7149055581053441,0.9033194899094706,0.666419127441085
92,0.6500533944031962,0.8939360249750454,0.8085663313869911
93,0.28466220100289225,0.8940815226966231,0.8127153330903312
94,0.26260953977536666,0.9060913368446883,0.6759700550883524
95,0.8085029954211188,0.8922246309027096,0.8140049718014122
96,0.8180614626382344,0.9006180758509114,0.5806143715604879
97,0.7931899498802186,0.9029654043812284,0.6658805157430632
98,0.7108011381651832,0.89803056939309,0.8118706511339564
99,0.5829665771252742,0.9203317118319685,0.8357830566117936
100,0.754430771544701,0.9047017706184693,0.6910728872179475
101,0.7416177146137839,0.9041363187582163,0.6525601880282725
102,0.35399171613056685,0.8923588903438067,0.8059106792950637
103,0.23544756283761772,0.8809839523102901,0.6284593054183929
104,0.08400138430752019,0.8920504455835664,0.8014357933543385
105,0.13982211591521146,0.898885931703933,0.6747917671762567
106,0.13784164100614257,0.9070157135530089,0.6539403828945853
107,0.7934023445607209,0.9060089501657415,0.6803970055039842
108,0.6550285513263636,0.9013585759849266,0.5976950305094247
109,0.4412782675288786,0.8984291956432847,0.6765367146942362
110,0.2497277087877104,0.8861081978565603,0.7835045204699639
111,0.35482450234141233,0.9014904483872842,0.7355406840651205
112,0.18537255236297467,0.9070465973209859,0.631772959782472
113,0.39962629243260284,0.8963390391134745,0.6804701995676029
114,0.39625167367484343,0.8850118626658504,0.6186782893632601
115,0.5559371371597169,0.8854258072436327,0.6309302098042234
116,0.6395666412035622,0.9062546540540068,0.6584915204340666
117,0.49709366587808135,0.9047141353294711,0.654769315517815
118,0.150753826930681,0.9061626451481495,0.8156075453713965
119,0.6425063244848345,0.8971472452225656,0.8078749486550646
120,0.7296132694217192,0.9037413041234595,0.6053631417026869
121,0.7858578548464579,0.9046319786654266,0.5890076458136052
122,0.9152752913143994,0.8969893399372487,0.8170429871853391
123,0.8776643837051088,0.8978534891934349,0.8090243246277777
124,0.6540395186016688,0.8846633822968495,0.8226757759565675
125,0.24223956073356256,0.8961278472361578,0.7180730476346756
126,0.5121453593428444,0.8908236858348878,0.8206628904581862
127,0.6206644819653346,0.8909705091265456,0.8246947486756028
128,0.5755934500653784,0.9004828295723207,0.7929174464324561
129,0.44550675397406275,0.8869416945470293,0.8123364191182566
130,0.26746453303975287,0.8974587817256975,0.8313156194653756
131,0.3705636536746866,0.8965873111658037,0.8160235679390601
132,0.17186389086080142,0.8968803223791632,0.8169930867501264
133,0.20192135076491793,0.8976863162908694,0.5917150907666415
134,0.5769223039135862,0.899093201764171,0.6841832766440284
135,0.4711191790116411,0.9023426663394123,0.721906799864593
