sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5
0,0.5528896603647959,0.9096367354038277,0.9529587005493777,0.9651686757919669,0.9729439579044277
1,0.34581076128268945,0.8767075014490141,0.9458206082691213,0.9587380845304437,0.983110424624843
2,0.5614741738994784,0.9016817011141749,0.9572133137955666,0.9870956847230528,0.9909263720854926
3,0.6441812398474004,0.8510438731218755,0.9370852438996319,0.9577899045271593,0.9864769295773335
4,0.5229371457874444,0.9107731918450926,0.9627790208669255,0.9354321897598038,0.7318437682743953
5,0.49571860431522174,0.9161001067108919,0.935200041600238,0.910771676188551,0.8926139091714513
6,0.5457985344778706,0.8759904474837279,0.9609375574666165,0.923472369832297,0.9614042218073293
7,0.705766874685035,0.8948630318867269,0.9426203621079345,0.9569385429644923,0.9168143392837007
8,0.6410684816551893,0.9080946897993294,0.9746981664613046,0.9353447761077621,0.8033993498592287
9,0.1507339732308533,0.8630796249332382,0.9693555989577275,0.9361016449947638,0.9049738066003017
10,0.07964831515599773,0.9326546042264706,0.9505889231971713,0.915902672660819,0.9196433100087051
11,0.04144367025725215,0.8481278299785668,0.9560944346922853,0.8833184817214604,0.9253396451234458
12,0.05715218940845693,0.89201335565582,0.9597050071437597,0.9146596661567318,0.9574514358263249
13,0.07600846876223519,0.9325133313582517,0.963102832885884,0.9610349054173609,0.7744781913738958
14,0.1734434128076554,0.9328991102260655,0.9592903232382772,0.9715839071595039,0.7579052577218272
15,0.4090348488393449,0.8527931090056088,0.9650115476219111,0.9292450956765562,0.9161631810450869
16,0.5244396663949317,0.9018886618250368,0.9586951699716559,0.9328370778219719,0.9273416065938839
17,0.8268972667564946,0.9331092999568371,0.9419485267076133,0.9345792271381874,0.6138614050346377
18,0.7109465646031073,0.8738857562375468,0.9505799851363589,0.9418668025378865,0.975616890328746
19,0.7511736082599816,0.9363381040314858,0.9781480989406048,0.9399286288147563,0.8932218975299473
20,0.7054461143131838,0.9278373064446307,0.9392138312140254,0.9445010244524774,0.8774919824649514
21,0.35308015720011066,0.9049672414577912,0.9268181365216087,0.9377984808027519,0.9807278673630695
22,0.08310539682687171,0.8472913366178317,0.9614289127562163,0.9307391505660526,0.9770085990613218
23,0.07815509666603604,0.9204806567142635,0.9614962300283934,0.9722786066776993,0.6994400538247674
24,0.24418762888207649,0.9281347530195542,0.9532677336072475,0.9747444356826205,0.9438578023101266
25,0.4459123445682889,0.8692992089133825,0.9634246556400763,0.8878750086333886,0.9830205946684004
26,0.3119475296928929,0.8818584992430564,0.9491486135177613,0.9361490851261891,0.9745143052604502
27,0.28153488114592273,0.9227995011705054,0.949718745978121,0.9769642578873369,0.83703630548326
28,0.34097557826066704,0.951869747309382,0.9786150860357009,0.9293891725497381,0.9573045837047542
29,0.2932908948853305,0.882527369682807,0.9584491938638213,0.9207848042203445,0.9716970208619414
30,0.7913630201477371,0.974511811541018,0.980201166924339,0.9253405575417378,0.8533403237593572
31,0.8174408191349226,0.9764538216551681,0.9858324883978506,0.8894617172839969,0.877702649862834
32,0.4562198033517407,0.924192524187482,0.9375659374323523,0.9495097412961052,0.846543729460404
33,0.21030563258298585,0.8847578030909343,0.9456670255094728,0.915645790552723,0.779283977531674
34,0.10955568505792963,0.8995821397134972,0.9714727805182485,0.9497284247440505,0.9023101117235646
35,0.44629001937346197,0.9241288260435545,0.9599883233841983,0.962492714011383,0.9763428070050139
36,0.5497214238766996,0.9155066525831043,0.9576522246824903,0.9598952113785275,0.793798434696003
37,0.1844261873263045,0.8638984177226036,0.9535272465906574,0.9514738134596786,0.9054209555417645
38,0.5625380011507426,0.9215395522131881,0.9275111359042216,0.9460535179996663,0.7837898532372327
39,0.7428284108750114,0.9324164016567629,0.9811109816376491,0.9556396638327185,0.8803079835612183
40,0.7308570179994387,0.8990695430486039,0.949780753483456,0.9333347544946057,0.9723392090627047
41,0.8135669548319685,0.9139463667236027,0.9423703605689416,0.8743832929501807,0.756954049838426
42,0.713762751249818,0.9527680159113383,0.9624736950278462,0.9286275604466321,0.8790393329501771
43,0.40442622658087574,0.8886612512536008,0.8920403163869615,0.9267981908437426,0.8918751067636989
44,0.17900899137612275,0.8587293465533726,0.9309084635654858,0.954730370647949,0.9742506321335375
45,0.15533692608320948,0.9166838803123544,0.9719881440981798,0.9668278317900263,0.9330273573437131
46,0.11130020142746526,0.9386495884412304,0.9392824264067332,0.9379798910234495,0.9377357478894158
47,0.2685995664729118,0.9121111089225651,0.9545928289205428,0.9797828503757291,0.9949190692221032
48,0.5698226064285076,0.8847495792715115,0.9560581614831197,0.9187062100930304,0.9421093016085107
49,0.42063260304777733,0.9033038621652525,0.9713582848853961,0.9469660098321143,0.8779289203626279
50,0.4115046195136921,0.9039040969511194,0.9543144647876395,0.9296873225940545,0.9767586302414596
51,0.435370254296511,0.9205534942480761,0.9399719521106157,0.9797401047899053,0.775837056756925
52,0.42510061316755926,0.9088337823518106,0.9431103264532595,0.9891564469156476,0.9382373218604193
53,0.7075446376288534,0.9069182438839795,0.9631827357179145,0.9259510523977967,0.7117796730544766
54,0.4007633403224609,0.8766565660212025,0.948892555152202,0.9476271225096825,0.977508156484727
55,0.1567284642143807,0.9018532900482721,0.950032970702332,0.9318508667256618,0.8537438757291497
56,0.17015754777580558,0.9067029190438728,0.9290383447433674,0.9522826292852238,0.9347865506561487
57,0.18185567144804426,0.9049797000473648,0.9497445540655224,0.9347364359509943,0.9675133203399846
58,0.09299702638408916,0.9078299426142344,0.9620116542892627,0.923347867271701,0.9344085230649647
59,0.31506935232093675,0.9087391784886071,0.9667631401216019,0.9469371778723158,0.8815989258459849
60,0.2295297966078896,0.8770608332883246,0.944730259636158,0.9651594527352891,0.8964612475238313
61,0.13704535056413314,0.881601153765571,0.9383925994180229,0.9307019548962802,0.8433104679213912
62,0.3195705821096224,0.8886173438510944,0.9499550374691782,0.9244255788226711,0.9534718457405121
63,0.3001857948214842,0.9187901548501277,0.9567873835038873,0.9891770082258552,0.7012257031260805
64,0.3583471010139322,0.9284210999106868,0.953149244714779,0.9620465190898843,0.8214175507977174
65,0.23393754968951402,0.9529523611456789,0.9664499087424159,0.9104799951482021,0.950191975640155
66,0.42824558311023464,0.8505866945624206,0.938147509092815,0.9573729412160409,0.9111652895949477
67,0.3629198966020959,0.9183768225094742,0.957841885497777,0.9538500608362639,0.846588806671316
68,0.07225945291646622,0.9105345090148862,0.9594678038571812,0.9306386389064231,0.891918786419339
69,0.6810048785539732,0.8568399573457189,0.9613557619523598,0.9476556357320086,0.9211031155620447
70,0.7939793795652146,0.8941354768575026,0.9541967110143944,0.9109371558308276,0.8116750407725773
71,0.4815670074602029,0.8862290937807742,0.9874525075693695,0.9213706488236767,0.9040526969394526
72,0.32058097850385947,0.9742705136035953,0.9790285444005181,0.9724170827590719,0.9363316931001427
73,0.43259130494816256,0.969763450287088,0.94988522827294,0.9263725858477126,0.9144872583533481
74,0.5828983469092045,0.9208303106867424,0.9505701730595826,0.9892532392668284,0.8615114237265852
75,0.19617076094251798,0.845800915509916,0.9511726936727033,0.9777967937460803,0.7888936182406993
76,0.20056496309205582,0.9213556831997111,0.9559274776802664,0.9631510120934457,0.8751343280761419
77,0.16746020380730625,0.8997423450707636,0.957803932428675,0.9305277091104214,0.9855320381522648
78,0.5395524089185606,0.8810047742611561,0.9467607717468872,0.9271792331477924,0.9235080605431918
79,0.6551923969591127,0.9331931891549279,0.9691610613999054,0.9527428715298704,0.503497120509373
80,0.6223935243781529,0.9200904214221433,0.9628420538036627,0.9717899528423838,0.6988095103655595
81,0.3574925895319208,0.8759625998350414,0.9519458129075601,0.9491478793042399,0.9553384197915447
82,0.30288794539521585,0.9084942136395435,0.9519983930984203,0.9412488776360096,0.9080352816915966
83,0.5713728036350854,0.9061425363497679,0.9452218871592626,0.9216970973997818,0.761859252665904
84,0.8175722015332176,0.8850270161701355,0.9650469155997502,0.934950185191759,0.9366989831540148
85,0.7365367481962847,0.9368040690011408,0.9427574857316758,0.8932217232118167,0.8158748741730393
86,0.5804606253401193,0.9255338480713593,0.9411415202691935,0.9487973915900505,0.9717949204024672
87,0.4465226264603952,0.9564202368785658,0.9506883982199548,0.9078654404758011,0.9291094355677483
88,0.4578089274668793,0.9130347283370005,0.944890059557169,0.9068466247660506,0.9004718970694414
89,0.5292165164937184,0.8919700336650753,0.9657959856836645,0.9291223435055056,0.9799510454013182
90,0.7227339604137506,0.9064040895284967,0.9409544428483473,0.882871411652974,0.8299095563194282
91,0.28884963173903366,0.8860341705229557,0.93793543831642,0.9233557288755072,0.9599601658666208
92,0.14862120801260395,0.9163650273516218,0.9555391274899867,0.9460902998030205,0.8949684503062774
93,0.24289244754169909,0.8827113141805473,0.9537397379825127,0.9320095767818563,0.9541081211105195
94,0.7033249250651371,0.8623934685290484,0.9481471906589722,0.966556014021511,0.849881581749611
95,0.6752488632918315,0.8724318510403845,0.946938679545221,0.9484159854866426,0.9232821237992075
96,0.42089904461570504,0.8605127498671912,0.9642632375207565,0.9403721963118412,0.9383763014055717
97,0.5615519992748904,0.8986831384468199,0.954690062543126,0.9269291269639445,0.8965926801617813
98,0.16893230876968343,0.8572595671542644,0.9523996996032111,0.9573482227569468,0.8903763680886879
99,0.376476943979195,0.9060155973402357,0.9562844093547989,0.9481759421518628,0.7615697306285389
100,0.11140565911936433,0.927806034140317,0.9500604832164673,0.9805298124536959,0.921188086651344
101,0.16342026908659724,0.8906166569102993,0.9494535163883627,0.9384812241953377,0.9822037825680633
102,0.7846406680068979,0.9043004060346247,0.9528172088194746,0.9090339298362436,0.8399055868250074
103,0.5382989046947237,0.9387086610256626,0.9666352175719338,0.9463288994100193,0.7820100224270491
104,0.5951441880806222,0.8773553040307887,0.9499852018143838,0.9416992493736228,0.9438905212356263
105,0.5583020086466378,0.8897125796165958,0.9456586718093478,0.962233223281704,0.9415373028584786
106,0.7182069551713783,0.9204195331595639,0.9451916928213199,0.9393709350468259,0.9096500716474847
107,0.7873367603967352,0.9280458199464447,0.9410461479729663,0.9690372872588309,0.8292129675048064
108,0.7081659431816173,0.9160158141534619,0.9421457161515523,0.9255856264578939,0.8508769243202409
109,0.8404824426637931,0.9061745932408573,0.9537108177782162,0.9134197447192557,0.9509218572214326
110,0.7757045187483242,0.9301833302673851,0.9194335625221904,0.9653072720611683,0.9705885206485863
111,0.6561305697659533,0.939585895831272,0.9681239281738107,0.8989054917430378,0.8797137405082592
112,0.5267410940062728,0.9016944948477055,0.9425691124459596,0.9295540409140008,0.8648696584629847
113,0.642178056122481,0.9282569028621217,0.9474152954071756,0.9365542028693336,0.8959210669658859
114,0.42821231204214466,0.9301847271010079,0.9319485805310216,0.9205436102954822,0.9045697596960042
115,0.29473164665191415,0.8795233534642454,0.9403643723314409,0.9366385963746434,0.8132039044746849
116,0.1556612111514027,0.8853618322881714,0.9411847213555761,0.9534977838324059,0.9580106045587623
117,0.0665575310687453,0.9350522367815052,0.9646815070107359,0.9576659856840443,0.7948930803970412
118,0.10749301582282092,0.9548267408321488,0.958417169131394,0.9643723940200213,0.863315711856294
119,0.5197805699176409,0.8967229243265723,0.9338706228401268,0.9358948476006268,0.9345402282026853
120,0.7484594288942497,0.9121289088135801,0.9431740125278288,0.9280149597790293,0.8954017264839116
121,0.759112955959331,0.8931587126771321,0.9575877126808974,0.9064379255757237,0.7697582412778964
122,0.6622895577701128,0.8859716732640692,0.9455264220902274,0.9217000747315697,0.665437339972161
123,0.33272413257156275,0.8797047817316225,0.9532392108942213,0.9578158365745643,0.9729444945181571
124,0.13187539265610693,0.9126866725136131,0.9617876595211393,0.978035511037452,0.9895094815019526
125,0.15278756154310671,0.9196530539444369,0.937445029784581,0.9684803363008982,0.827231697739471
126,0.48228351258959706,0.9137062619498723,0.9398338601736386,0.9648157294918738,0.971054748848693
127,0.5158980719101781,0.8739521350683725,0.9523636507864834,0.9614409353702157,0.9519224637748773
128,0.5641493688850259,0.8807139199950754,0.9495422065253479,0.9213053359755172,0.9506458757267962
129,0.5125258488141318,0.8811051694018747,0.9458621732951918,0.9168209132686728,0.8256697819433146
130,0.5503403027076501,0.9003735112129072,0.9419011038051207,0.9592035080438205,0.9889040450080581
131,0.48182405772631326,0.8564619163941686,0.947012743436467,0.9671870535165833,0.722969571334001
132,0.6239993155292892,0.889729191551524,0.9469562107669444,0.921142746219786,0.6923978828341457
133,0.47975083469415103,0.8813522871715663,0.9472166805896658,0.9388315624348975,0.865740606287113
134,0.765529199885121,0.8592247178308711,0.9570491267762682,0.9481467148843287,0.9278556213024148
135,0.6745650834016839,0.8799819579392828,0.9492359474933957,0.956185264590611,0.8972904257809499
136,0.6400693712386601,0.8666953761765418,0.9492864440700927,0.9457201162537887,0.8964829279128401
137,0.6938979823581309,0.8894177538059086,0.9526013955480777,0.9363066413570065,0.8632655551660774
138,0.1557277988457003,0.8566558657140249,0.9611833722285712,0.8982619287812451,0.9126781215568279
139,0.12313648248700632,0.8739737206795138,0.9492662474049446,0.9541636349236987,0.9027858545619164
140,0.614024786236517,0.9019745472162879,0.9603271388966073,0.9216028316520294,0.9105898382344207
141,0.6430823351662475,0.9008133495163803,0.9491050390843359,0.9104991677959009,0.8693504428999295
142,0.7228716939528186,0.9325990253114639,0.9669688787685524,0.972913198484592,0.5265626312224534
143,0.2951020331723203,0.8890829369870322,0.9603519249612883,0.9313886434573093,0.8993080397278456
144,0.36723847951326116,0.9531409849907503,0.9746376171514388,0.9063053704704184,0.94802214204034
145,0.16468598548707922,0.9838751527830292,0.9884952736594709,0.7973507433051861,0.809402186304667
146,0.12204692321286728,0.911526405512112,0.9513600672822119,0.9245942008233295,0.782086828415453
147,0.3706880692939225,0.8943377977495687,0.9577205026928561,0.9609810783831397,0.9498645598524338
148,0.2083937464614079,0.9228756370368045,0.9511176140034839,0.9651728395305763,0.9332857547228042
149,0.9078925228194996,0.9079549795175569,0.9576134036442805,0.9296704465378206,0.9794899346299825
150,0.8680644932258826,0.9317939267625542,0.9545509149179829,0.8995294142886846,0.810184039503419
151,0.7834273624903627,0.9355348921659652,0.9451768258089814,0.9278637570536098,0.8905716730742134
152,0.6580877633962928,0.8996228515721484,0.9507743821418382,0.9226352450167332,0.9356774080318887
153,0.5153724774739237,0.8918715968540856,0.9381593239419697,0.8719216245834591,0.9308231680386164
154,0.2491330767503766,0.8932981372066373,0.9417393238424931,0.9425228984578121,0.985676827437731
155,0.15491910657783461,0.9102477754309835,0.961323697226413,0.9271230326532345,0.983873931972093
156,0.23534868106555581,0.9660438571433699,0.9669310205157727,0.9495976554700034,0.9167582830597953
157,0.16146088191142455,0.8792684841399548,0.9468721095207288,0.9379630235142377,0.9694313886906469
158,0.21682443658754888,0.8976878876817274,0.9491663727377917,0.9514104558211149,0.9627772645795662
159,0.1380412772589558,0.8833005760155862,0.9507267562093834,0.9376401975432508,0.9679802576855411
160,0.5337843518865126,0.875390663933233,0.9474501201103436,0.9587987260079349,0.9701564257627767
161,0.6009394775131468,0.9136977238400087,0.9490646423753192,0.9279352046587276,0.8809860648668022
162,0.8320441034884953,0.8778715624863962,0.9422505818958813,0.9021015800664131,0.784027538446261
163,0.8663785287834369,0.8581921160974896,0.9367786014054618,0.977093963429389,0.9344548411608122
164,0.584760612483294,0.8701794441296827,0.9570677480759525,0.9408106909210918,0.9680944706304827
165,0.5758365612825705,0.907411024562721,0.9599903355826341,0.9255025606278231,0.9472028059977662
166,0.3810288498881998,0.867512725186851,0.9510329397135602,0.9381105426135036,0.9772901241533494
167,0.1721042012252397,0.9112227794443596,0.9587956902831754,0.9651782919609451,0.9799134945103642
168,0.25999049724709106,0.9114330816896434,0.9467253198001252,0.9315319510435616,0.7402085578347213
169,0.2682801256407154,0.9136177626317147,0.9342585682213597,0.9433316504844934,0.8510389852129202
170,0.12129606495518583,0.8714109613642691,0.9478224820122007,0.9518323996315422,0.9513164895200248
171,0.5161806829852507,0.8861733511197263,0.9548389119706242,0.9125217713704357,0.7969939082946289
172,0.6387731815191501,0.8592027197058918,0.9532912332476132,0.9383649952226875,0.946411726186658
173,0.5522260532029789,0.8489393470954244,0.9609532770314368,0.951543315574085,0.9563330054718959
174,0.5195354104169781,0.8751898264318373,0.9526409686181394,0.9428896621099248,0.971849619845326
175,0.3626657721066444,0.8693963433668525,0.9427979890055016,0.964387295550562,0.9335595334353702
176,0.3011393662929142,0.9050460300090015,0.9489029930340809,0.9514394852199448,0.869606445730092
177,0.29653073997800977,0.929944114100276,0.9572356224019861,0.9681548053550336,0.9008159041157086
178,0.21945055969397997,0.8655975909336961,0.9520671952931056,0.943093586704079,0.9181089293446278
179,0.8686208635368246,0.9083137387792048,0.9504681361989459,0.933390281108353,0.861897691774762
180,0.8528913054174408,0.9067284046919345,0.9545430869266608,0.9004884823462065,0.8988575096104247
181,0.6383473871117806,0.9394485695922791,0.9769992524804839,0.8949866656746361,0.9438343408777581
182,0.3173808379692233,0.8655262358139962,0.9660540265876072,0.960530938091641,0.9605753817607068
183,0.13162150286636456,0.9336658580246718,0.9654245537124808,0.9704327900563325,0.8837992113191296
184,0.1857059369691159,0.8665220670189013,0.9405249840127579,0.96574695640265,0.9797645540976755
185,0.5092598386908639,0.8913198508890142,0.960402451495069,0.9293919803045737,0.94542748906559
186,0.5327086706429727,0.9200291169587037,0.9465795104960412,0.9829131509959393,0.522089917582025
187,0.6184604760674843,0.8972540819595293,0.9405703790485022,0.8791598552166993,0.8556154950269386
