sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9
0,0.8554322988271541,0.8303197698807442,0.9334685494495002,0.9889603072302408,0.9783160832815095,0.9948574858594299,0.9587841249099116,0.9905869692359456,0.9421646459397237
1,0.8500702213273259,0.8228223204564967,0.9405781905517808,0.9888937027277758,0.9892857686182871,0.9929528066171459,0.9952491169868084,0.9873362140656469,0.967165559785132
2,0.862676814279348,0.8372836296470045,0.9328553059697315,0.9939446778800854,0.9952364430240256,0.9814840261131604,0.9913606400781081,0.9768839063399243,0.9848017135997655
3,0.8341133799089212,0.9025834386380054,0.9860538223870295,0.9713058763953021,0.9616787285199582,0.9982455723909845,0.9867741034424639,0.9927960319110047,0.9864280719499242
4,0.8809049994689133,0.8458358268114423,0.9335543929521425,0.9823705255784166,0.9896231954178042,0.9828667292457527,0.9809994071658487,0.9689319346735391,0.9766438692790939
5,0.943260177363424,0.8090578366339788,0.9363120454578397,0.969224327920198,0.9873353128162461,0.9691404561289095,0.9833616999054373,0.9887629865101438,0.9686884513005464
6,0.9554325236168913,0.8203994230615164,0.9360603862266962,0.9820312702917093,0.9778218620577737,0.9894236956296159,0.9787972352475982,0.9072490571305751,0.9597124086491449
7,0.9260090571053617,0.8076490770822592,0.910063738685117,0.9736667306582133,0.9803561646725986,0.986380025538437,0.9810757601065629,0.9265770247999459,0.9932399274475029
8,0.9649895811939614,0.7925727859630262,0.9196013053254792,0.9536642675656977,0.993340175636695,0.9888415803768472,0.9936522715915489,0.9901766795551551,0.9632820754558278
9,0.9435580653939151,0.8439355965047732,0.9627188972539552,0.9912992544031306,0.965458161514374,0.9863201099078577,0.9823451421995507,0.9852900145352939,0.9454523724774936
10,0.9421760451315702,0.8108491236495659,0.9011299463315765,0.9626700804699816,0.9800995245084967,0.9792473558373972,0.9784017235963396,0.9842774212749459,0.9462316593099714
11,0.829705828000212,0.813786174158569,0.9213232586311981,0.988123906952523,0.9952352746868567,0.9915044255420461,0.9889772326631187,0.9710866277442874,0.9581891588782813
12,0.5578090036242402,0.8568767410849993,0.9782453251127604,0.9927485057837439,0.9500719096358847,0.984569775173952,0.9986445949944721,0.9953004873495966,0.9949088059945094
13,0.49735558197784985,0.8418991328708173,0.9376741560904505,0.992575474143949,0.9876228932703902,0.9878135197309224,0.9948341369515173,0.9906200954768697,0.9916170592174212
14,0.6577551752182983,0.7867671336615516,0.9029370127806416,0.8933030724938663,0.9888317796495392,0.9942963591236885,0.9683608559738612,0.9920715953520949,0.9611851634307903
15,0.7569055094321848,0.8745350612621897,0.9912134373928456,0.9825577482471625,0.9354861390370849,0.9866925854907902,0.9769207629230987,0.9749568490033768,0.9870482078964402
16,0.8031409338427938,0.8792723407528503,0.9761155939583914,0.946365247842187,0.968362908127452,0.9249310451412929,0.9956097702537646,0.9920257433680918,0.9904257234460577
17,0.8195695910046542,0.8409814753835756,0.9550549920839092,0.981014118967706,0.9963469270032446,0.9955176073409947,0.9824194527613064,0.995994796514762,0.9637704055948147
18,0.7559129991480068,0.8583693783988363,0.9729801953685353,0.9925447384266483,0.9855071191609663,0.9907595742313695,0.9967227254353447,0.9810324801902637,0.9865372788156315
19,0.6515943192698328,0.8819783028457133,0.9754240883635993,0.9157543849712214,0.9892770493160395,0.9583252498308866,0.9669411221374967,0.9885572977160074,0.7278683895485377
20,0.8836615537284435,0.8355175002926938,0.927837312593677,0.9897306621468338,0.9932484454471624,0.978355314433852,0.993539347747327,0.9977434568795402,0.9504056696655822
21,0.5908141053524913,0.8333868752780431,0.9428022276941407,0.9841985762726847,0.9771687991441281,0.9992940481643164,0.9637341436255592,0.9748258482116874,0.9093131163342003
22,0.6564330218601677,0.8490478728143611,0.9450190721033599,0.9969175037271634,0.9933648827066589,0.9800451334088008,0.998398005149674,0.994940088145375,0.9886474215586895
23,0.7858652490005116,0.8994012008520341,0.9417978933183402,0.9811632785120827,0.9957007132197911,0.9603845329293421,0.9752567126111414,0.912677823391261,0.9751217839873553
24,0.6349295570788044,0.9122526537768884,0.9745255647154616,0.9748605632406823,0.9943977432221456,0.9849048071620868,0.9963519953235525,0.9864401530242224,0.8864938913201997
25,0.2558028718669907,0.8787687892726911,0.9543935852723838,0.9847934242642948,0.9787770866065124,0.9963560107084757,0.981033471388522,0.9945798495648974,0.9946689552220513
26,0.09271803338168907,0.862794608323309,0.951666775952668,0.9893427835429319,0.9852235253501961,0.9677267193505019,0.9914994393916022,0.9936024540633879,0.9568750562730988
27,0.050120630636397386,0.8924862507156403,0.9903584618628318,0.979888752822868,0.9748715583625918,0.9901337696260536,0.9854890611402974,0.9860793518997558,0.9649751614842154
28,0.32356594887863255,0.9115591761773634,0.984677390411345,0.9784174024881108,0.9963307409151407,0.9858953275204921,0.9974310364127339,0.9974737293352692,0.9947577822320212
29,0.3081376443512774,0.9210466839238459,0.9687071487102029,0.9808735150864613,0.9922795144643357,0.9974419964530448,0.9954868289855101,0.9689322679121578,0.9975583803414964
30,0.25823228055191505,0.9215291897144622,0.9831106375971962,0.986579448960575,0.9896501529359214,0.9173315463517985,0.9926514503540337,0.9923205644511187,0.9872344908107207
31,0.19843631494758288,0.9002518186878876,0.960513702124711,0.9893622928615613,0.9809558383100081,0.9913012248271306,0.9946152094688556,0.9200449935661351,0.7506889409559796
32,0.5661112197861846,0.8554108104095968,0.9872329484431785,0.9849228970497022,0.9862315643772263,0.984253403171782,0.9862536114844754,0.970330620243009,0.9446220632848329
33,0.8617164626136128,0.8550550559939885,0.9397149276902655,0.9901694360968241,0.9741226107460519,0.998226074887039,0.9745886570814041,0.9986937246329908,0.9849748558039069
34,0.9079643471006071,0.8674882672923113,0.9841908254745839,0.9986449580334692,0.9758007938451216,0.9875799459980801,0.9909104252090661,0.9905329961038029,0.838493848312897
35,0.6264725397253722,0.9007857393027237,0.9442026362486416,0.9865676007530549,0.9712371428082116,0.9667825494317056,0.9639508639189697,0.9448424397085494,0.9459826932163713
36,0.3180554343206148,0.8738284096299318,0.9849628658223474,0.9850794824045769,0.9783337666038028,0.9836519640668605,0.9860332179348998,0.9529178067128266,0.9963182736405766
37,0.10639080761008508,0.9245193880486042,0.9702121547718499,0.9691807287763381,0.9808673944048392,0.9971539771767782,0.9671403880069954,0.9897431418108144,0.8861808379909429
