sample_idx,Layer_1,Layer_2,Layer_3
0,0.8129791038744264,0.9068293197446704,0.845489895103513
1,0.5851347938719359,0.9060293814096648,0.8452827097628444
2,0.179000454827161,0.9085159859499932,0.846416354989441
3,0.4060970003806659,0.9106989785022098,0.8480998315336601
4,0.8591439241753677,0.9078359531980651,0.8454099739550914
5,0.9239688985649316,0.9068674240149927,0.8431962066177574
6,0.891366716152073,0.9078793093693769,0.8444919627248609
7,0.8974960288904321,0.9068805476523616,0.842983577556617
8,0.726716398871903,0.9067546598151733,0.8435368912271201
9,0.4112580606068278,0.9034933104327412,0.839497470898103
10,0.031099482277750876,0.904349601135546,0.8408618094382806
11,0.0507340152549583,0.9046778217448875,0.8422940473644168
12,0.19157755413809463,0.9029449618923212,0.8396742033060229
13,0.25309055123456303,0.9018832385532471,0.8373653898827637
14,0.28094768305535145,0.9044839148613356,0.8421023934445135
15,0.42176304986854074,0.9051101087655071,0.8423127506717853
16,0.3972728238556946,0.9051468623544185,0.841992554691697
17,0.12996367564585581,0.904215812526274,0.8408479931172873
18,0.06965569952146668,0.9034290066584711,0.8402789784224619
19,0.6480943510965673,0.9029007738989754,0.8395722759347075
20,0.7442459220901144,0.9042804439213266,0.8416592607993227
21,0.2855934430399222,0.9057751972435154,0.8429329565020679
22,0.30635712798545633,0.9047957002879122,0.8421956515662857
23,0.20373122921405903,0.9044759733380909,0.8416793241305005
24,0.1085259137784762,0.9051046503091538,0.8423354549785503
25,0.04516567497346387,0.9064676418195001,0.8437558133176593
26,0.18956041455780898,0.9056254339669774,0.8427946823810825
27,0.5910615484105306,0.9055248162817805,0.8427652596714315
28,0.25630442380425195,0.904631409552493,0.8414205008267116
29,0.47365491599718207,0.9057411369231261,0.8427927142307424
30,0.671862231110046,0.9049678305535289,0.8417943755412655
31,0.4992128841038069,0.905532668976569,0.8423272925767985
32,0.5598060931245196,0.9054876538619332,0.842319099946724
33,0.2279548364436848,0.9051922225080068,0.8419214942231517
34,0.269643383075513,0.9050614802265381,0.8422154428336097
35,0.2504446307797098,0.9056856642158068,0.8429180717197954
36,0.4461731112970709,0.9056248154430168,0.843006151401054
37,0.43275008494992206,0.9051207781138475,0.8421459945829758
38,0.18415458778598282,0.9047661326355629,0.8418241484798663
39,0.08026244390142183,0.9051450012785255,0.842116424708147
40,0.39852708075821064,0.9046855626695023,0.841685773026742
41,0.15546790714732264,0.9049135060458048,0.8419889856517547
42,0.198734072153161,0.9043364076273415,0.8416459758175941
43,0.5125990919503566,0.9054132446387164,0.8434703257764337
44,0.6473855701052345,0.9057680694801489,0.8438267544850916
45,0.5767438966363919,0.9049096253954606,0.8427660560671152
46,0.31433401000434136,0.9044946461676767,0.8421096355124693
47,0.27498043441476344,0.9048253819280606,0.8422864809064645
48,0.5861302519195256,0.907472291740185,0.8445644216732322
49,0.7530355536973646,0.9056135940452363,0.8427944886909835
50,0.7546903609688225,0.906099457342037,0.8427818692846446
51,0.2503399876893824,0.9083259463558401,0.8463112128366064
52,0.4696367895212609,0.905260558367378,0.844396698999904
53,0.7689700366932141,0.9041535393912654,0.8428616269232267
54,0.8992572536337146,0.905484292045009,0.845073869261832
55,0.8835192208343123,0.9041651910850304,0.8438842618277768
56,0.603459535952408,0.9094077719765468,0.8473838904171819
57,0.25627286427997253,0.9054799840994422,0.843934918479234
58,0.14960368937465765,0.9064512973351473,0.8446131446407046
59,0.033411717313859994,0.9080990124353767,0.8460813184923582
60,0.33519489967681737,0.9071947945965761,0.8450367051134944
61,0.5072435461455035,0.9061865100758222,0.8432561417681729
