sample_idx,Layer_1,Layer_2,Layer_3
0,0.6416405671776881,0.9247916284277949,0.832638269112378
1,0.4641349602826744,0.9253172661889747,0.8338934437642299
2,0.36974607922140074,0.926144767049809,0.834022693880914
3,0.015543771506951123,0.9250435721058551,0.8337080617570599
4,0.015543771506951123,0.9250435721058551,0.8337080617570599
5,0.015543771506951123,0.9250435721058551,0.8337080617570599
6,0.4164188016715284,0.9243552134115758,0.8337091370632449
7,0.6814032792972012,0.9240797040184714,0.8336591567418233
8,0.7975212777865835,0.9237408126961579,0.8336028213164591
9,0.7380732025646578,0.923417573578888,0.8335749347768654
10,0.38288277768127627,0.9240654732868556,0.8334600770036203
11,0.3640974030297716,0.9240904922009231,0.8340182795599596
12,0.07001469032002593,0.924328954599154,0.8342641250488082
13,0.0473619661602243,0.9238805889137292,0.8339111032687897
14,0.4039029162726027,0.9228724399677501,0.8345404769739364
15,0.5647142006764697,0.9234633022151195,0.833761987345662
16,0.678441933757505,0.9234357483481902,0.8339238421615542
17,0.5697305464930721,0.9229264804443669,0.833552852733626
18,0.6447816026640518,0.9232942304898444,0.8338444802260283
19,0.5086182169058784,0.922591362854902,0.833499982110739
20,0.371572629837972,0.9248730908921643,0.8351546103088368
21,0.42039289027838755,0.9228053387197674,0.8338142547758027
22,0.13351668089619978,0.9229648057676251,0.8337733516904997
23,0.0501563328622653,0.9231012292376892,0.8336344377749838
24,0.12299219028687945,0.923037832038103,0.8336748912738897
25,0.24312484367200737,0.9229971600058094,0.8340852497333866
26,0.3369956262296182,0.9220547847283516,0.8332141508911792
27,0.07578145487266537,0.9243223945881666,0.835427603459792
28,0.6515724422729093,0.9236077789483766,0.8334939384037489
29,0.8324066050626108,0.9237613561092339,0.8335460065409824
30,0.839367205887731,0.9240726261237576,0.8337480640136639
31,0.7275041335152724,0.924226748735669,0.8342190947605209
32,0.5499862621879693,0.9235020902457833,0.8339250856318773
33,0.36893303038501074,0.9243527536749754,0.8345257626694615
34,-0.054436356674411115,0.92370930275795,0.8338571641624394
35,-0.054436356674411115,0.92370930275795,0.8338571641624394
36,-0.054436356674411115,0.92370930275795,0.8338571641624394
37,0.4213361938417124,0.9240201341626519,0.8338055818990424
38,0.6934586147255752,0.9242582760444125,0.8338515859304743
39,0.4626187012630462,0.9238384534905922,0.8340875878338369
40,0.4443638313935969,0.9245131067440103,0.8341472010793591
41,0.38197071313114755,0.9241073163789965,0.8342877338714632
42,0.2619461154559904,0.9239872443942422,0.833913561772135
43,0.2352035692353655,0.9234004788495422,0.8336446302170314
