sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9
0,0.34224899911476686,0.925070167515469,0.975573012174264,0.9944543620851505,0.9866189382482337,0.988441384161787,0.9944149129209439,0.9760489466115542,0.9945787588266439
1,0.46615896224252384,0.9335670651308198,0.975196426598051,0.9854263038898937,0.9824273066506369,0.9786179087270246,0.9860854505802449,0.9765280512982403,0.9883223884353213
2,0.5872461764280107,0.9262129371647967,0.9720952885812614,0.9838214360526415,0.9916301875970651,0.9892694483797658,0.9774816874909302,0.9696124022302459,0.9747779650422428
3,0.5701336659954142,0.9175779936323596,0.9752214680479538,0.9910266550443801,0.9898092700001815,0.9730335100426235,0.9897720577666957,0.9884993673140317,0.9796689757447719
4,0.3036386109417001,0.9282333153388772,0.9674723451319716,0.993240900799629,0.9911196493712883,0.9946226443161175,0.9389063573752285,0.9807096982079112,0.9972872974152318
5,0.33307117765469757,0.9263807735893358,0.9716705101413713,0.9877911412131052,0.9842459166429847,0.9930383789270135,0.9910591750238599,0.9960355707999762,0.7513072077463664
6,0.7614505333952166,0.9300208954022828,0.9733472962912827,0.9966451327947453,0.9794053223628245,0.9915595526356101,0.9836877766506084,0.9920188029428112,0.9839657073704415
7,0.9531804426139746,0.9314597688491336,0.9731345079122332,0.9967307684634863,0.9890382212132288,0.9980012679516889,0.9860230819414413,0.9714850873231315,0.9909306671491805
8,0.8921627704707241,0.9268763412681309,0.978101310885115,0.9971649168442435,0.9917325174807832,0.9995064721347423,0.9689299869432062,0.972497914478141,0.9872024147007813
9,0.8015713402083188,0.9297503779323604,0.9756543478717724,0.9984739476121428,0.984051373445216,0.9645211381725165,0.9899777927661989,0.9991843697169787,0.9971915881348157
10,0.8404178278941224,0.9270472417645578,0.9752488680653763,0.9979491166232588,0.973160078232576,0.9930372296434291,0.9901851041422773,0.9959708614751667,0.9704799980363922
11,0.895871538247035,0.9387014797346095,0.9700561391995415,0.9934163838484398,0.9902878217857334,0.9672427126032217,0.970626704127753,0.8520186365291128,0.9767439143925728
12,0.9049071505197086,0.9355655490946923,0.9670523140413109,0.9957334568497885,0.9847287797184648,0.9445315203695088,0.9978980088077278,0.9912232338748004,0.9990801840116834
13,0.9134050863033476,0.9360245363753007,0.971557527748005,0.9965897489136772,0.991864586993277,0.9793161242884381,0.9956923423793804,0.9726036002883591,0.9750683284292418
14,0.8941362333902454,0.9300674174215104,0.9783447708556513,0.9877104737813759,0.984586578219015,0.9944387770138944,0.9909237186048442,0.9934604639666069,0.9856184015328913
15,0.7306323303397831,0.9310640137115491,0.9657423358229318,0.9963493621440619,0.989990694877292,0.99375786499058,0.9955304170232929,0.9895832262438653,0.9924037272877939
16,0.7786858742746042,0.9237872532166993,0.9717973429516181,0.9974578748253272,0.9905874819732047,0.9500350647669314,0.9908371257660483,0.9823864140183228,0.9877073676781111
17,0.8687539564253027,0.9317770986527292,0.9725423977813212,0.9978320093806512,0.9899094085460746,0.9903174713073459,0.9915485887225617,0.9918304154725749,0.994704984543176
18,0.8535367489927063,0.9333675314301458,0.9734311756370031,0.9971292796352356,0.9788216090768074,0.977052647563356,0.9942148316867505,0.9930240896480964,0.9865144627481389
19,0.8636346739971422,0.9342741149846367,0.9723700898117903,0.9980961585608963,0.9776166777052884,0.9646853623617373,0.9898820614809783,0.9991261035092058,0.9983441245432884
20,0.8881969646111206,0.9378185536771169,0.9693852067945529,0.9968843907543301,0.9760086924284287,0.9796618673409458,0.9956596529258237,0.9985255524385416,0.9871856818940918
21,0.9217701413575144,0.9395767129967788,0.9582376119550531,0.9931531595306934,0.9862498642025121,0.990743744540033,0.9968473043407667,0.9851474951146862,0.9982082036705495
22,0.9434282258577461,0.9325999971137542,0.9695964751538518,0.9951006982871268,0.9887258762314503,0.974757871657064,0.9939360295766018,0.978185591406674,0.9965564021358271
23,0.9608721130597024,0.9385915785864895,0.9481200824275163,0.989848029146991,0.9782422161835093,0.9791142784343027,0.9948925618487874,0.9895906213774562,0.9991140495645908
24,0.9135538078425117,0.9310275088749993,0.9710480479168028,0.9914306822938491,0.9853103661702451,0.9922256309654977,0.9973331610125387,0.9831599649793199,0.9982912730538834
25,0.27951983890714516,0.9466899096230716,0.9513459855455414,0.9905424237263155,0.9848086395709617,0.9974101520567754,0.9877312240066274,0.986770516980624,0.9972263432430387
26,0.11995977309061005,0.9342668253584553,0.9617986530759298,0.9880254276415066,0.9884699980040733,0.965600903675286,0.9923792801582029,0.9643473828416985,0.9935535543106158
27,0.2502934910031006,0.9308857477238531,0.9703599049774078,0.9844078992891088,0.989249014128034,0.9982872635342612,0.996498129501934,0.9907242068129918,0.9997060601769773
28,0.6121548188198193,0.9374305523362932,0.9741103866367901,0.9855839638425593,0.9943814450046605,0.9879705687054746,0.9815531331706068,0.9937150369086218,0.9932056279642661
29,0.6033846901035012,0.932725887344339,0.9566892127868973,0.9958645921949677,0.993983472878803,0.9529344811111427,0.9902901749591387,0.9756534756888572,0.9953306607652784
30,0.13440242856065482,0.9366039099852954,0.9716791522560727,0.9951025061149985,0.9679743263516157,0.9870015935725603,0.9963878571857232,0.9967281576949509,0.9720613560752775
31,0.4984997477588367,0.9406546965393812,0.9572272874904968,0.9964422246446595,0.9844273165169983,0.9930371807396887,0.9042798010234115,0.9068058147592964,0.9981132567379348
32,0.6670788303733794,0.9334505598839022,0.9666209557223994,0.995251142621069,0.9793382108388957,0.9942389737895104,0.9912950220420704,0.9748247517529434,0.9525402936895202
33,0.5813418051408246,0.9340583894157374,0.972573328833004,0.9966984010963709,0.9702729260435092,0.9956906496677547,0.9984094301937567,0.9884011267837506,0.967898508899295
34,0.4004404189353468,0.9317308338238726,0.9739146615738422,0.9983424598275744,0.9902426495057307,0.9687873129392641,0.9973850225503966,0.9808796237315662,0.9908576474680708
35,0.26363153562647795,0.9313000366579768,0.9727163727682689,0.9959761434257428,0.9899591497444153,0.9691529518441698,0.9903836997102035,0.9664458201710299,0.9802337246398101
36,0.23792231544187978,0.9319084823592851,0.9738459623327081,0.9976989786289109,0.993418978083338,0.9744665892888547,0.9987268122199439,0.9748466385000254,0.9489287753152766
37,0.24675012781755382,0.9392657030617858,0.9664629681211079,0.997136874791767,0.9886810799113421,0.9812038159824341,0.995587742038953,0.9690504369162606,0.9992900161858013
38,0.48298198328323333,0.9368356928034899,0.9688910672622306,0.998330308928253,0.9849458499506333,0.9851372203099942,0.998691225450826,0.9962027690921544,0.9987160613877388
39,0.7130273376088737,0.9328094605875826,0.9722122145953448,0.9965524179529445,0.9779028109578289,0.9919565923149131,0.9950863051525746,0.9918143987962327,0.9958096014729322
40,0.8662216475143246,0.9305487222929866,0.9697260247338311,0.9968824182545546,0.9863337137879231,0.9983767493468841,0.9940382167819605,0.9833848152355308,0.9277215340545073
41,0.8903681120318999,0.9330843217076742,0.9697088115397114,0.9954022660064052,0.9751605378205603,0.9959770406419992,0.9958012227282914,0.9759093094985736,0.8837390509155848
42,0.5064281794817187,0.9428018395180526,0.965007413867719,0.9960532217885635,0.9872813961909602,0.9778738652661122,0.979731403331361,0.9913934633556315,0.9936727590278048
43,0.2092860075467642,0.9403857184841626,0.9681336836825535,0.9975343873131796,0.9882964940832715,0.9910742448073051,0.998751629776436,0.9910043030612709,0.8858630743975507
44,0.16910446766318638,0.9439572918383836,0.974554996460915,0.9858329399611534,0.9923761183315283,0.9788114411790128,0.9941662509007194,0.9841506649671281,0.9710318236395472
45,0.6650841909801515,0.9412667680085175,0.9486814689274757,0.9890961236762347,0.9604196655545355,0.994446803415723,0.9931574364121674,0.942371684943717,0.8943434796346551
46,0.9207931283930441,0.9319949103475584,0.9816054079977594,0.9979849152563488,0.9915568096670252,0.9821616271122715,0.9714375382476188,0.9469706888940398,0.9851117467679008
47,0.9516168134616629,0.9411351289950016,0.9629804626274956,0.9926168992507758,0.9586720993891982,0.9824688057891855,0.9885297470630814,0.9793046622355129,0.9896365950585924
48,0.9495717114687225,0.9297180331136062,0.9827544014692735,0.9844838611106779,0.9809502769914683,0.9989305523953563,0.9848651538885455,0.9420898153125392,0.9622915714906125
49,0.9091549618250758,0.9360673692676371,0.9698904306098228,0.9935715971024467,0.9775952104592621,0.9838254175036719,0.9973452971757751,0.9872267129701021,0.9877186109613286
50,0.7382519929946528,0.9427940360794417,0.9756808198398587,0.9881917652736841,0.9894069397935419,0.989731627849948,0.9958138356079348,0.9513235732116206,0.9857827405304025
51,0.5213802119102727,0.9371721981836428,0.9602576322055043,0.9976460487360413,0.9944395635918563,0.992980182115602,0.9889836352148678,0.9860024120872182,0.9611556926746218
52,0.09420717427976794,0.9297610045228832,0.9729187386488046,0.9921606245823251,0.9851533686133401,0.9725572848091742,0.9866383261762214,0.9909154466542127,0.9934084144236603
53,0.29617329354877314,0.930966176316279,0.9674036486212269,0.9863861713371541,0.9606798097917016,0.9985128337763008,0.9902244995315524,0.9913584633853115,0.989805070915812
54,0.9611949382636272,0.9298039609722131,0.9724622538190315,0.9972605290137259,0.9898165762925407,0.9722797868067872,0.9604985916027802,0.9649921991260241,0.9906010526606286
55,0.8500609484596927,0.9402727852413206,0.9686397312596557,0.9960786309132937,0.9889772608319458,0.9954794986805515,0.9659409117013209,0.9923668859966966,0.9989676982998448
56,0.06852857434599664,0.9361220014805068,0.9744517581977893,0.9894684056241817,0.9884915894816567,0.9839226603381175,0.9875165001409917,0.9979498441290031,0.9974332236865001
57,0.32681205614596354,0.9288406698947574,0.9784207231706322,0.9925418657287295,0.9855917461188152,0.9580370251927569,0.9951812563807737,0.9917328591191311,0.9927796678071269
58,0.710070884308277,0.9319028098527018,0.9671456316946372,0.9879937698888703,0.9921131408040124,0.9781173311863564,0.9845662491632158,0.9868683709870236,0.9636037811339786
59,0.8736963793684657,0.9262737429864194,0.969808452477975,0.9898817964952235,0.9914449199362003,0.9930207050309776,0.9869783348008717,0.9357501760514398,0.9762863218430017
60,0.7058960632804198,0.9357901880413779,0.959884247445111,0.9979849497970869,0.9784788420983397,0.9984173078486606,0.9981158529838772,0.9717848526612137,0.9972135848067285
61,0.3563122280066483,0.9296739590560422,0.9700392238647108,0.9961810448109275,0.9837331713148246,0.9812865032639563,0.9976759366244929,0.990242218193672,0.9829245111112076
62,0.3747653994501588,0.9332784525175292,0.9737569504196382,0.9971668528310738,0.9794644375654208,0.993073922352926,0.9802922915252857,0.9922926964523262,0.9672572568387142
63,0.24518275870917608,0.9341746071725524,0.9732902717824057,0.991149990264745,0.94345625046192,0.993150727378746,0.9612038984032676,0.9982036627968708,0.9932252023608582
64,0.20815546834719229,0.9243785679618212,0.9717709279540686,0.9848071071088464,0.9840788866750813,0.9399102248165275,0.9950159579062389,0.9871368199406935,0.9652605477368028
65,0.09792059145516822,0.92483006820272,0.9707827780617394,0.989297615325953,0.9932786586028043,0.9676421831108821,0.9953156156360992,0.9937598974130514,0.936285654095135
66,0.0842347232571078,0.9213986802021797,0.9634977738553476,0.9764420347181595,0.9840983581796707,0.9248661578082664,0.9968990923111276,0.9964516137948054,0.9979874303614951
67,0.3246795569101285,0.9318144178680084,0.9329431223071977,0.9964081137257081,0.9920564977704827,0.9841793089795691,0.9915744161702706,0.9910623789750119,0.9803188139053715
68,0.6409287223793155,0.9119999416401028,0.9779465544706745,0.9919122027305797,0.9826253458990133,0.9977555697529507,0.9853398639512355,0.9379279171763075,0.9927096493742491
69,0.9793374810463865,0.9342735772152625,0.9716636504253383,0.9971038860138488,0.9762666669993808,0.9776104760945675,0.9950286112945702,0.9829896407615988,0.9937998498480349
70,0.9620646855492561,0.9306994077764702,0.9705462652147283,0.9953437676986274,0.9893434843702806,0.9751367800579671,0.9945693424752654,0.9763625994017169,0.9868223634606943
71,0.9682546318487374,0.926533599560119,0.976427143098204,0.9959047422413355,0.9866517656114959,0.9834810735013342,0.9825695759876143,0.9938045021651709,0.9473740438699594
72,0.836142645360587,0.926776783443754,0.9767324714768395,0.9911107288058932,0.9620189779278632,0.9945213895571167,0.9988007428615392,0.9741705649172034,0.9971630952517614
73,0.7398194108953822,0.9285138333800084,0.9636257807048572,0.9789760364373526,0.9932750628187039,0.9985403611425887,0.9896901528971752,0.9915822243713148,0.9937107526499944
74,0.7237434330168382,0.925236105294666,0.9686747075471386,0.9973562169764516,0.9854396150258784,0.9916134558581631,0.9807838351454051,0.9171594612513352,0.9832769345015463
75,0.7483949436686453,0.9358565354506011,0.972843731747479,0.9974778824095109,0.9797777660131666,0.9962083914846961,0.9938858141341205,0.9763706086787703,0.9820070873397538
