sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7
0,0.7345382642592636,0.8307563256782386,0.9710139058426291,0.9665840153169908,0.9721392148631542,0.9974528230178006,0.9907021843467373
1,0.6501951967927201,0.8197292324771992,0.9749295597963915,0.9731740599245627,0.9828083348707797,0.9848553556658345,0.9888101345383076
2,0.3584248994684173,0.8156085684391801,0.9753932597426948,0.9744708607306334,0.9834781966411547,0.9881168370064068,0.9952996079999403
3,0.443617497013076,0.8200786678362769,0.97473718620212,0.9686289021561001,0.9789293668119137,0.9958812418703202,0.9910207127605899
4,0.6017467565150737,0.8168695773646866,0.9750674988536112,0.9716700093553309,0.9703013531085866,0.9927876696409703,0.9923914422239699
5,0.4828480342172019,0.8133800957241354,0.9738256461456278,0.9778654495221691,0.9703313599723987,0.990096588227833,0.994635484227333
6,0.5046263074162017,0.8192186537065033,0.9730417242180855,0.9732912609612775,0.9812376700108512,0.9823223428338781,0.9849923287238612
7,0.42774049610512915,0.8179463562460758,0.9721685677690721,0.9735341459478266,0.9841178645991938,0.9883118717526835,0.9882287955501221
8,0.6815255646524286,0.8217551704663237,0.9717521337487989,0.9698264493491802,0.9882798288794971,0.9941314335367869,0.9911456156840288
9,0.8295254361737203,0.8115514771402645,0.9749007683494023,0.9760968589489812,0.9712782749601708,0.9952180422628026,0.9968565299515727
10,0.4149179524875442,0.8020521977238039,0.978214243547539,0.9733950176024236,0.9790928599876362,0.9929539818505893,0.9930785310557299
11,0.15466798070861737,0.8012620522812468,0.9779667663748077,0.9741613935317852,0.9773042537261146,0.9919833146996486,0.990754332317023
12,0.23311638113368066,0.8073291055960474,0.9766834886992652,0.9758426831643312,0.9665261511978016,0.993947773462338,0.9954521036113226
13,0.2385578479216307,0.8085722280338736,0.9753514045521068,0.976784568875129,0.9618950210894932,0.9966541985966596,0.993250930488359
14,0.2164757066672635,0.8065334685478818,0.9757397121843625,0.9753280703027447,0.9723065019883691,0.9926381799767536,0.9908331664277736
