sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7
0,0.4378543712601759,0.7822823930903084,0.9767270470002155,0.975840819997964,0.9909820767639254,0.9700562578478533,0.9929575837005055
1,0.27501612838593786,0.784458973953247,0.9778906899554767,0.9752764485896733,0.9857487575335078,0.9910654451239265,0.9862615399657925
2,0.21097224549429514,0.7882742649528487,0.9775608693602699,0.9736773706236962,0.9837889530941659,0.9919799547485588,0.9874639293912933
3,0.047752590251355954,0.7879877113599656,0.9773074594011669,0.9737019070486314,0.9826668462449202,0.991745273011247,0.9859821599730278
4,0.047752590251355954,0.7879877113599656,0.9773074594011669,0.9737019070486314,0.9826668462449202,0.991745273011247,0.9859821599730278
5,0.047752590251355954,0.7879877113599656,0.9773074594011669,0.9737019070486314,0.9826668462449202,0.991745273011247,0.9859821599730278
6,0.3415217729434674,0.7872884217060458,0.9782765871927285,0.9777981904272774,0.9818825418291199,0.9868658198487125,0.9689249830617506
7,0.507274420711806,0.7766162872003146,0.982640543927011,0.9815868973821983,0.9873198877354357,0.9479103530450048,0.993624808452788
8,0.5776246923505878,0.779414546049958,0.9804972214235873,0.9800842256391245,0.988898641366086,0.9496858653873951,0.9962946207807132
9,0.6014613937016335,0.7842035131256195,0.9783469011465433,0.9776614894338819,0.9863297935745723,0.9753756052797803,0.989906987521935
10,0.47212616354463444,0.7874835138114552,0.9758544732143144,0.9735016191609428,0.9824664983938056,0.9890502041104219,0.9888278254931198
11,0.15706270641555323,0.7894812882427599,0.9764621361777068,0.9743329235640826,0.9812797996618444,0.9901044901186713,0.9938281327478236
12,0.28293985576870356,0.7850367919841956,0.9771923179557453,0.9748568118080436,0.9870029660938472,0.9831509111536474,0.9930014893861929
13,0.08494115317588617,0.7886377180021483,0.9774328967101217,0.9720323876419794,0.9857101302676087,0.9923933170909255,0.9911050630168293
14,0.3499689656291459,0.7992853878458205,0.9768498763559433,0.9788926350284465,0.9770861778334577,0.9953923487054895,0.9768080183336089
15,0.6142736404132539,0.7817785447955599,0.9792195533435214,0.9781776943913212,0.9917045948595575,0.9693448203606404,0.9880601757646299
16,0.5822489745805063,0.7802125614519259,0.9803285372363467,0.9787534221050693,0.9872299402285114,0.9612375812468664,0.9957046120913552
17,0.4703985693221382,0.7838681613670434,0.9797443587344831,0.9754356002529039,0.9849775036587387,0.9693454961500894,0.9946706768343135
18,0.47023041264789783,0.784501824686835,0.9772087698755009,0.9748374379424612,0.9888053518055285,0.9780417222138429,0.9916283089368344
19,0.3340489441541458,0.786884859147687,0.9772743511341031,0.9743055814479008,0.9876513909314436,0.9904748071277405,0.9922659251064763
20,0.21487899596485108,0.7908658990798683,0.9765745581599209,0.9739273199830694,0.9839332791360165,0.9920326647101307,0.9862041631707078
21,0.3398601438494791,0.8015451829032492,0.9746362416420705,0.9699258796783187,0.9835022078169873,0.9873948640420785,0.9722735628576084
22,0.6505664156442282,0.7970431632282741,0.9755177408020268,0.970240104981113,0.9837103216887876,0.9914071462164205,0.9808848439685263
23,0.34629245060163544,0.7849348300925696,0.9792400557622218,0.9776609356504361,0.9868162870636973,0.9906008022587482,0.9725971606410653
24,0.17280928960091335,0.7877778698683912,0.9790524108681894,0.9746190712911416,0.9849127766429809,0.9895291552415033,0.9912306920500864
25,0.20962718600335764,0.7884211816018417,0.9773045406481402,0.9732620561923165,0.9848287566886543,0.9880569928019419,0.9866411002195629
26,0.2332334947284799,0.7892327228518844,0.9767890292527333,0.9732539179227127,0.9860022861873724,0.9907022775271513,0.9842136315799817
27,0.33168790159246,0.7956544531295401,0.9756043113219826,0.9709189742964477,0.9862292835423029,0.9883343157751302,0.9746970558203847
28,0.4901743005935292,0.8021523186685513,0.9746506965266896,0.9682911184792162,0.9805779978257353,0.9879529765061916,0.9702328263662676
29,0.6078021057036458,0.8039440939622993,0.9745954138197528,0.9695403241978702,0.9803599834767396,0.9934338330887903,0.9840029139216762
30,0.6057609528349411,0.7999481891777053,0.9759278677511036,0.9682164795315025,0.9830691426928505,0.9949973885626588,0.986206024731633
31,0.5026793647882707,0.7972080733680591,0.9763209097584317,0.968684001976173,0.9840630662705089,0.9944697021306964,0.9864461726821238
32,0.3481378112955459,0.7943835893991789,0.9766493033817597,0.9700016788127923,0.9856497557254108,0.9935772358875747,0.9849805768385663
33,0.21312391234509084,0.7916946487597296,0.9768899853009804,0.9720934333656441,0.9855128971804833,0.9927145095071312,0.9869416213207014
34,-0.004743813196196291,0.7905248468615963,0.976847499733683,0.9726354335418749,0.9845732020344109,0.9923076887062333,0.9890239005953995
35,-0.004743813196196291,0.7905248468615963,0.976847499733683,0.9726354335418749,0.9845732020344109,0.9923076887062333,0.9890239005953995
36,-0.004743813196196291,0.7905248468615963,0.976847499733683,0.9726354335418749,0.9845732020344109,0.9923076887062333,0.9890239005953995
37,0.3393255747493584,0.7919669664421282,0.9764181273404862,0.9701686184017606,0.9861376697517971,0.9929906408191141,0.9843896161492031
38,0.4815212065944195,0.7986923002718521,0.9753671996540665,0.9681572652354092,0.982214380196332,0.9944492220892508,0.9823336119968933
39,0.8518597817685687,0.7978004822231817,0.9765942001591994,0.9725115804837394,0.9790695076775734,0.9902383424280448,0.9913728904779935
40,0.4592159162190607,0.7886736033424654,0.9777700201368976,0.9729546169754559,0.9870516168683082,0.9942134729494175,0.986690164234003
41,0.29506038866634404,0.7958842993175138,0.9760432573405953,0.9690365234247841,0.9819003604781634,0.9937199833893883,0.9858021588507784
42,0.17950229451543087,0.7913236710839202,0.9753904494901828,0.9720174602316494,0.9826348443852627,0.9881361113579916,0.9921038535033132
43,0.34633514377733665,0.7867075920688776,0.9785533403921793,0.9745639428000438,0.9874840265941754,0.9882945220293,0.9826999693830977
44,0.46089532867485467,0.7729645640598265,0.9858086373832375,0.9820976335620347,0.9884707947417901,0.9722491745912885,0.9959323580267173
45,0.39144248388634856,0.7797413640696692,0.9826735013976505,0.9803612556748543,0.9854809184727781,0.9472528648919203,0.9953769595993309
46,0.574554945317295,0.776090080746209,0.9830554710972407,0.9815740644200912,0.9852953841273199,0.9406882743185532,0.9966698851401385
47,0.5431293689848037,0.7814447334593809,0.979334729193563,0.9791673787998213,0.9857156566595564,0.9478080111654951,0.9929839939781001
48,0.4295355922553956,0.7857902312089654,0.977529657746823,0.9774675146142754,0.9849763536079248,0.969746018606626,0.9973699323571439
49,0.389209691764125,0.7902318215153379,0.9765669535812387,0.9740899559977123,0.9837313445762097,0.9879847252433879,0.9789009259671627
50,0.21363384796802493,0.7917438510275422,0.976670339661047,0.973095604283694,0.9836034214172458,0.9900786815590905,0.9785272197322429
51,-0.09265407491070371,0.7934736426273454,0.976555154683815,0.9715551065136132,0.9843439323567593,0.9905159073735839,0.9830933276653512
52,-0.09265407491070371,0.7934736426273454,0.976555154683815,0.9715551065136132,0.9843439323567593,0.9905159073735839,0.9830933276653512
53,0.339189519009421,0.7935236624223632,0.976557411255439,0.97138289359547,0.9844908366032395,0.9905379469317631,0.9834398962518746
54,0.5418113054040394,0.7937274438737153,0.9765027748215528,0.9711953510308289,0.98452795754297,0.9906002760672574,0.9837143992782853
55,0.624040891194862,0.7939453002160031,0.9764216224093873,0.9711769026717798,0.9843667209948382,0.9905765059854384,0.9836447719621956
56,0.6118215327749731,0.7939479026673358,0.9763867923074074,0.9711463360776886,0.984451082275522,0.9904703630248551,0.9836513003548167
57,0.5135482221110976,0.7934655701261359,0.9765054296090703,0.9714828245172504,0.9844356691156645,0.9907386141052293,0.9836818228005424
58,0.3634781136807179,0.7935960623920442,0.97653110098662,0.9713015572701147,0.9846340168436305,0.9907592875486909,0.9841578575947604
59,0.21407196416706403,0.7936933551608716,0.9764821213164259,0.9713988423333643,0.984288545459521,0.99064875131442,0.9835762325403827
60,0.3370498950855898,0.798392779646199,0.9754817539574419,0.9680329381948557,0.9821755379439098,0.9846554522895105,0.9680134521564392
61,0.6331894613359872,0.8086355981687519,0.9736875136620592,0.9712684218089852,0.9745155455278804,0.9909158757669011,0.9824115379737489
62,0.2912407335366616,0.7877047059174372,0.9785636825463074,0.976713352589292,0.9852167827991269,0.9907325464405162,0.9742284177794067
63,0.0660687240211287,0.7889560384368656,0.9789528960949089,0.9746139641661457,0.9863788701050139,0.9909696119085726,0.9864811052094202
64,0.07980329595616882,0.7900898443013004,0.9773526648671617,0.9730908678438475,0.9841572796403599,0.9887713063932452,0.9866768260854467
65,0.13131229213289783,0.7902369949029072,0.9765319947322385,0.9738222797465625,0.9842096511893075,0.9876957312779748,0.9772861114446875
66,0.21327053204895655,0.7901711788426256,0.9767125365237195,0.9745744408133382,0.9832728427578343,0.9893692500569509,0.985913281809521
67,-0.09265407491070371,0.7934736426273454,0.976555154683815,0.9715551065136132,0.9843439323567593,0.9905159073735839,0.9830933276653512
68,-0.09265407491070371,0.7934736426273454,0.976555154683815,0.9715551065136132,0.9843439323567593,0.9905159073735839,0.9830933276653512
69,-0.09265407491070371,0.7934736426273454,0.976555154683815,0.9715551065136132,0.9843439323567593,0.9905159073735839,0.9830933276653512
70,-0.09265407491070371,0.7934736426273454,0.976555154683815,0.9715551065136132,0.9843439323567593,0.9905159073735839,0.9830933276653512
71,0.33822685615897996,0.8013459938796474,0.9748790182184841,0.9679292698824051,0.9813678287883001,0.9831038630732498,0.9681678556815329
72,0.6087495817034331,0.8073365907578515,0.9740646269197156,0.9715707928137973,0.9782188501573114,0.9905079254656106,0.9854583797968843
73,0.5122681682863921,0.7986568929042319,0.9755604323036331,0.9688314380092766,0.9843783245860153,0.9935738836410463,0.984704138655284
74,0.37601401337964574,0.7967765058910855,0.9768999161040188,0.9688244053946874,0.9851780247362938,0.9939349113489677,0.9861807134537717
75,0.303670404821495,0.7929782053612144,0.9772157738498884,0.972516576555867,0.9828100526033837,0.9879512044965755,0.9909748056410834
76,0.26572725567284716,0.784467730131846,0.9794576455104346,0.9780581362914037,0.9871935327992133,0.9804795235723969,0.9872832105367517
77,0.5864107803904928,0.7860729175412524,0.978327926981415,0.97699318233448,0.9852981902569772,0.9825223202256521,0.9885393334239784
78,0.5277407345453982,0.788561941251315,0.9770707708370737,0.9750559651604958,0.9834946555255382,0.9861879152607759,0.9946859888950129
79,0.389209691764125,0.7902318215153379,0.9765669535812387,0.9740899559977123,0.9837313445762097,0.9879847252433879,0.9789009259671627
80,0.21363384796802493,0.7917438510275422,0.976670339661047,0.973095604283694,0.9836034214172458,0.9900786815590905,0.9785272197322429
81,0.3355081282925576,0.8016074311488988,0.9753312707143945,0.9711869217328224,0.9770683224226077,0.9873183711782262,0.9580740574464259
82,0.5936787563436242,0.8204267047562085,0.970051317086738,0.9732845968325848,0.9832391091004163,0.9880227457034404,0.9866042902035336
83,0.4895814378269579,0.8029402306982405,0.9749922599936327,0.9692668354123819,0.9821793667268784,0.993872875459963,0.9847956134702502
84,0.33832656121426075,0.7996209768365263,0.977058364328081,0.9677480245687047,0.9827104535360484,0.9946651356526144,0.9899463153396821
85,0.1757690320093402,0.7958666860748856,0.9771077446774782,0.9688167169395347,0.9848770787826826,0.9934374288154642,0.9885701797437807
86,0.03700602641860158,0.7920029012349102,0.9766927132944228,0.971193028476244,0.9858370000526742,0.9926525331712236,0.9864752931597872
87,0.21156929049593465,0.7887703596792331,0.9769228679861047,0.9740964261841526,0.9836430427250475,0.9912190027535647,0.9898501692308147
88,-6.768535630920635e-17,0.7909675832782861,0.9767621915857885,0.972401452135157,0.9844969748460481,0.9924223139195447,0.9883948409290416
89,-6.768535630920635e-17,0.7909675832782861,0.9767621915857885,0.972401452135157,0.9844969748460481,0.9924223139195447,0.9883948409290416
90,0.3395829246080904,0.792062306859956,0.9764144232884654,0.9705130843286494,0.9859900471418198,0.9930086868680257,0.9844402883202772
91,0.5237327996511929,0.7965425545508407,0.975685358221041,0.96931437308491,0.9835051199248722,0.9940509918106588,0.9839347697020302
92,0.5651084430459686,0.7946704327435012,0.9761196053161887,0.9706105670998187,0.9841357977383911,0.9939794459801001,0.9848747977556929
93,0.5235542155354321,0.7935183072896201,0.9766778927123213,0.9710322315038536,0.98504640084565,0.9934266514859785,0.9859958824967066
94,0.44807893617787425,0.7900511782660673,0.9777727430308821,0.9751149026459157,0.9792716367527714,0.9830575770340299,0.9856055272350865
95,0.4585842630299272,0.7801304142681438,0.9814580204763909,0.9802061584871613,0.9879813435247083,0.9562744037285618,0.9962946647424643
96,0.5659955503835239,0.7828459053973635,0.9794180149047024,0.9784831305269103,0.9869792181490349,0.968757677965099,0.9954517249931568
97,0.5260682602880625,0.7855341975649216,0.9775189591453314,0.9766458830456294,0.9845279566897372,0.9811681073860018,0.9921095999209469
98,0.38710412543521927,0.7874876502681282,0.9768822143667516,0.9755312973045773,0.9843283557487238,0.9881061099828253,0.9928212917609995
99,0.21230846955339538,0.789509063042607,0.9767989989455005,0.9740210822069989,0.9836675401873244,0.9909479408755084,0.9867082702677316
100,-0.09250287826551269,0.7921880479711537,0.9766262373542233,0.9719429611688893,0.9845045578871298,0.9918897441686391,0.9852376318927164
101,-0.09250287826551269,0.7921880479711537,0.9766262373542233,0.9719429611688893,0.9845045578871298,0.9918897441686391,0.9852376318927164
102,-0.09250287826551269,0.7921880479711537,0.9766262373542233,0.9719429611688893,0.9845045578871298,0.9918897441686391,0.9852376318927164
103,0.3389604284119844,0.7937402348527611,0.9761207915342454,0.9692857681596287,0.9857747863877825,0.990646005791023,0.9840435445427106
104,0.45124151923703465,0.8031343212508059,0.9746765035612744,0.9685226625007158,0.98018437104819,0.9917285086208564,0.9764994667478749
105,0.5893724188779779,0.8028415582093158,0.974751113907338,0.9685533982026463,0.9810765560657625,0.9936995204791587,0.9814207824095401
106,0.6643090844572654,0.7971710961580895,0.9761530963524336,0.969174137724616,0.9842533977640088,0.9948909614343079,0.9851937813306836
107,0.4568873249289671,0.7934537328810392,0.9772229939321041,0.9704853572049964,0.9858828006740926,0.9926808096507483,0.9832982977017208
108,0.2161462256985254,0.791859044314997,0.9771050523206015,0.9711569640779223,0.9856083547809192,0.9923939479110376,0.9858677527621559
