sample_idx,CKA
0,0.5126452118145255
1,0.6524159044907972
2,0.6915776899264063
3,0.5372021912170641
4,0.6856225366664118
5,0.6578130768673706
6,0.6441457224538235
7,0.6657344871227876
8,0.641135573684524
9,0.5913271634467862
10,0.6616858580156462
11,0.6754538412378234
12,0.5840920130614152
13,0.5724866193867203
14,0.5140415407839438
15,0.4675170172503036
16,0.5320949363414594
17,0.6770948095823234
18,0.7572695151170814
19,0.5585242750351586
20,0.7098319611718406
21,0.5460662680181617
22,0.5808214630564686
23,0.5375253608564402
24,0.3345825428575967
25,0.3575457966400945
26,0.6040058844494357
27,0.36032929631274535
28,0.7120402209430935
29,0.5729164312739503
30,0.390872238313312
31,0.405221368152127
32,0.4915946982874033
33,0.6124942671703107
34,0.6013087231729723
35,0.4732098330470678
36,0.5803559132878372
37,0.5928728864481639
38,0.4578553064300646
39,0.7300690519233209
40,0.6212803750214165
41,0.6139369677065467
42,0.5378367401581774
43,0.46604158517032973
44,0.5219828403526887
45,0.48747618416235594
46,0.5804076676914158
47,0.6481765316666441
48,0.6369793623060611
49,0.5182589348257766
50,0.4954965239149525
51,0.30415156440817587
52,0.3316206332864989
53,0.6664094752158494
54,0.5139586611255667
55,0.5407813204815213
56,0.6328598070677817
57,0.5115406792722742
58,0.438610162214949
59,0.6113043850793589
60,0.7440139208939042
61,0.7334845208583807
62,0.5177977699678149
63,0.19015234451479723
64,0.5778592939383806
65,0.5624125404314015
66,0.504301576163167
67,0.6786762038277924
68,0.7452924131322823
69,0.6984960748964371
70,0.5572535568388652
71,0.47967446179141826
72,0.4872874014489808
73,0.3673032039088692
74,0.44820494776363573
75,0.6976930336688909
76,0.5057469130644241
77,0.49234411341209566
78,0.3099540445707904
79,0.5301768538405791
80,0.5667228823992881
81,0.3018775242340042
82,0.4702923758246418
83,0.559243991999872
84,0.5906477845752583
85,0.5453244911502103
86,0.633341732658794
87,0.6300529566170382
88,0.4658808406884424
89,0.5493515446888374
90,0.78346741276838
91,0.5708786711961464
92,0.4800833939280936
93,0.5225930598554123
94,0.5869416213603035
95,0.6978744459166449
96,0.6835319775716604
97,0.6662218370003713
98,0.6195700014103529
99,0.4047949993086674
100,0.5401630531762764
101,0.5415261501586972
102,0.27640227902107045
103,0.19608839095052047
104,0.2357898724156923
105,0.28964163222043365
106,0.3820974792638778
107,0.605809962840308
108,0.6780048416488209
109,0.5605638727452588
110,0.5633889228920379
111,0.7210778421103614
112,0.6347419733056433
113,0.5313769375289674
114,0.6218920807813526
115,0.6525945126754563
116,0.6734962128654786
117,0.648030618345558
118,0.6706114657214416
119,0.5664420909844143
120,0.5727227383069513
121,0.6729403694502337
122,0.6646818684918168
123,0.29359136643368994
124,0.5575130237300701
125,0.4436504748291495
126,0.4213558806777588
127,0.5890018338952281
128,0.6917804946364485
129,0.5162095326321553
130,0.5222274031198532
131,0.7134905211805176
132,0.7461929542608757
133,0.5495216091648351
134,0.4993375668202613
135,0.46239590269367853
136,0.5870856534690555
137,0.7924601907308809
138,0.6192822235577002
139,0.5519731677672657
140,0.5847813672117524
141,0.5891277069828683
142,0.5551267170611008
143,0.6125539667248076
144,0.7485446295861669
145,0.6855423195110804
146,0.6231683301747046
147,0.5536117199354315
148,0.5615381517486839
149,0.6703742878421645
150,0.7578318538812304
151,0.534689709260408
152,0.486170168744982
153,0.42712502155467835
154,0.5925587297308238
155,0.8046051997000593
156,0.6284321241545694
157,0.4695342965203504
158,0.6013563525204949
159,0.7312808091598304
160,0.5953321383337472
161,0.6952824619336908
162,0.6148390230227495
163,0.5723095235142828
164,0.546442319716853
165,0.6378691542198416
166,0.7372156817898438
167,0.5968634834465807
168,0.3364665371582421
169,0.24198035078904157
170,0.3153971566061183
171,0.27127703072810694
172,0.32527800626516606
173,0.571396946183628
174,0.6184197454871284
175,0.4392047306117681
176,0.5334462757979505
177,0.7434898163899684
178,0.5774572455280284
179,0.5124139358142202
180,0.5823069432187056
181,0.6378602474911931
182,0.6791803278712611
183,0.5652010480020854
184,0.29748373514322
185,0.4519401729972769
186,0.5988885000457781
187,0.4730427909569062
188,0.7254115075299531
189,0.66731852522808
190,0.48995955003463093
191,0.4973046222257265
192,0.6362156330498676
193,0.5976927241992717
194,0.33491947222959606
195,0.41487412242042293
196,0.24219928450712777
197,0.47921398355106637
198,0.31803275263436537
199,0.589816670335425
200,0.3162289268131568
201,0.4903510070543961
202,0.6365362679902176
203,0.5560744146537238
204,0.599123979535667
205,0.6822523649649874
206,0.6473229276477083
207,0.5666664000662269
208,0.6303321263430196
209,0.6870180736702649
210,0.5713943315586285
211,0.6462587710233847
212,0.6691395404291204
213,0.6654101693843293
214,0.615714789747709
215,0.6850106649127382
216,0.4117335419346763
217,0.39346418781738873
218,0.402065978576959
219,0.25283879152604194
220,0.14344448319336187
221,0.3245631345798254
222,0.3004158548479729
223,0.5934034282327739
224,0.7109920668481278
225,0.6606495615857886
226,0.6133867587882148
227,0.5729904269488378
228,0.6289272475340231
229,0.5496878225264221
230,0.5801939983826505
231,0.6784619258713402
232,0.6270523294319768
233,0.6614511330175602
234,0.7876118064224864
235,0.5555723968961684
236,0.7067112854638229
237,0.6045568036264305
238,0.492765059765083
239,0.6119526237290721
240,0.41419582576825487
241,0.41105879954793817
242,0.4721111533720988
243,0.6200475134790746
244,0.6539256015290213
245,0.6418698541196881
246,0.5884578317690956
247,0.6537387775315437
248,0.5883811800163837
249,0.7352373719135755
250,0.46767009927685227
251,0.3884513846370691
252,0.4484533207017684
253,0.418759538115406
254,0.39808840614650054
255,0.38422168567051
256,0.4526092634125365
257,0.4404209700257486
258,0.5689791537759511
259,0.4182648492264123
260,0.34113432689643686
261,0.4355858527426534
262,0.6355854686866067
263,0.7299974577750554
264,0.5521873790932202
265,0.6442935623114716
266,0.3655031746176937
267,0.3500752275204156
268,0.5412647799747768
269,0.4265299472477929
270,0.6557388691290263
271,0.5268378365201299
272,0.46099544639167495
273,0.5956485782018922
274,0.7034885068791322
275,0.6304142694450454
276,0.7068580506914914
277,0.6970624571081047
278,0.5508076035308967
279,0.49947086376353417
280,0.6065041114329031
281,0.5639178557666125
282,0.5818813737973072
283,0.5561312536205593
284,0.710676471654917
285,0.7465162509919296
286,0.5501388385893654
287,0.5147522727252472
288,0.5917450995145777
289,0.5681980495396425
290,0.2963342203309425
291,0.6887771659569907
292,0.7111483684134595
293,0.7017821458216932
294,0.6192648956779784
295,0.5958718062503185
296,0.6098257014995829
297,0.6100182970504484
298,0.5034589998149172
299,0.53123524845957
300,0.542792466971913
301,0.38963930833016147
302,0.6807823231058662
303,0.464673082647229
304,0.5258675443648277
305,0.5161818226465156
306,0.5995145920136459
307,0.5878210266870473
308,0.699489619481782
309,0.7098331354866363
310,0.5722853993709447
311,0.5567370419512593
312,0.5834744681321996
313,0.44395263009868374
314,0.26005263040231114
315,0.49816431645221193
316,0.5381039778258514
317,0.3483331812767083
318,0.5952441087541366
319,0.39028707733896606
320,0.6640587568333902
321,0.7003768796549452
322,0.4907114983202937
323,0.3940078534317452
324,0.6000401020875891
325,0.4507634875859332
326,0.09636539878896865
327,0.17055118077295622
328,0.26355153075651183
329,0.33586478626777344
330,0.4773249065329938
331,0.7069553227280606
332,0.6957609365005123
333,0.7310819962882565
334,0.6794082814177874
335,0.4882417718763374
336,0.6073680957452475
337,0.5296798794337825
338,0.40448895012632535
339,0.6017916191906034
340,0.5634577172607764
341,0.43920471296490254
342,0.6008832203368398
343,0.4608291038820488
344,0.32462448005494643
345,0.6340678793890293
346,0.5340730926766923
347,0.6762157171292079
348,0.5399793394521414
349,0.6211280225899004
350,0.6497166930196421
351,0.5366939494607293
352,0.40234839649203746
353,0.381325010664214
354,0.554287238102685
355,0.40682736479516546
356,0.6040324437915492
357,0.49819878928265854
358,0.39424873499213253
359,0.5951502829719014
360,0.6095838901870163
361,0.3263612736212599
362,0.23976372590302067
363,0.3878490857451377
364,0.48239518142295756
365,0.41087529474943113
366,0.5660273477616891
367,0.6228566652565293
368,0.7200902363754447
369,0.6778189892726892
370,0.6124171364429032
371,0.5205817106418426
372,0.6521098490237834
373,0.6073478439163204
374,0.6002762548864939
375,0.3930818475428298
376,0.48329297504210267
377,0.5661860668184366
378,0.4985823193496567
379,0.6962182030058309
380,0.6519510960524725
381,0.6810751271191253
382,0.6717616263201616
383,0.49610134483999907
384,0.6147628564868376
385,0.6112706053211917
386,0.3887241729381938
387,0.36931200761790905
388,0.6670349896369576
389,0.4460680698823819
390,0.5070494321511668
391,0.6373531902183301
392,0.5925759065032188
393,0.2937956306459019
394,0.46560878828239316
395,0.763960926520869
396,0.5209431870796374
397,0.43534999815574765
398,0.5618468202150589
399,0.5338745672647756
400,0.5506557893136867
401,0.6610029277200218
402,0.5637877556561821
403,0.6029398762058263
404,0.4810964662487056
405,0.6542767954878203
406,0.6343128564457033
407,0.49898439274368056
408,0.30317835221151596
409,0.5043377234821204
410,0.5420462656922209
411,0.5174050147897586
412,0.628501379045629
413,0.7409233147587428
414,0.6091224370884687
415,0.5668003012881366
416,0.5949448320420165
417,0.6935627188823805
418,0.478789629216354
419,0.801230391036049
420,0.7034464578077054
421,0.45614837810809833
422,0.5827990117082095
423,0.520882021951386
424,0.6168199916382997
425,0.38683141609402805
426,0.40148523942838243
427,0.646228066720651
428,0.6419778298849868
