sample_idx,Layer_1,Layer_2,Layer_3,Layer_4
0,0.5024504485568787,0.9703267122381211,0.8041673211748894,0.797736204827424
1,0.27722325720242463,0.9702867899006403,0.8025060633359657,0.7978359210668107
2,0.1987635770849439,0.971053977050021,0.8029449321604437,0.7985096907763514
3,0.015594426254676672,0.972479028105989,0.8031048289614093,0.800835910204913
4,0.015594426254676672,0.972479028105989,0.8031048289614093,0.800835910204913
5,0.015594426254676672,0.972479028105989,0.8031048289614093,0.800835910204913
6,0.5247932277222785,0.9723668769908042,0.8034370134387963,0.8008231483382949
7,0.7814250492746377,0.9723588730850106,0.8036977890190625,0.8008428146507859
8,0.8607643816556694,0.9719713455701783,0.8040194802540006,0.8008284428078596
9,0.6996941704775913,0.9717438982388465,0.8041855100301696,0.8010836684159495
10,0.266199119394014,0.9714902078481614,0.8036730590283019,0.8006845522104697
11,0.22129549534087462,0.971539134972878,0.8007419226560017,0.8002085582171586
12,0.08659820013267178,0.9724630642826074,0.7975860711152731,0.7991175463680505
13,0.11787734446373366,0.9726010891696009,0.7988927299952057,0.7994164333959621
14,0.5173453662456502,0.9718906436393219,0.8009731779676852,0.799589606465546
15,0.585965750228026,0.9718434549354176,0.8033049606424341,0.7997659819733103
16,0.6880804257681266,0.9722032464052299,0.7999254483197343,0.8003375023900912
17,0.6578655024579092,0.9717679317173297,0.795724404038199,0.7987141743836697
18,0.6116279341849606,0.9704792641975454,0.79997118909014,0.7988098564917798
19,0.381390036752433,0.9707326708344817,0.7770751699054881,0.7817920088078962
20,0.19895345714021007,0.9705706193567966,0.7921637833487825,0.7947598604546743
21,0.5255429126838431,0.9733791089254265,0.7903185484485661,0.7942829808340938
22,0.14345226815456044,0.973576485950441,0.7901859987676364,0.7942926779606008
23,0.09350507173598716,0.9734437574617535,0.7904104582065594,0.7945269497681192
24,0.2058039896280106,0.972973881801525,0.789477330150869,0.7939999273621807
25,0.324951922425433,0.9722129088735075,0.7906920106081401,0.7943137566903997
26,0.29774715952928615,0.9719439333499468,0.7778176315237757,0.7830408756446774
27,0.04255050308264226,0.9713956641840992,0.7817805415244117,0.7868396481094441
28,0.773521620030282,0.9732588323461128,0.7869976243597858,0.7919317253733995
29,0.9042302452385091,0.9738087132365183,0.7866669246985427,0.7921209085241259
30,0.826039662979316,0.9738665577453263,0.7858494137424099,0.7917656089738521
31,0.6021622010197857,0.9736512310354347,0.7868739725142943,0.7921047168962334
32,0.36000565209955815,0.973443021207731,0.7809429203292755,0.7866560167505527
33,0.1989405373499908,0.972547797140502,0.7906086006775044,0.794291044207321
34,-0.04852684481854579,0.973046350326227,0.796252517857686,0.7983161430331057
35,-0.04852684481854579,0.973046350326227,0.796252517857686,0.7983161430331057
36,-0.04852684481854579,0.973046350326227,0.796252517857686,0.7983161430331057
37,0.5256297235532253,0.9731011770722551,0.7960757680408116,0.798323768685395
38,0.7937733109916348,0.973148316228128,0.7958749604645673,0.7983242845005747
39,0.5299428481022486,0.973276498973564,0.7958604050157896,0.7983381178324175
40,0.426871675713927,0.9733139890973018,0.7957289650565151,0.7983079638397228
41,0.3121265406296279,0.9729945854136479,0.7958159802048244,0.7982671102595352
42,0.22762726586826398,0.97290421002307,0.7971447424445501,0.7992178383045725
43,0.3029655661661884,0.9722147769552951,0.8010422853802952,0.7997320415705881
44,0.5931117407987662,0.9713107987122669,0.802171505818757,0.7988154472395962
45,0.8179557413899508,0.9707583712508133,0.8050768496978368,0.7983836874864096
46,0.8721636922551304,0.9718583781099944,0.8022551083214565,0.8006999822940272
47,0.6916770685875824,0.9713292486058709,0.8021287636355562,0.8005058764623808
48,0.4882558400584487,0.9718172241107931,0.7985894455090223,0.7993023860413477
49,0.4321166556065812,0.9728441551306208,0.7906628110578651,0.7941421066467027
50,0.19902801288846234,0.973075651671292,0.7878147864260338,0.7922430704579176
51,-0.008453519621923884,0.9737189656356885,0.7831580159713196,0.7883232152481773
52,-0.008453519621923884,0.9737189656356885,0.7831580159713196,0.7883232152481773
53,0.5253079849782136,0.9737190552615007,0.7831569524903761,0.78832351055918
54,0.7935529142873572,0.9737158774099142,0.7831536425143905,0.788322043013718
55,0.9028953337142197,0.9737198907347334,0.7831542944094272,0.7883193437869623
56,0.8353364110005664,0.9737527994270645,0.7829852252938964,0.7882335275805585
57,0.6223891515360724,0.9737325227909681,0.7832013320014568,0.7883798140554182
58,0.38174965681989637,0.9736922324640608,0.7832356246754303,0.7883948650239899
59,0.19900586450490776,0.9736186085499973,0.7840256010283936,0.7890408837593751
60,0.5260044761679207,0.9737989070574437,0.783087244283278,0.7886651552124012
61,0.16364303007545666,0.9737712591751412,0.7830135721729716,0.7886384301953205
62,0.052279499950691144,0.9741026885595461,0.7831131468135212,0.7886627485311503
63,0.05228846564128163,0.9738577721418157,0.7834536072511162,0.7885602851737213
64,0.13774768647963173,0.9739568438599582,0.7838754160862332,0.78859735327852
65,0.17402983973135996,0.9731937019951925,0.7886445800502488,0.792327328488572
66,0.1990498096143133,0.9725289701256729,0.7920796882334632,0.795427883877557
67,-0.008453519621923884,0.9737189656356885,0.7831580159713196,0.7883232152481773
68,-0.008453519621923884,0.9737189656356885,0.7831580159713196,0.7883232152481773
69,-0.008453519621923884,0.9737189656356885,0.7831580159713196,0.7883232152481773
70,-0.008453519621923884,0.9737189656356885,0.7831580159713196,0.7883232152481773
71,0.525831827731076,0.9737888385845773,0.782905860589365,0.7883410237371221
72,0.6214683969266748,0.9739492469954085,0.7825342355801611,0.7883576688005943
73,0.6227420986972866,0.9741053101038704,0.7824219169516492,0.7885062261046735
74,0.45138700273318694,0.9739716161826677,0.7819458283730367,0.7881728640185541
75,0.05482112181461454,0.9736822815783894,0.7831231077678419,0.7885052893521199
76,0.3062315782239082,0.9731610636155005,0.779374807533182,0.7843214595842672
77,0.8046779259194178,0.9719716368783335,0.789215048838795,0.7926368902138509
78,0.6896723533164646,0.9729909673183335,0.7908701905341309,0.7941681148390994
79,0.4321166556065812,0.9728441551306208,0.7906628110578651,0.7941421066467027
80,0.19902801288846234,0.973075651671292,0.7878147864260338,0.7922430704579176
81,0.5264160156024869,0.9739122210843216,0.7824963054985468,0.788366743378053
82,0.6074832813008444,0.9739712980138606,0.7820447580414386,0.7883480334571913
83,0.5890987783087662,0.9744523236764205,0.7817590583758747,0.7883672630800087
84,0.40031018248488254,0.9746199571270165,0.7818892143688313,0.7883304874441014
85,0.16375754422230482,0.9747472657154606,0.7825764167124648,0.7883624166372639
86,0.021733950344934645,0.9737670453955732,0.7906951943877294,0.7943007480274539
87,0.19896629700460872,0.9724615394819125,0.799300903923116,0.7998894008295485
88,9.186208198287725e-18,0.9731036681044033,0.7951779027218095,0.797734883496373
89,9.186208198287725e-18,0.9731036681044033,0.7951779027218095,0.797734883496373
90,0.5255089450742334,0.9731552243803917,0.7950179399509446,0.7977375544826059
91,0.7597192974299612,0.9731700636885113,0.7948964161742921,0.7977302760141399
92,0.8231081630097832,0.9732840552869593,0.7947866523878974,0.7977395485931551
93,0.6883580318562794,0.9733395018331026,0.7948063177959483,0.7977232848224636
94,0.1726968332226355,0.9732655409062217,0.7953146687521195,0.7977197548793747
95,0.5762629347836787,0.9731018561045024,0.7969144568415163,0.7984084905242587
96,0.8232794367125441,0.972451176440798,0.7990395080738671,0.7993808803207167
97,0.6899432729574743,0.9723198336995011,0.7989371120140335,0.7994663798894682
98,0.4322233056766773,0.9722082055945195,0.7987909136859884,0.7993964670954908
99,0.19899401493894547,0.9725607589337504,0.795888452180279,0.7980750603678599
100,-0.008456673145552368,0.9733378070981782,0.790445974722997,0.7942880008018396
101,-0.008456673145552368,0.9733378070981782,0.790445974722997,0.7942880008018396
102,-0.008456673145552368,0.9733378070981782,0.790445974722997,0.7942880008018396
103,0.5255818129228549,0.9733927116759863,0.7902690633060515,0.7942990749631121
104,0.8023175951516436,0.9734521091036461,0.7900046649207009,0.7942984208366307
105,0.9059201097478283,0.9736339244055062,0.7897328107299607,0.7942945189962919
106,0.7321832890689159,0.9737310283725812,0.7897115605964654,0.7943161373097934
107,0.44481416535811574,0.9738115076591308,0.7894922689500236,0.7942214615908161
108,0.17665642074590407,0.9734500169192329,0.791619794097975,0.7954099953456112
109,0.14725523905462284,0.9727067934254026,0.7929426301737312,0.7961535285430378
110,0.4316758617361923,0.9722916127308507,0.7928098311408368,0.7958796695123779
111,0.39890258248109395,0.9726309738920159,0.7954654979708164,0.7978165656823755
112,0.7873157768263382,0.9731204479848262,0.7959646978807337,0.7983243015728113
113,0.8823391339879292,0.9729996394848387,0.79570499046411,0.7983197135630785
114,0.3122417165407876,0.9732552433240972,0.7958041107515637,0.7983439951004283
115,0.28210846176367693,0.9732958768048185,0.7966326139073239,0.7984510556260397
116,0.6505574673247976,0.9720385340375065,0.8007346956547762,0.799708951827126
117,0.8285327132049483,0.9710773838567499,0.8036169776836771,0.800557323731567
118,0.7818634400220121,0.970920539789521,0.8017340886182293,0.8002838095561561
119,0.6777230778371752,0.9712280520128305,0.7858028296321948,0.7899567059330718
120,0.6790605809691579,0.9714854184822349,0.7877250546120016,0.7915109491645674
121,0.6894773256883374,0.972984401492365,0.7920233055647947,0.7951288870671188
122,0.43201589200305796,0.9728782950052441,0.7919425744018609,0.7951331311990282
123,0.199009192504913,0.9730844188502485,0.7896261719079374,0.793611427927386
124,-0.008454606686015012,0.9735461094615658,0.7860312413228604,0.7907909508766603
125,-0.008454606686015012,0.9735461094615658,0.7860312413228604,0.7907909508766603
126,-0.008454606686015012,0.9735461094615658,0.7860312413228604,0.7907909508766603
127,0.5257353381157471,0.9736348589765479,0.7857534513281781,0.7908120000649735
128,0.7599916311673177,0.9736831132139938,0.7854867858321937,0.7908086554009826
129,0.8228884594576799,0.9739468419681303,0.7852659281237663,0.7908060012651703
130,0.6879313404163979,0.9740450554498142,0.7854280127919115,0.7909235383965009
131,0.4312310319315407,0.974120364001179,0.7856302974124033,0.7908797271163571
132,0.19895088015897072,0.9738342757766569,0.7890140713398938,0.7932551429973768
133,-0.04852647455013862,0.9731689212223443,0.7934040940262892,0.7964737953890546
134,-0.04852647455013862,0.9731689212223443,0.7934040940262892,0.7964737953890546
135,0.5254853859914933,0.9731868134769157,0.7933402913519624,0.7964847219917112
136,0.7596795736016668,0.9732213787685862,0.7932060621672925,0.7964671739893854
137,0.8230788711948887,0.9733545470763282,0.7931102072161988,0.7964916912618444
138,0.6885171824867992,0.9733255546184512,0.7932898883589157,0.7965220545330768
139,0.43147263182166223,0.973395853730517,0.7933151239267249,0.7965210013171834
