sample_idx,Layer_1,Layer_2,Layer_3,Layer_4
0,0.8478227838855302,0.9665285639735337,0.8911700277126239,0.877571545479864
1,0.8096660497199929,0.966353129462871,0.8919336395736116,0.8776795423927841
2,0.7645280432219081,0.9662754192322883,0.8867500931436223,0.8731312350731404
3,0.7570728845783326,0.966559757871107,0.8898517668068214,0.8785175057021489
4,0.9090938806219145,0.9668025533140807,0.894480591973844,0.8859121603924007
5,0.920906485212857,0.9665705262063562,0.8911825101160574,0.8813608314824579
6,0.9625836325910196,0.9663444968832471,0.8926135648389242,0.8843583387833001
7,0.9655823219197215,0.9660299874846764,0.8909713349259366,0.8819043825611452
8,0.9690896929424292,0.9658323204904316,0.8822663668012196,0.8728737536689789
9,0.901898695672597,0.9648984287327611,0.8632746387599839,0.8536258853830235
10,0.8790883795669525,0.9646447170081689,0.880014861235064,0.8725005312007669
11,0.7137792684156914,0.9652218920358536,0.8602036669880215,0.8492715191274115
12,0.4303506820178254,0.9657352018772848,0.8451707989313234,0.8331746597661057
13,0.5129521609535501,0.9659425418730322,0.857529407667167,0.850436781019403
14,0.6417074984235043,0.967456547628571,0.8520264142219923,0.8421597797082333
15,0.7903402876786132,0.965851534612434,0.8505267281314023,0.8436863818298385
16,0.8894166028786162,0.9647540954371504,0.8490753981541204,0.8417113183809726
17,0.7811494330462866,0.9630329454514237,0.8578942959003895,0.8538136324492396
18,0.633344443259445,0.9650925335120217,0.8498348254515415,0.8389669516617977
19,0.526755887524254,0.966613309107394,0.8438414042776736,0.8335333283117475
20,0.8037914610457625,0.9668050748177531,0.8513603612596449,0.8435636546328399
21,0.50517098279702,0.9668318776286756,0.8455473464522935,0.838557180184424
22,0.6599181438008013,0.9666265601704566,0.8440105522127114,0.8395374217017171
23,0.7522843921421974,0.9663534661337834,0.8493511186171802,0.843743103651799
24,0.6313882315593393,0.9667841421263913,0.8484459583932249,0.8425407903186829
25,0.26250792813341867,0.9666465293260236,0.8490461954549271,0.8442280043790377
26,0.08656362940698165,0.9667663356516574,0.8483348108166209,0.8429995722503877
27,0.054483085861410284,0.9671842785092863,0.8420761314273952,0.8383354843680692
28,0.27168602519722496,0.9682672043301986,0.8425906578005993,0.8394769424203498
29,0.21567818912546435,0.9682597338175699,0.8490077671299516,0.8450623380530756
30,0.29625787572468165,0.9678115690416113,0.8507223760088887,0.846995497756456
31,0.26837647851010915,0.9680193657532855,0.8457300555370427,0.8424745585326815
32,0.6107632690309114,0.9682660815969527,0.8436335290095074,0.8406013365857629
33,0.8302580709957779,0.968281389297053,0.844682778405042,0.841796346563289
34,0.8548418175318633,0.9683372534632305,0.8491725109571415,0.8445373120302051
35,0.5844993563648294,0.9683049415958457,0.8454422213134015,0.842515593125068
36,0.27320057542834686,0.968320697493546,0.8492643632311128,0.8451153887629597
37,0.1270008919388896,0.9680714596489277,0.8457475767858931,0.8426855913924931
38,0.4940458070265061,0.9674331573641707,0.8519853738065245,0.846980334883083
39,0.8390152427335587,0.9671064490671761,0.8481112211359175,0.8437791273865466
40,0.7321410985551526,0.9671818482876259,0.8490146656487145,0.8438203212819592
41,0.8682488986156823,0.9675111328385142,0.8479432895522394,0.8435634579783604
42,0.7596278910009623,0.9677369661436344,0.8494702513618209,0.8445888486607359
43,0.20117358506026187,0.9678228537435096,0.8481801912310016,0.8436408092654112
44,0.506502663506265,0.9678822956383903,0.8482597306977443,0.8449395811315248
45,0.8312278195390207,0.9684128378179351,0.8458355580649198,0.843961186368879
46,0.9584238614014221,0.9688292691332228,0.8425937724438648,0.8407582888907943
47,0.9727667275547823,0.9693681476264818,0.8427913822258063,0.8417903015983293
48,0.9672823644617359,0.9697743562730349,0.8475622036200069,0.8454459907893211
49,0.44927335918610417,0.9690514465366473,0.8479345844844774,0.8456191816418497
50,0.10083943265051758,0.9687235697678991,0.8551789850170222,0.849748465252397
51,0.14009800072374307,0.9688061340751437,0.8562755889651361,0.8526825416652755
52,0.527707057188741,0.9665669101810843,0.8596278084095701,0.8530661525287248
53,0.5586664446169368,0.9654568613541095,0.860982632596656,0.8523277382326556
54,0.5105534384044531,0.9651691753423605,0.8515371282133178,0.8417512934118575
55,0.7003953025556581,0.9665619743807978,0.850297524826965,0.8439506948942468
56,0.13947261018829304,0.967171710541709,0.8518861412704632,0.8459254784156951
57,0.4914047617124799,0.9675952198870308,0.8490251120562199,0.8460443688981893
58,0.8907461668457843,0.9684791509012651,0.8481885089295748,0.8457888079429858
59,0.9211406877827835,0.9690859243990635,0.8479701601861438,0.8457498065708685
60,0.6941714998640425,0.9697374319544262,0.8472499948637711,0.8450856317490997
61,0.41919600044072264,0.9689322759248788,0.8536999782219035,0.8514744150580134
62,0.14731241796587047,0.9683815388470798,0.8549463474642562,0.8492288001438923
63,0.11783091485734827,0.9675440180931696,0.853672683963133,0.8499973109937699
64,0.28052625242451085,0.9670551836793465,0.8519254483493821,0.844012842252579
65,0.6126782796159013,0.9670585013860437,0.8499736738830015,0.8440172498798144
66,0.9065490443311981,0.9681945257182226,0.8490372234320903,0.8451731794842166
67,0.8815396198751012,0.9690768748778109,0.8512920783146493,0.848822950731731
68,0.6538036964304883,0.969362669129495,0.8536561533406236,0.8513070036262123
69,0.35524983358406076,0.9686877232493214,0.8600175294366711,0.8566268404166967
70,0.44876595183280277,0.9681970874874095,0.8595925940527314,0.8547975716988462
71,0.44920305358122775,0.9673878889784243,0.8598040568242077,0.8549725266451391
72,0.7087956233086972,0.9677474402849794,0.8618465229383327,0.8569549052093295
73,0.6734311113276621,0.9653768612283046,0.8568424649211505,0.8497682416829635
74,0.5121073311792612,0.9638934218348147,0.8521552573106997,0.8471291384259826
75,0.2903474813274778,0.9636508430925874,0.8548545915251229,0.8489389919176085
76,0.19922111207625406,0.9665019461200529,0.8467739266330042,0.8366419889282006
77,0.1719695827457421,0.9687281698443412,0.8425692281204819,0.8369049272665829
78,0.11097332256470772,0.9678403031705604,0.8569739753360113,0.850844357874083
79,0.4679376453937563,0.9671384714296771,0.8519355157846513,0.8480617615699112
80,0.12112510157592381,0.9672655551588343,0.8492391787489871,0.8452280571808677
81,0.1682879901353804,0.9672642586325209,0.8475944915996965,0.8428571396964601
82,0.6393292029929659,0.9679222913676832,0.8480725623460847,0.8450266226498082
83,0.8100721542393424,0.9678324021646181,0.8494834738505114,0.8451617570927783
84,0.8018164462094446,0.9676581012723334,0.8465345853607946,0.8427681986439653
85,0.7945271906021854,0.9685058164690662,0.8506183217717403,0.8466765422232332
86,0.8350180576096347,0.9687520359548494,0.8525990555573375,0.8497701524283767
87,0.8431266475699476,0.9689412421631938,0.8519703638210667,0.8498250074131425
88,0.8332521965844958,0.9684885914546729,0.8554966898161052,0.8534350617777337
89,0.7415515530540133,0.9685837718712006,0.8529051899239999,0.8496363794110633
90,0.4520464306704023,0.968969644468299,0.8539883034772388,0.851804996857716
91,0.4767229786518248,0.9686569919413305,0.8581890494300353,0.8555622601610582
92,0.6975656694364386,0.9679103973898467,0.856467111671319,0.8527407897552142
93,0.8804877958133236,0.9678354579077741,0.8577132805781725,0.8539772588550156
94,0.9763319014745112,0.9689281305357612,0.8567451786569411,0.8551287062939674
95,0.8402963956620891,0.9689198941569284,0.8527626281106728,0.8504133723649632
96,0.7145139179435602,0.9691121963759634,0.8566684039961574,0.8540913124679675
97,0.7974480851349193,0.9688052572622583,0.859878383573545,0.8546356766435483
98,0.7955282037442055,0.9683709881377776,0.8633142523194482,0.8598555380108209
99,0.5248379570302144,0.9681504527420954,0.85191193708255,0.8426821525919556
100,0.6017412780923719,0.9679979997114998,0.8501074687434169,0.8426235818790344
101,0.6687111289730165,0.9679830522437853,0.8612583184599536,0.8556527485921889
102,0.23941670291876802,0.9677118901040968,0.8591179463684888,0.8495238627684799
103,0.061411859323871776,0.9677351674843602,0.8475649322187254,0.834593140891077
104,0.08220343434304159,0.9679335876106437,0.8668884683215838,0.8623972242324778
105,0.19409260811375909,0.9674009318327074,0.8733049136677598,0.8674777293009371
106,0.32436616593627926,0.9667802386107304,0.850284987650208,0.8355804521360516
107,0.7182871955359812,0.9678063277126999,0.8344286675179978,0.8215370549826353
108,0.8943061526536735,0.9684587777448458,0.8499722055459167,0.8450518711473248
109,0.8249913860896523,0.9683737281448567,0.8609554731645092,0.8509135472060473
110,0.7070677890561358,0.9686722256303932,0.8707688685864585,0.8647594297390857
111,0.401592492870551,0.9687548474453456,0.870118314781755,0.8633373792714235
112,0.11287947500850469,0.9678871811447854,0.8873458382007169,0.8796473733943008
113,0.4624662089973969,0.9668288961529068,0.8690723692659796,0.8563338052620145
114,0.8366878686819772,0.9667653437745859,0.8884324931374108,0.8797709754020354
115,0.8805930852532251,0.9669757662929226,0.8881270646474436,0.8802008543707579
116,0.8530101217294642,0.9670460556372937,0.8885184303133966,0.880959929243196
117,0.863341367652914,0.966729561210452,0.8785131452742964,0.8696041072165853
118,0.9134445972086355,0.9667170491542048,0.8834939680429147,0.8758493995225152
119,0.9275481216571062,0.9663054307325689,0.8910380362394978,0.8849421869472689
120,0.8425680744165236,0.9655931434572436,0.8900759556551632,0.8841538339810981
121,0.5118382245676079,0.9654136023734071,0.8677865475730032,0.8594750844444669
122,0.21156428585004208,0.9656394097959113,0.8406045450412861,0.8265940764910343
