sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5
0,-0.050484636729984926,0.6901009445538195,0.9286946261834715,0.4954873582425571,0.9234518416549422
1,-0.050484636729984926,0.6901009445538195,0.9286946261834715,0.4954873582425571,0.9234518416549422
2,-0.050484636729984926,0.6901009445538195,0.9286946261834715,0.4954873582425571,0.9234518416549422
3,-0.050484636729984926,0.6901009445538195,0.9286946261834715,0.4954873582425571,0.9234518416549422
4,0.20544595319184117,0.6915430704069021,0.9298518204298295,0.495400779705307,0.923450054915583
5,0.39182821896097086,0.6855003295424319,0.9289878695990905,0.49535650807182524,0.923450113954395
6,0.5617657982507004,0.6791008993326723,0.927062922276081,0.49542542340127527,0.923372087371831
7,0.7042652540870517,0.680119891706202,0.9258733043619823,0.4955331636359741,0.9233707607705204
8,0.7770688032976355,0.68760700937145,0.926117123075736,0.4956402013198759,0.9233356311114578
9,0.6577850937828414,0.6948484715140496,0.9271140665540597,0.49538712799348633,0.9233937967336847
10,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
11,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
12,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
13,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
14,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
15,0.19946736004697954,0.6932053142259449,0.9274004894690558,0.49594676172332003,0.9234352557834894
16,0.006800912321660995,0.6958499134227404,0.9284251596898964,0.49589682744087044,0.9234337743640636
17,0.09580957338116095,0.6933877417458704,0.9284309754092054,0.4958986920367563,0.9234252826633901
18,0.22406899883413114,0.6888663080068925,0.927462224181997,0.49578300908166006,0.9233702488392826
19,0.35911957294129776,0.6874576757675152,0.9267174375619012,0.49581977561611096,0.9234262254810734
20,0.5012449816328604,0.6903235329490252,0.9266106363366061,0.49597897214583003,0.9234134426802378
21,0.060775354467028975,0.69946754776898,0.9243747351185007,0.4957906104593726,0.9234306741071334
22,0.4135260960014099,0.7173163315669934,0.9269294336857441,0.4960670884353208,0.9235357301553733
23,0.5982145215238527,0.7263590406553245,0.93110532913657,0.4963110989992857,0.92361289994719
24,0.7297153308756598,0.7172518832787471,0.9333836855233019,0.4960341627487412,0.9235222787853629
25,0.27857917710489427,0.6989266495677764,0.9355316919919863,0.4955897787149289,0.923594661768025
26,0.03952148743765653,0.6776548025269085,0.9321321864905056,0.49602224675772133,0.9235197134115659
27,0.5593652102104605,0.667115345920661,0.9259817679410524,0.4949540254311382,0.9232331723314805
28,0.7025410860684351,0.6654451050391109,0.9234183476477258,0.4953140091966079,0.9232640556118565
29,0.7407374910301516,0.6789977781581893,0.9233894238143462,0.49558864622470067,0.9232363161248336
30,0.5504666171154853,0.6986804004443563,0.9259826188084526,0.4948273565998387,0.9233612045642703
31,0.4580050414968499,0.6985873414265328,0.9281652580976275,0.4960799975323168,0.923465644488388
32,0.7135293590533117,0.6977808895167471,0.928347524286082,0.4959194834720619,0.9234983811867497
33,0.777209363107459,0.6950293754477718,0.9283104565372162,0.49588851572056664,0.9235274422457798
34,0.6504990038114281,0.692711050466779,0.9279692136063833,0.49599770726340586,0.9235148945526995
35,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
36,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
37,-1.8565204434429218e-16,0.6932789259846516,0.9277603284372411,0.495923513896714,0.9234344607956881
38,0.19625432611146912,0.6911744665976705,0.926613507955591,0.4959410908959592,0.9234355054836694
39,0.3665544227642048,0.6975953555560068,0.9274662523307807,0.4959127921553405,0.9234353529292493
40,0.5160338900525049,0.7001500203794091,0.9288644916188107,0.4959419541867139,0.9234180120045827
41,0.6148837692808475,0.6975120362366898,0.9294786717105545,0.4959107597956441,0.9234798319899135
42,0.6165979574384459,0.6930837525884407,0.9292410880574623,0.4958516953177605,0.9234827295912761
43,0.14782679399911694,0.7012359719601496,0.931460330111652,0.49557457088643675,0.9233979007785613
44,0.445406402319543,0.6951920057336831,0.9293004810161404,0.49569400761142346,0.9232279031756271
45,0.5601700987291626,0.6747456662532165,0.9238114886191866,0.4951001651806096,0.9232695690560326
46,0.6876370258218945,0.672584572694557,0.9209407876094867,0.4952954997956974,0.9234213876232524
47,0.7488897155904483,0.6873493183410061,0.9216661834457431,0.4957178649973819,0.9233539453784242
48,0.6044304528879937,0.7052812758368516,0.9243243329180305,0.49477425142074694,0.9235183751736029
49,0.8465653933744318,0.7010026117275177,0.9257889496754339,0.4953883251658972,0.9237889997388476
50,0.8563217108109319,0.7002332698317282,0.9257361786327335,0.4954112659234797,0.9236832992691216
51,0.6511315240068444,0.7001914662890415,0.9256503583152642,0.4957864153269556,0.9236315274349935
52,-0.11308580906245196,0.7002117607263193,0.9259065738896518,0.4953884833096104,0.9237169996523678
53,0.20387788988756392,0.7001198652640812,0.9259535978151672,0.4953806948837569,0.9237168546105539
54,0.2304157737149378,0.7081150441574011,0.9272776059228205,0.4952846480669157,0.9237147811288983
55,0.12975448622983085,0.7103682835040259,0.9274520529857618,0.4952882929073423,0.923714570195089
56,0.06939104280620813,0.7044806761994963,0.9263760193308336,0.4953313107267006,0.9237090158132514
57,0.02931019347832977,0.7005350802914841,0.924961158631061,0.49567082113998745,0.9236957451796405
58,0.023871172716351627,0.6963990836984385,0.9235677517765066,0.49566958658110954,0.923698893062202
59,0.17347622247784264,0.6930724311592814,0.9224780111763421,0.49629044076597484,0.9237437013861426
60,0.4320620126078133,0.7024168626708381,0.9221944056431115,0.4988183826778259,0.9231085519147388
61,0.40079765912038345,0.714690313518934,0.926583070886148,0.4955528480232762,0.9237486405204797
62,0.7445242216305428,0.7154578681843712,0.9287334877159998,0.4957823014104848,0.9237728725331933
63,0.3678743047137482,0.7091013180343554,0.9309071942369309,0.49553518352419007,0.9237482625598084
64,0.06848824642467954,0.6937700559680108,0.9289670187271863,0.495675981947922,0.9237138752659144
65,0.22826292426350103,0.6829303656236049,0.9254245314463015,0.49531320552953756,0.9235387107059214
66,0.7040912585864526,0.6849325644562765,0.9234630357369666,0.49537327898456995,0.9236091360138213
67,0.8179355976820937,0.6950135576030667,0.9244855528677226,0.4953819311441514,0.9235163674631754
68,0.7811104721309935,0.7092562117152732,0.926554465550251,0.49482744787595784,0.9236616601178841
69,0.549550746591569,0.6982685985492794,0.9251798904010566,0.4949576722409699,0.9236787463633829
70,0.6234289986312571,0.6947122362476393,0.9229959713411159,0.4947263867776663,0.9237611664213691
71,0.2974026355751623,0.7024049705476576,0.9224740032811625,0.49502200395635654,0.9237805889947779
72,0.04338465749584851,0.712624447085147,0.9237645216828275,0.4950681389693465,0.9237464130357304
73,0.31378233718093096,0.7167297744507461,0.9254502000568398,0.49742241827287287,0.9231990385958708
74,0.8551995791515146,0.7074396581666537,0.9257318697217143,0.49563592993737354,0.9239598617145812
75,0.8612834269318997,0.6994650291346936,0.9250324103570682,0.49610467249227985,0.9238516214016816
76,0.18087977688124723,0.7075959017296611,0.9259302816321202,0.498355021642586,0.92302600662486
77,0.39896421406024823,0.7010493624588399,0.926064706005024,0.4951094239993072,0.9237913016500184
78,0.04508148970452104,0.6880642667699537,0.9217356713815327,0.49493324959871543,0.9237707882805887
79,0.01264735152361693,0.7010139426176798,0.9229637909617946,0.4950839560085971,0.9238356046729427
80,0.013217863054763178,0.7139164214039724,0.9257938360849424,0.4956875293370955,0.92373927553444
81,0.10433773187764854,0.713170500086961,0.9275041900520087,0.49500770353835416,0.9237465501883104
82,0.48106089601569246,0.6996202424986668,0.9269623243087146,0.49556348950432094,0.9239255418338557
83,0.19084865558623643,0.6938328835328609,0.9255733486811281,0.4957554948972379,0.923815836549998
84,0.6544636400398235,0.70219122922801,0.9251429719750609,0.4951280256234003,0.9236616850437005
85,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
86,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
87,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
88,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
89,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
90,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
91,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
92,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
93,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
94,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
95,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
96,0.04586203479253466,0.7007203519336662,0.9256710466462295,0.4952846147265426,0.9237943371497459
97,0.20274825562272944,0.6997418363047657,0.9254970746302935,0.49526671210504525,0.9237939165060579
98,0.38130137347993115,0.7011400996700122,0.9256230677677307,0.4952353278907387,0.9237937624262192
99,0.5615607704172989,0.7006990158469093,0.925734833610476,0.4951544060134709,0.9237866417394307
100,0.7252498318215355,0.6997200807269872,0.925643535896004,0.49519914680974647,0.923804517479877
101,0.8445837284701881,0.7002414155804617,0.9255657673069805,0.4951485693284759,0.9237629611537244
102,0.8551300911530428,0.7008173288977976,0.9255152588551671,0.49504472585398307,0.9237274556361096
103,0.6505926986069971,0.7013662584358156,0.9257384816207967,0.49536246967078373,0.9237780153564986
104,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
105,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
106,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
107,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
108,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
109,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
110,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
111,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
112,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
113,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
114,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
115,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
116,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
117,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
118,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
119,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
120,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
121,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
122,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
123,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
124,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
125,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
126,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
127,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
128,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
129,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
130,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
131,0.03304220283689171,0.7014049108131837,0.9255115349479152,0.495254026451555,0.9237991151208935
132,0.20273120430989183,0.700768306438963,0.9252722182960564,0.49526421374530655,0.9237992194606305
