sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5
0,0.149392836969633,0.7947370378619164,0.9066149063303358,0.4951541288114459,0.9252574005086447
1,0.2177968361084009,0.7633547350791869,0.9082788673551939,0.4862537685434652,0.9274092906776221
2,0.4666183750240794,0.7501333831673563,0.9115085560696948,0.48829511945414317,0.9266259218839094
3,0.1635980049930279,0.7495547146951658,0.9151055733077857,0.4855784665010409,0.9270640494837914
4,0.5864342150435422,0.7488883626728118,0.9175825842788914,0.49221724627092817,0.9258324900577165
5,0.8811773823955442,0.7426964903550308,0.9163466406091201,0.49037103694132433,0.92652462031914
6,0.5971347237836638,0.7518960732423529,0.9134304076374538,0.4953756734371758,0.9252128681057692
7,0.080521987195456,0.7788599055407446,0.9123069617674626,0.4933750007339553,0.9258544613119124
8,0.17675385311598854,0.7755026769677067,0.9108681603043683,0.49288810757835355,0.9257681358560301
9,0.5353411334981009,0.7566595608163375,0.910086538644295,0.4850200637855238,0.9276791027435425
10,0.7252245342598128,0.7901250469258042,0.9069250370371854,0.48997517152860304,0.9263103827729798
11,0.7694015159785276,0.8168511499459505,0.9034210260305172,0.4922641029226118,0.9253840369673173
12,0.6704153984397528,0.7964434132618542,0.9043076068964643,0.4860471886603714,0.9268005794526225
13,0.7761011984763128,0.7811412993660474,0.9035296731773139,0.4867044108144222,0.9267174909389513
14,0.943892830241379,0.7753282512862121,0.9072178542276575,0.482371343778965,0.9274120313688728
15,0.8323304635254232,0.770618510079521,0.9084941813282585,0.4876741393634149,0.9263928440407503
16,0.6877461815086048,0.7865212418928686,0.9056693497613207,0.48542503151770866,0.9271396147820389
17,0.7240332078413568,0.7877369617445857,0.9047650642121754,0.481691596187315,0.9279386391425174
18,0.7369100147147851,0.7886515512832518,0.9017789940942157,0.4846293117555794,0.9271351433218441
19,0.7724828820777777,0.780178136103208,0.902384148302932,0.4821238036767699,0.927658622531188
20,0.8322610138271193,0.7918513306885551,0.8987433255393426,0.48281055219916097,0.9275077058310269
21,0.9267017106444133,0.7889404892547621,0.9025699879234927,0.4779916875445982,0.9284018995996458
22,0.6046229458567788,0.7754703948386704,0.9034240865797116,0.47384731131697316,0.9294282954280413
23,0.20577468405131716,0.7614753357219317,0.9069171283659216,0.475683113609104,0.9289535789028514
24,0.2522673857334594,0.7649749140061731,0.9096429789417148,0.47553454419289,0.9291772686705845
25,0.47219392272460325,0.7607851171209221,0.910856345693705,0.4761302182960168,0.928826733208518
26,0.7417798727874665,0.763373002896379,0.9142034230133448,0.47882842738641246,0.928354721061582
27,0.8460802710355538,0.7649973795810274,0.9168776708431385,0.49259519197214974,0.9260646776302055
28,0.8931939663684664,0.7609892658608644,0.9178581970098451,0.4891343008677136,0.9269710539971163
29,0.9346384845101976,0.7482273302826471,0.9172573568371979,0.487958785879688,0.9274761355492761
30,0.9063723546616846,0.7453149729598029,0.915774855441771,0.4945980471918555,0.9258675510744213
31,0.972776641799401,0.7506372767169296,0.9167827408825467,0.4972272678897451,0.9247670626578776
