sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6
0,0.816809079976908,0.9764577003465209,0.8631813771599643,0.9888464193897911,0.6504029679309811,0.941988635658257
1,0.61598123183489,0.9773387712519118,0.8619586655014895,0.988882113075773,0.649190788885458,0.9418005910322683
2,0.21428568842874063,0.9781666386440458,0.8628209412213161,0.9888869793105051,0.6494898767444811,0.9419564441790601
3,0.3970699367140182,0.979090266629122,0.8630391185866925,0.9890515500313551,0.6482495414438219,0.9421820994486215
4,0.8362688476217152,0.9791653242655575,0.863962787049854,0.989129343966441,0.6472594384100846,0.941786757186568
5,0.9037727700088578,0.9793310004842168,0.8654145923938181,0.9889945596001047,0.6488583965973941,0.9419599633730622
6,0.8859822320219183,0.9797450533568948,0.8649342284465306,0.9890872211896307,0.6481978318965036,0.9419985495831302
7,0.9173303405483286,0.9790619667799006,0.8656025506109128,0.9891421673786603,0.6481287054039824,0.9419428338561823
8,0.7513986836054304,0.9786824781062249,0.8649602161080644,0.9890880345077027,0.6484898919050738,0.9420939589090435
9,0.4074980795536589,0.9778008781094478,0.8646284069937747,0.9889581533479797,0.6494278597413308,0.9419257784406129
10,0.04046473478324487,0.9774090251525779,0.8642691278484704,0.9890187051022226,0.6492207589336481,0.9418472394038344
11,0.04428655203190672,0.9768891820538534,0.8634036519760925,0.9889977465200805,0.6485590165688196,0.9419614459912309
12,0.208079487633736,0.976938194350925,0.8625855590377207,0.9887192905516947,0.6503621532794709,0.9420220023862925
13,0.2502869921337275,0.9769881514268008,0.8625071049823835,0.9888705374400762,0.6487108193351431,0.9415744048140334
14,0.2550638903545512,0.9778384028068287,0.8635402416243944,0.9889485597767645,0.6491197678759124,0.9417814977267449
15,0.4159424851029018,0.9779758662657205,0.863764754338805,0.9889190963871942,0.6494068849013894,0.9418991776985729
16,0.4257993037720886,0.977794986771939,0.8639580316148023,0.9889362313424009,0.6493706274183731,0.9419050626734377
17,0.16586885690508674,0.9775747143621359,0.8639393183347729,0.988939140309178,0.6493486026678139,0.9419719523726323
18,0.04620719756919293,0.9772867767500139,0.8632500779786841,0.9887784408479864,0.6499270019288941,0.941940221632726
19,0.6906545511996495,0.9774229307648095,0.8618610752063254,0.9888900980926705,0.6490207457395094,0.9416653651230856
20,0.7013559364875532,0.9774723469474865,0.8622863436825603,0.9890059207270968,0.6487493936691028,0.9417177627119809
21,0.281284407417307,0.97755842097398,0.8630327584381969,0.9888793378959724,0.6500500482809001,0.9419935059981389
22,0.32565378615342483,0.9777467832814624,0.8627024202506175,0.9888636236000778,0.6497139713779471,0.9418662160161971
23,0.22151499681209955,0.9778038087264869,0.8631614117306495,0.9888722066255649,0.6501333989150377,0.9419471186893318
24,0.0977940040918498,0.9779015516969174,0.8627271640652143,0.9888884964822271,0.6497012255001097,0.9418427308856273
25,0.06113824738311438,0.9779536737559107,0.8628298280657277,0.9888781158114651,0.6500426848157707,0.9419058915084904
26,0.20404387276066405,0.977810798056935,0.8632330179113908,0.9888839015930545,0.6501604010414445,0.942026611141828
27,0.5825089317332388,0.9776342090780178,0.8633184210198183,0.9889212160123699,0.6502279500373521,0.942016625770406
28,0.24805542901288385,0.9778403553049433,0.8630234890818732,0.9888319035376998,0.650033293027975,0.9419021660000539
29,0.45607975322895544,0.9780302128695911,0.863331972152978,0.988861335390203,0.6501716331607306,0.9419768249204303
30,0.6388177547726406,0.9782406266774338,0.8634389808537228,0.9888193797133509,0.6501881785594793,0.9419236508800319
31,0.5056609528868274,0.9782209612598649,0.8638219840380199,0.9889163783384275,0.6498177581112525,0.9419545643945985
32,0.6085256387227583,0.9781697753518626,0.8631718717755608,0.9888732784450132,0.6498333173622086,0.9418949386054027
33,0.21464230046050986,0.9781223594064462,0.862954920368255,0.9889042435345147,0.6498778771439415,0.941937479957331
34,0.25174131853694254,0.9776972898845305,0.8630475760882619,0.9889401805000698,0.6496965528880211,0.9419403709529344
35,0.2575167632510578,0.9778479573504711,0.8629844018135476,0.9889437514219113,0.6500049427231903,0.9419849337076763
36,0.41123831918250897,0.977556392264734,0.8632391878168332,0.9889456210344965,0.6498752180240429,0.9419445121277826
37,0.46179570208177373,0.9777808392828594,0.8632989916235908,0.9888573226530577,0.6503480429452022,0.9419915664292221
38,0.17450833847682887,0.9776629106767528,0.8634215034952917,0.9888326188453449,0.6502783023381232,0.9419702886273754
39,0.07771447697466174,0.9778824953732969,0.8628437172084223,0.9887907781845033,0.6502883698581658,0.9419328478105082
40,0.36549087427440946,0.9777785498316214,0.8625952991759281,0.9888494050688855,0.6497388175274714,0.9418613779253776
41,0.14090070283402664,0.9778822260534267,0.862688294671133,0.9887699787373382,0.6503673207889538,0.941946960366231
42,0.22625486220016483,0.9779511985626663,0.8628400275678365,0.9888162987873982,0.6500590834550256,0.9418353179448451
43,0.4988384961915885,0.9775784406519689,0.8633732534178622,0.9889145820202713,0.6497629992048725,0.9418732745617224
44,0.6141582896250836,0.9772228727892848,0.862884196975852,0.9888829493197526,0.6499889148471508,0.9419301924307737
45,0.5578006047871915,0.9770641115583008,0.8623939158519687,0.9888180548587733,0.6501468157043937,0.9419686864752427
46,0.35662055704101625,0.9774328728111918,0.8630389786155988,0.9887787993775506,0.6506631230341583,0.9419821218175782
47,0.2772212944153661,0.9782890271524243,0.8631928706249483,0.9888406602546385,0.649377700588383,0.9418340055145825
48,0.5649869713710001,0.9790395008135985,0.8639998820720499,0.9889598055577672,0.6491194326790943,0.9419553855408996
49,0.7705751679709967,0.9788257364430858,0.8636715933819754,0.9891443611945424,0.6476517404970825,0.9416984629058721
50,0.7742754357753602,0.9786107602780912,0.8644663482904867,0.9890918280376164,0.6490398628087959,0.9420272600702286
51,0.2516336314047063,0.9777519909959494,0.8650818107396773,0.9892282913745957,0.6485003789567627,0.9420724223484225
52,0.4512691774773739,0.9765970515421252,0.8641883569996787,0.98927001818494,0.6486149945132282,0.9421061062692877
53,0.749588667113924,0.9756542492204768,0.8630962694283588,0.9890211366832733,0.6499628027422877,0.9420208413958286
54,0.8783083371353972,0.9757781833192983,0.8611130983171721,0.9889003149858627,0.6498715840131922,0.9419196525149557
55,0.9180176063581915,0.9759682931519863,0.8613997512517868,0.9889147478134165,0.6493263293215987,0.9418854187270366
56,0.6225905683423467,0.9771017253854144,0.8620466137168612,0.9888983686454603,0.6498922476438846,0.9420056621387188
57,0.2333232995735635,0.9774502937165389,0.8622150971000211,0.9891859972839826,0.6488028487413435,0.9421658848072386
58,0.14218586654758292,0.9777646514373545,0.8648064840889742,0.988895612786842,0.6496874883230133,0.9419638522049865
59,0.031461300282297495,0.978199597601904,0.8634623588887931,0.9889389387666001,0.6487209365640071,0.9419429918724865
60,0.37475732660701,0.9779754746640331,0.8630965472082117,0.9890948229534815,0.6476535223492644,0.9418479528205966
61,0.4880675052824258,0.97823475148451,0.8638775036095444,0.9888231035365695,0.6500036542108694,0.9419945904385093
62,0.41522114227001106,0.9787450691528874,0.8638843536983158,0.9888355976717326,0.6495179281308937,0.9419598205648669
63,0.4350459231920573,0.97897171784547,0.8641048463415973,0.9890384043039308,0.64850420206236,0.9420471815156762
64,0.3470364791341196,0.9779774189835794,0.8632684276325581,0.989245168941364,0.6470417710062699,0.9420595369431197
65,0.14735931301377284,0.9774285159797373,0.8638383541777223,0.9889381320408984,0.6494145831570604,0.9419922946136644
66,0.02414434259548015,0.977435872705266,0.863464230905338,0.9887935049145703,0.6502898695798929,0.9419733210003535
67,0.10927984992467626,0.9781791993787137,0.8626434080605047,0.9888538480374186,0.6494648631913122,0.9418838262042968
68,0.44956702658945613,0.9786589317845268,0.8629778339868867,0.9889633691103122,0.6488691451163446,0.9418531491140477
69,0.8861886164634302,0.9786196562937883,0.8638350800172092,0.9891006578218271,0.648182066731213,0.9419335310765766
70,0.9140271722063142,0.9780291357230696,0.864883126646925,0.9890537861245668,0.6489680122175812,0.9419235837384375
71,0.9390225816252266,0.9781529159774688,0.8639553702988165,0.9889351066970036,0.6495467760594537,0.941947925359283
72,0.8653178949028593,0.9781317431606182,0.863419085576661,0.9888788914756668,0.6497452045919491,0.9419213827319712
73,0.6477961256178123,0.9780874631936611,0.8631716164980572,0.9889144075946987,0.6495552648771767,0.9418819141391536
74,0.6277473720496212,0.9780459746665314,0.8633101797985909,0.9889370508644181,0.649696449496546,0.9419315152439357
75,0.6432388750362028,0.9779011349287072,0.8633788936853128,0.9889337405920609,0.6498259783203916,0.94195014153416
76,0.6599775926776245,0.978037646841248,0.8633086374264979,0.9888427398163379,0.6501167909688241,0.9419635280277064
77,0.7815333075837227,0.9781664775364616,0.8635708195141334,0.9888674811718693,0.6498833824064489,0.9419358599727634
78,0.6195118701688281,0.9780786053207516,0.8632135044000284,0.9888855982331234,0.6494809817481626,0.9418886022422963
79,0.34733191672655256,0.9777907675835374,0.8633387044510824,0.9888428863050762,0.6499574569275866,0.941922182476907
80,0.09561661008071048,0.9778338471175005,0.8625937817783522,0.9888485486577815,0.6498488630541261,0.9418522777658604
81,0.21125826690163688,0.9777805103058044,0.862552133846418,0.9888610370752651,0.6499599259449033,0.9418585671431543
82,0.36910176460657174,0.9778152400902101,0.8630708380465161,0.9888731985753946,0.6501269267350736,0.9419617413701333
83,0.13606419827103866,0.9778313189186495,0.8632893457591815,0.9888963243322165,0.6500213316194368,0.9419863970377976
84,0.3770976319848302,0.9777986635826346,0.8630169610101814,0.9887971726427609,0.6502051478205845,0.9419339091297061
85,0.6473693769003367,0.9780590026681273,0.8629667221113908,0.9888157464829764,0.6501895673753932,0.9419109354075007
86,0.6071257520403912,0.9780781300824646,0.8629678402585598,0.988856185969006,0.6498971900370272,0.9418564741744583
87,0.8269519146110815,0.9779719779474432,0.8633675982530812,0.9888646212431532,0.6500010732240885,0.9419211991845924
88,0.29830726460097445,0.9778299169250724,0.8633795360783169,0.9889112910658163,0.6498640516289991,0.9419429653783365
89,0.2136205398815143,0.9777602046391812,0.8632855836516204,0.9888378028621826,0.650111603718181,0.9419634870267509
90,0.04602143040035096,0.9776616478768233,0.8633213657209708,0.9888128317400445,0.6501088752240417,0.9419294468954783
91,0.32690382338394286,0.977610457375524,0.862757978242529,0.9888069601704579,0.650003681471771,0.9418892356807271
92,0.4275215180756094,0.9774989734124966,0.862450007374055,0.9888831114204846,0.6495690185215244,0.9417675909915862
93,0.014113333667593504,0.977569920328906,0.8627223890268325,0.9888898984269542,0.6497705517893649,0.94183269197374
94,0.1937818131389152,0.9777971742336474,0.8632764495653226,0.9888268701178212,0.6503566982600744,0.9420027327502377
95,0.08703915235568373,0.9780430676171058,0.8638049928599683,0.9888537479539902,0.6502935669657177,0.9419755712663931
96,0.34598088573486085,0.9779633112761863,0.8634376571819281,0.9889659750687729,0.6491003116486123,0.9418092548194539
97,0.4222478581164797,0.9777040236575415,0.863071795181979,0.9888574312781009,0.6496658084658525,0.9418409611986253
98,0.20492507341410804,0.9777349671961965,0.8628152593579932,0.9887842570589528,0.6500703657767174,0.9418722259447416
99,0.22265427692679535,0.9779193752733224,0.863571888954075,0.9888595584917698,0.6499857121440081,0.9419450508501969
100,0.7229164156631062,0.9780991446886175,0.863189787571269,0.9888710692630814,0.6492353825904527,0.9417422452796432
101,0.870030281835589,0.9784016087825773,0.8634554736850127,0.9888443697666003,0.6496640494961723,0.9418292437863346
102,0.3326341221292038,0.9781715647283641,0.8634061223361188,0.9889844235003236,0.6490474887326775,0.9417859891298879
103,0.13954128953921474,0.9779278595055543,0.8627029779899477,0.9889913634287096,0.6491663775032721,0.941856590445746
104,0.20082039970959667,0.9779202689723382,0.8628337100652328,0.9889426595083556,0.6499227980193275,0.9420149395937385
105,0.19510785079088408,0.9781837622255914,0.8627577555503447,0.9889172036793675,0.649814048815959,0.9419430668658497
