sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6
0,-0.05464726696705298,0.9760822086421257,0.8613679967210088,0.9880615953852265,0.6627546568401036,0.9565915034232628
1,-0.05464726696705298,0.9760822086421257,0.8613679967210088,0.9880615953852265,0.6627546568401036,0.9565915034232628
2,-0.05464726696705298,0.9760822086421257,0.8613679967210088,0.9880615953852265,0.6627546568401036,0.9565915034232628
3,-0.05464726696705298,0.9760822086421257,0.8613679967210088,0.9880615953852265,0.6627546568401036,0.9565915034232628
4,0.3915088653292068,0.9758201953792148,0.861176727385006,0.9880651117180552,0.662758509343175,0.9565915034232628
5,0.6284273374317894,0.9754621133722436,0.860830468561168,0.9880530268826265,0.6628385096640661,0.9565898566140636
6,0.7389630521721654,0.9751778856626561,0.8605412859593955,0.9880420281167045,0.6629273448239349,0.9565895347511566
7,0.7510402285239086,0.9751657225019852,0.8603837332634473,0.9878953143189513,0.6628634291826977,0.9568266109456672
8,0.6715418683162643,0.975724999382011,0.8610495774918758,0.987938629178838,0.6648885451704939,0.9560193536315919
9,0.3398232271503506,0.9761176292522672,0.8615998444715987,0.9881434090267185,0.6638958097211646,0.9563093774985755
10,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
11,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
12,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
13,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
14,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
15,0.39396540284481796,0.9761710732638744,0.8615469923231692,0.988104771990089,0.663386465856293,0.9551005206300196
16,0.023455041651505026,0.9761034696166582,0.8615578096650361,0.9880994074176488,0.6633991361187276,0.9551005260280437
17,0.21060876182225163,0.9759569793745481,0.8614040168758907,0.9881032050893223,0.6633996987992486,0.9550989875157377
18,0.3705048010063838,0.975774205328734,0.8612628132721541,0.9881466695575107,0.6635164955611333,0.9547700348901356
19,0.4558078547915403,0.9756091163692883,0.8609043108208253,0.9880471609340259,0.6631730125332826,0.9552725918306874
20,0.5531310380098333,0.9758175690736565,0.8612682355911723,0.9879983818636707,0.6649673859969312,0.9546797586255551
21,0.22627848192655314,0.9767620907407503,0.8618779254766683,0.9882000888662604,0.6638172223117487,0.9552715422293652
22,0.6374675246103068,0.9775372509550463,0.8627437360520831,0.9881372928456853,0.6635012851668632,0.9544490511904451
23,0.7447731154691437,0.9781052553304949,0.8635478264860649,0.9882121711496881,0.6631546510568257,0.9544492654657576
24,0.7496599087441136,0.9780642758681707,0.8639390472806757,0.9885252131742842,0.6619548658917728,0.9530020981464242
25,0.1354586461143615,0.9763460729958591,0.8616526048447785,0.9884102841752083,0.6604879704310449,0.9533115207010262
26,0.10777154959333167,0.9745670634821177,0.8597639299440253,0.9879013117885345,0.6640411491401496,0.9534287106992336
27,0.7443624276150151,0.9739546813675132,0.859364999807709,0.9879556488226228,0.6625282218334132,0.9579430950764223
28,0.7623184218525353,0.9738874638638368,0.8589990827753599,0.9876179382261485,0.6632405852904343,0.9567313912085874
29,0.6114326544851711,0.9752398056379844,0.8604491804023298,0.9876478802024111,0.6640340846494103,0.949887091857964
30,0.22341367402347298,0.9763803379063319,0.8618334951346572,0.9882385077519233,0.6646464756282354,0.9562213800909907
31,0.6599373030169385,0.9763706888020189,0.8618259732397091,0.9881212757576655,0.6637686058834616,0.9547825653851817
32,0.7507025951496318,0.9763782619755491,0.86193116194165,0.9881895420369349,0.6634343484160259,0.9542873702229392
33,0.6694842259470132,0.9762086683987954,0.8616836884634693,0.9881888853636888,0.6632937648149109,0.9541366679128843
34,0.3407255542303037,0.9760639780290994,0.8614806673608996,0.9881005927968819,0.6634014069720029,0.9544679327546768
35,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
36,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
37,-5.205336233918519e-17,0.9760864688335836,0.8614966770591171,0.9881054351154976,0.663387237354685,0.9551005206300196
38,0.39425888863133873,0.9762127059951632,0.8615702240107603,0.9881075941080327,0.6633770406291077,0.9551005206300196
39,0.5677462419678535,0.976333664376758,0.8617951487175467,0.9881171030843634,0.6633385413228452,0.9551002219565392
40,0.6339269861906018,0.9764234277736662,0.8619242163571031,0.9881060209816208,0.6633117784171684,0.9550990242205459
41,0.6109714071254734,0.9763914882810191,0.8619650001954071,0.9881904333244271,0.6634379353478557,0.9546723854732009
42,0.5006115545404567,0.9761077688602975,0.8613755587149735,0.9880938369599748,0.6627977802423992,0.9550791983975361
43,0.3093636262080269,0.9754973157958978,0.8600727440335779,0.9880415148112116,0.6624705884160703,0.9554432411718963
44,0.6487539571650481,0.9744948955198377,0.8599908362394585,0.9880919057509071,0.6632535267598021,0.9564159852117325
45,0.7289972698859509,0.973844818583624,0.8594691939066635,0.9880033380622407,0.6638505648853228,0.955605224009229
46,0.7266631102052091,0.973850589665072,0.8591423156284129,0.9876698626136701,0.6638754084247344,0.9545896376838182
47,0.6315921993061241,0.9752892068807323,0.8608104994258023,0.9878316198508641,0.6686342341236117,0.950124595403278
48,0.2821473603719277,0.9763186302515594,0.8621650951304223,0.9883644351406016,0.6655378074603259,0.9547343739861727
49,0.8143716446390238,0.9761465990641733,0.8618256069123149,0.9882660074182554,0.6648234554287012,0.950750381136801
50,0.6407036345511105,0.9760896110627055,0.8618382669783604,0.9882497276700596,0.6650721770082105,0.9507523460578495
51,0.34048230675028635,0.9760803739313201,0.8618061926728434,0.9882310361977324,0.6650001369891957,0.9508032839465222
52,-0.06875981091224083,0.9760711049723689,0.8617688885016574,0.9882150550434505,0.6645974292066847,0.951306587367869
53,0.39309773582859525,0.976047936631957,0.8617311186740065,0.9882141757681913,0.6646010361695374,0.951306587367869
54,0.4141698279771928,0.9762229126244167,0.8617436499416745,0.9882053788313291,0.6646012618918257,0.9513055569621532
55,0.15743630159170477,0.9763660371641657,0.8618706881104286,0.9882227941421287,0.6645719670157022,0.9513061986764494
56,0.04130716885333251,0.9763371507320039,0.8618172357289412,0.9882258776014449,0.6645575553500368,0.9513771422312248
57,0.025946600678209294,0.9761390722108323,0.8618401653202148,0.988279357699571,0.6647491534881557,0.9510883604683721
58,0.06522742960867996,0.9760146009153206,0.8614581028826818,0.9882696394261937,0.6649289120964279,0.9510444166474563
59,0.3308333065254551,0.9760555905735675,0.861888333617812,0.988396871737469,0.6652263475555629,0.949779468877935
60,0.5617046566656296,0.9766927223309936,0.8626846366130186,0.9883185885062974,0.6694034931112767,0.9410457133950627
61,0.6702594604201652,0.9771411873683695,0.8627897832571252,0.9882800564395311,0.6649234350645582,0.951593536763862
62,0.8514219889078646,0.9772918146971988,0.8630872993648426,0.9883944601746224,0.6643932020643598,0.9503301717539219
63,0.22440896457752058,0.9766010817834136,0.8624400753565937,0.9884273161740694,0.663621743086353,0.9499225853781054
64,0.03548228249274371,0.9755332897703546,0.8611361168618881,0.9882409852230856,0.6637368299606079,0.9504065013977577
65,0.4605564541700243,0.9749303730498872,0.8604439021704587,0.9880888735164574,0.663998260605543,0.952337416873085
66,0.7515927961340758,0.9749429625003349,0.8603665101895599,0.9879569961693835,0.664195352372972,0.9539004494251455
67,0.8187447131871565,0.9755295613136553,0.861151046804618,0.9880149123457027,0.6677006869054684,0.9525357557510329
68,0.7525397389328461,0.97567700918399,0.8613376668749975,0.988298185398235,0.665186918681318,0.9535469593923881
69,0.7823444902779118,0.9751602713554782,0.8607970306181498,0.98819652802909,0.6647269649793454,0.9513052358391965
70,0.6708352226742712,0.9752494816157865,0.8606279224871809,0.9881201159634377,0.6648976420055026,0.9514688674364516
71,0.17054698019336223,0.9759151133353289,0.8612935673080331,0.9880354911413591,0.667136111307074,0.9508882185645307
72,0.05163659222595307,0.9768939996593335,0.8626448567258813,0.9883125369149864,0.6666773381080284,0.9510051605781595
73,0.5330953246059033,0.9771842956462004,0.8633251971725758,0.9885538460722686,0.6652971355788201,0.9494872648300358
74,0.8124930134559307,0.976787748304809,0.86244483311978,0.9884558591234239,0.6652769044900512,0.9481139332537053
75,0.6399794399763227,0.9762606886186189,0.8622583886376752,0.9884327622781054,0.6655682259527699,0.9418372964205713
76,0.15015890495465953,0.9759209629547455,0.8619956065126549,0.988333649132401,0.6689795338637509,0.9403876834450013
77,0.6174847440813139,0.9754505250626769,0.8612501770562581,0.9882450464996373,0.6649600092225743,0.950786379703828
78,0.014128547528529519,0.9756642685830041,0.8611758210909931,0.9881977847239459,0.665148522307958,0.9507855917545381
79,0.014777656607190449,0.9760695181033163,0.8615584786032464,0.9880869241454213,0.6651614562372008,0.9510865027844522
80,0.053039448296880856,0.9767937182876121,0.8625871720807035,0.9881983272453139,0.6676260079157649,0.9502108605510754
