sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6
0,0.7256846073781963,0.9755494060082055,0.8614783384130853,0.9885406373054506,0.6425547911944549,0.9417720472479129
1,0.4579638083150771,0.976256128108515,0.8625117848164309,0.9887828285719554,0.6434879097182667,0.9415882680198154
2,0.34042977679855085,0.9761396326502118,0.8630682337735857,0.9889147203941137,0.6487881278676847,0.9427507823752175
3,0.021178209948679933,0.9762272426726665,0.8629632322018288,0.9888578958517645,0.6454800338289158,0.9418405623156515
4,0.021178209948679933,0.9762272426726665,0.8629632322018288,0.9888578958517645,0.6454800338289158,0.9418405623156515
5,0.021178209948679933,0.9762272426726665,0.8629632322018288,0.9888578958517645,0.6454800338289158,0.9418405623156515
6,0.3907604128689204,0.9760503896093794,0.8623892614321419,0.9888811310151255,0.6454486579995984,0.9418405668268458
7,0.6417289909084284,0.975650110764244,0.8621168308354981,0.9888628993341421,0.6455369706957867,0.9418458382789298
8,0.7678160635635605,0.9753261923287558,0.861919242706903,0.9888102596332302,0.6457277011704519,0.9418535447849035
9,0.7557929804295254,0.9753890247837999,0.8620307223934597,0.9887148754103564,0.6459910157843397,0.9418491241678665
10,0.473861116403417,0.9759945286015643,0.862815618668932,0.9887753638530719,0.645377438738341,0.9419398397914458
11,0.3436959784973031,0.9764113870311473,0.8630514384263936,0.9889267559921332,0.6465885199360291,0.9414448910464848
12,0.06352904866757662,0.9762477286727518,0.8629766938827813,0.9889229637156318,0.6475365106175548,0.9412758669742892
13,0.037671341935847535,0.9761139781606119,0.8624389312153943,0.98886159847042,0.6469884861728605,0.941416537583123
14,0.3767823145041749,0.9759219919913434,0.8629286414094703,0.988857987357332,0.6465292783208036,0.9417553756017933
15,0.5688757376270259,0.9759137196207182,0.8629036050285662,0.9889636189199822,0.6466592412128912,0.9423955923189749
16,0.6354597632825651,0.9756540250903795,0.8625334218392073,0.9889401305144273,0.6472604552908521,0.9415130644186817
17,0.5569035880330682,0.9753898012013665,0.8619961047556639,0.9888169069570828,0.647161000831413,0.9418700602056964
18,0.6658972903275419,0.9751712634842759,0.861238920061595,0.9884942413874671,0.6468311266458223,0.9411100011242749
