sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9
0,0.43987164286840974,0.02294578510860723,0.13663543878566042,0.010744582758118404,0.010561085413583582,0.0001052034679284164,0.0003706808001737727,0.003363596830110782,0.7704997543896728
1,0.5973813779738273,0.02298861326106738,0.1366133382700171,0.010964236790136805,0.010613342220446409,0.0001063865966179911,0.0003709720773807934,0.0031574057503743758,0.7691552972158013
2,0.9341247493086685,0.02301480872516437,0.13586030896751733,0.010750105394546017,0.01046446889112762,0.0001055908951319573,0.00037253921017044167,0.0032867747463422026,0.7696817656942255
3,0.3610832405451565,0.02307223529693725,0.13669606178610072,0.011078608659192635,0.010644771010551835,0.00010773054070079002,0.0003735381980364272,0.0032381916571702085,0.7693004547873712
4,0.30892080177964243,0.022627621696390987,0.13693363433766725,0.011102920077998846,0.010643610747951948,0.00010928044483315968,0.00037295631206601954,0.0031748629226193703,0.7689224688608713
5,0.2665121949872583,0.022351554098213655,0.13611572290664753,0.010958406598935766,0.01056296973981119,0.00010813622980376802,0.00037207706789921247,0.0031781652111524394,0.7690676735395181
6,0.346609046050135,0.022527516862711594,0.1357607900908412,0.010722145137293193,0.010475132063210046,0.00010528692393441119,0.0003713924130388513,0.0031668211900668375,0.7691772195764968
7,0.6062205620184811,0.02318121759169023,0.13835543454272825,0.011037184979920012,0.010611868154706605,0.00011136680238321706,0.00037505796406600567,0.0032234923915783753,0.7691258084224635
8,0.85303850541299,0.023502170818478163,0.1378432781470531,0.011035043066628392,0.010714786480739202,0.0001072539018274199,0.00036828809950717467,0.0029696732157880046,0.7681369925823197
9,0.12094492636975418,0.024002543188186176,0.13810933897375255,0.010959417795084803,0.010624911608484777,0.00010924062776196397,0.00037377486350120837,0.003134802452655183,0.7686488903638382
10,0.05522687403770965,0.024099762029772043,0.13842570996149117,0.011139641837279557,0.010735528545287587,0.00011033971524221364,0.00037166918905096047,0.00297928956180038,0.7678118660487872
11,0.07914612669528565,0.02411329865615497,0.13878964560466345,0.011223107796372367,0.010733694090170443,0.00011123144871361124,0.00037443971844042245,0.003077897268720431,0.76823597749386
12,0.3880076108104329,0.023604491999603572,0.13844350876560574,0.01127134510115202,0.010784492052886785,0.00011039404375035033,0.00037314893216200407,0.0030450536853795507,0.7682328993518697
13,0.8576406258704476,0.023142311915833602,0.13824718120689306,0.011287633689550769,0.01072830591841445,0.00011249953384084854,0.0003763206928254492,0.0031493660699332127,0.768593118072353
14,0.8720908428439722,0.022704472186700242,0.13741943999693096,0.011155798235802039,0.010674811390042782,0.00010907685440564308,0.00037513558651403045,0.0031605647762872335,0.7688513559067767
15,0.4127094774166754,0.022813250149410824,0.13761507978615473,0.011087172386475053,0.010622088283377962,0.00011042852534759451,0.00037607113763316047,0.003273174108530452,0.7692568367329479
16,0.5115372583534462,0.022892881161394985,0.13801667858935052,0.011052336821383624,0.010640608904667226,0.00010981883464644682,0.00037492108781000955,0.0031972145557152,0.7691518669351736
17,0.6246194253182358,0.023135035897587586,0.1377368157845833,0.011082461223743234,0.010682807168067798,0.00010787189817784704,0.0003722416960340036,0.0031438027853541994,0.7689670303798477
18,0.798625263894115,0.023164216900858348,0.13730749781038754,0.010969449761295214,0.010648523106829177,0.00010683794633103982,0.00037195830787517536,0.003092796729969982,0.7687018508091685
19,0.6741019891612356,0.023619311788017572,0.1383121447228346,0.011084594588902763,0.010639680706688415,0.00011122612938962995,0.0003756981349055666,0.0032271388122595557,0.7691601739120338
20,0.37781205344549096,0.023836326308872002,0.13815509443416263,0.011082449152868157,0.010710315787133995,0.00010863384094439432,0.00037149708829398165,0.0030556113290788334,0.7684659620512586
21,0.12829241208780884,0.024112823803564387,0.13856265731985917,0.011116421102177254,0.010703844696913212,0.00011068523558199761,0.0003742318114787757,0.0031275225218003744,0.7686003227643972
22,0.061150959077949985,0.024239573184416052,0.13847642298947982,0.01119528262676317,0.010782956907017582,0.00010964501800403426,0.0003712403400063513,0.0030692266161171933,0.7685105918343633
23,0.0819074245397784,0.02405973884780077,0.13853280578021832,0.01123871563983958,0.010736987803574016,0.00011085216708617285,0.00037520890455755573,0.003145323804318423,0.7686981793737229
24,0.3697238051416334,0.023390653147079554,0.13834717591351808,0.011288990360033613,0.01076732903690436,0.00011142396706997904,0.00037559173140100377,0.003231658002628812,0.7691260981756687
25,0.7391964116794121,0.022733071030081153,0.1383651725417432,0.011232023158035176,0.010693251176649987,0.00011248279625541979,0.00037660663104077674,0.003275899048617248,0.7694505732224224
26,0.7061466545753372,0.022449221233613148,0.13802915219828882,0.010979937822237162,0.010590155683992797,0.00011008862440442524,0.00037777319619158867,0.00340922320532,0.7701308572057579
27,0.8095144970246043,0.023045026090040444,0.13826730058903203,0.010873964102920963,0.010545602088185002,0.0001095337743060032,0.0003785027324304524,0.0034917141972240495,0.7705394084829961
28,0.8541217089505067,0.023500146780493614,0.1381528041569754,0.01088115544869317,0.010592953235222802,0.00010736284638201976,0.0003742530142611944,0.00334325770450683,0.7700881763823163
29,0.5115907060008709,0.023542847860201443,0.13784163656706405,0.010843522722836396,0.010614093520238232,0.00010715582752518493,0.00037318516798323653,0.0033773150224629678,0.7703356059890281
30,0.622730410594692,0.02315455852323145,0.13685589750056815,0.010771262875900356,0.010512987890314851,0.00010611494809820154,0.0003731130877667743,0.0033074544045306187,0.7699603991246733
31,0.9702588619942297,0.02264547923926863,0.1372226838175573,0.010851855493011597,0.010560656194973816,0.00010819358643521237,0.00037549472350884017,0.0034591203695522044,0.7705118205482255
32,0.6172591791639894,0.022629008936334793,0.1371418155643237,0.011001905710702031,0.010661710267103386,0.00010610482152695333,0.00037322061435396403,0.003342377625549231,0.7701325080358569
33,0.7971268778694667,0.022741097870741633,0.13681942397026525,0.01093046082339777,0.010592055113873622,0.00010739082830801827,0.00037449357376095893,0.003426633818908398,0.7702948443635198
34,0.8616704812741947,0.02302744790765321,0.13673797964996348,0.010780116695406017,0.010538997569417563,0.00010652128559240914,0.0003738369672395825,0.00341362921237498,0.7703782268356638
35,0.7926160567762932,0.0231333235050476,0.13791853317676273,0.011061192738028747,0.010685402397865973,0.00010951453959640034,0.0003752896119252336,0.0033970653863052425,0.7701606790150188
36,0.7079591897566557,0.023074748962424785,0.13723358417066833,0.01090672782637081,0.010625235868600424,0.00010642726388798707,0.0003737021608127833,0.003335101709846966,0.7700388818778436
37,0.5465762862164305,0.023295484123526555,0.13759359834076323,0.011024644191390376,0.010648058451063647,0.0001088624408583927,0.00037554661142036316,0.0034232127408824198,0.7702784457871343
38,0.4197303240893182,0.023198150944846785,0.13788392370944447,0.011033485492386808,0.010691118106667563,0.00010869644510158594,0.0003736576260517932,0.003354035090449181,0.770089482298557
39,0.5798413923608904,0.02321937495384363,0.13884311965356988,0.011136096203708035,0.010663022509365572,0.0001105655935408345,0.00037991050179297936,0.0035043598673015763,0.7705184100783657
40,0.824322038052991,0.022895060379161558,0.13768572394226908,0.010945317818543576,0.010625693393722768,0.00010877109748796965,0.00037344489823942784,0.003420434608635614,0.7704688340309749
41,0.8170338986379646,0.02332362389107523,0.1375118631813721,0.010924857711949842,0.010567206651732053,0.00010942475854325284,0.00037601396946562726,0.0035892102243659796,0.7709990795651791
42,0.745699425772981,0.023276515805306208,0.13676110544921727,0.010937798161286372,0.010598898134195567,0.00010759470052834619,0.0003748694654571727,0.0034389669992656025,0.7704241187810816
43,0.7757906774936114,0.02337215942355675,0.13699356090904058,0.011012755956788411,0.010587831759905186,0.00010992436652401683,0.00037847822014458465,0.0036093046848779675,0.7709415135507642
44,0.6073407208965198,0.02293590716465399,0.13632670904424216,0.011022589014081596,0.01065928025952223,0.00010720879150460938,0.0003738158413801873,0.0034532075709468035,0.7706236573259452
45,0.3396154062736727,0.022081576261727576,0.13694818336179626,0.011098147146796022,0.010616692756537982,0.00010936585540444188,0.00037719918312040246,0.0035183240616516454,0.7706689754843283
46,0.15814173343997895,0.021387623613486784,0.13636334906865555,0.010927195639160003,0.01055550734847277,0.00010719798224101407,0.0003766971906543626,0.003487944709875568,0.7707880302521886
47,0.045889756742304444,0.021535935951863427,0.13627405932058478,0.010809260461679626,0.0104580954443102,0.00010863497762314545,0.0003768502142680319,0.003589071289816781,0.7711258404095007
48,0.053194846161896625,0.021947594572812812,0.1355383744390316,0.01057295596082175,0.010379664013661971,0.00010485032960283469,0.0003732333444316227,0.00343549589829939,0.7706441968056832
49,0.16520326241866456,0.022505143582571163,0.13679972079507063,0.010719274947870838,0.010471366757882405,0.00010734372067922049,0.00037339101160505095,0.003441146744892376,0.7705504335081346
50,0.6180573607615361,0.02307231932666043,0.13642288485028164,0.01069704680442396,0.010521959661520808,0.00010473544681399716,0.000369631907029766,0.0031555638012638054,0.7693199942437647
51,0.5833146274674312,0.023744394814170233,0.13778736582495288,0.010756996498005766,0.010528757820190027,0.00010807091528364232,0.000373900365755242,0.003274831905539566,0.7695050187302788
52,0.2871956628625729,0.02451340148047898,0.13875421460983606,0.010908472199950392,0.010663739852313392,0.00010849497286935517,0.000372396141811171,0.003140719385820945,0.7689950367075441
53,0.15716605147104257,0.02484311793908356,0.13936185265737822,0.011107008326802559,0.010798268515631149,0.00010815816415399304,0.00037158151398120065,0.0031294005955484483,0.768956318125838
54,0.14228568552591614,0.0247506084139012,0.13949106430739266,0.011340468607471177,0.010850270202760748,0.00011150806622084453,0.00037463240905344364,0.003163405362758609,0.768738364156757
55,0.40790324059329375,0.023565231086389637,0.13906572701900077,0.011320101146538808,0.01078277584973375,0.00011158749970674453,0.00037888050299583753,0.0033336751715260515,0.7696424324903598
56,0.7643587785533332,0.02259973067704435,0.13783240545491082,0.011088296912457607,0.010603831748337011,0.00011078071976322601,0.00038043169472457006,0.0035361317649293955,0.7704995983135992
57,0.6878498175539638,0.02212424625499121,0.13678650164064676,0.010932202444628447,0.01056522963699602,0.00010772425191718504,0.00037728345056398105,0.0035613787984327683,0.7710090475069002
58,0.5911667826366263,0.022779082744486034,0.13566330384489866,0.010810466984446765,0.010536201404900747,0.0001056500800119542,0.00037284974007323335,0.003465364653029601,0.7707434001956515
59,0.49960333259982714,0.02273641732923337,0.13790730774630555,0.011019752112432446,0.010648978244597207,0.00010960446725605255,0.00037639630152119796,0.0035057053766459623,0.7707543089220289
60,0.3581452316030641,0.02258060116218419,0.13813498786106848,0.010983188107284603,0.010628874010430556,0.00010887479547916357,0.000376917530380827,0.0034710314628627614,0.7707194674150423
61,0.26048994248505564,0.022474182066140047,0.13609262562670787,0.010662313584439587,0.01046841546052324,0.00010608966070435599,0.0003741278448552432,0.0034585584447606177,0.7707484036932678
62,0.4563591265782715,0.022846871628897647,0.13567634132401518,0.010623502803199236,0.010416962876339975,0.00010596147847841131,0.0003736288037076152,0.003501128611734017,0.7709384064992164
63,0.689856243294359,0.023529050649466754,0.1368016075979891,0.010848622062808455,0.01055213531371424,0.00010619860036165107,0.00037597037921921483,0.003513623025118373,0.7708301973162558
64,0.785869203798045,0.023325249653332825,0.13793935982368444,0.011141388913279204,0.010728016530166973,0.00010889041845940639,0.0003752903000582286,0.0033964537904972447,0.7702936658376612
65,0.5832942315645246,0.02285548300272522,0.1368176473902617,0.011224056303710817,0.010685872979213196,0.00010749039011759276,0.00037450816824402544,0.003348813637421566,0.769987071898904
66,0.44767666099757786,0.02228403541535795,0.1355106333753926,0.011082292281556438,0.010634391393990805,0.00010759881143318495,0.0003739670522847627,0.0033955926679232196,0.7702383516647853
67,0.6364405986741,0.02282339548313539,0.13675898522192498,0.010987159306397376,0.010477190764372812,0.0001118119188495692,0.0003804994310644405,0.0036107503995456147,0.7708995568520716
68,0.7611837672968794,0.023394244218327254,0.1370337309109908,0.010966620288131224,0.010552117275870798,0.0001091784555316,0.0003762388495835989,0.0033838668519039494,0.7701150260044693
69,0.9456387583287923,0.024109178015031985,0.13800011369621523,0.011000138448478025,0.010677001801481567,0.000109234795976354,0.00037276060774482644,0.0033143448655456043,0.7697999389535315
70,0.68287042853469,0.02434825145088315,0.138088951911141,0.011233153679267027,0.010820687164575404,0.0001079897376974337,0.0003693574821923562,0.0030878012767577845,0.7687339386021868
71,0.4685826794532927,0.023305040711479763,0.138881748590567,0.011285810071883562,0.010774728123618349,0.00011278745832443704,0.00037578364572576906,0.0031898438897471904,0.7690454455270375
72,0.6755294483330809,0.023286214153618756,0.1388444799527705,0.011117030925690052,0.010595156540527229,0.00011426719248119888,0.00038039026405078946,0.003440150980271617,0.7700528485223614
73,0.7766062286729287,0.022924570220042795,0.13768446679796098,0.0110726889226902,0.010692698380763255,0.00010847138728897754,0.0003730307233149599,0.0032912051972852074,0.7697199479200723
