sample_idx,Layer_1,Layer_2,Layer_3
0,1.0543313386382982,0.05748668791442202,0.19069053978738504
1,1.0543313386382982,0.05748668791442202,0.19069053978738504
2,1.0543313386382982,0.05748668791442202,0.19069053978738504
3,1.0543313386382982,0.05748668791442202,0.19069053978738504
4,0.5784399485044258,0.05804651361102864,0.19055183971462186
5,0.33102632923147235,0.05853139690721165,0.1904710698125155
6,0.2337858918832737,0.05884545215975878,0.19036781826740667
7,0.26688928551281543,0.058791215509316985,0.19040071059720254
8,0.42249518240246453,0.05937554391281685,0.19087339042267748
9,0.6300311298062137,0.058617863593398045,0.18967603783429376
10,1.0,0.059516020954061055,0.190564566412057
11,1.0,0.059516020954061055,0.190564566412057
12,1.0,0.059516020954061055,0.190564566412057
13,1.0,0.059516020954061055,0.190564566412057
14,1.0,0.059516020954061055,0.190564566412057
15,0.5746452088937211,0.05934015201215059,0.19061002354045853
16,0.9736132669058489,0.05956008241009403,0.19057214567711656
17,0.7688861437322088,0.05977130925954155,0.1904710440730144
18,0.5977012674103851,0.05999595162128479,0.1904397692394364
19,0.5163949055469653,0.05982000847788804,0.19031943439240684
20,0.5562544765903115,0.06035783014654761,0.19097980420045269
21,0.7421710654614724,0.058199183803022025,0.19013881056579252
22,0.3212646846973545,0.057744382105129444,0.19104768764409374
23,0.23002643773256848,0.05704963302455501,0.1912551760710145
24,0.27024590010945426,0.057169681078253376,0.19118205047704107
25,0.9277932084780607,0.05725191307219435,0.1898107722845055
26,0.8565307105398519,0.05994311894593696,0.19226697554860683
27,0.22640341202086722,0.05835474028875265,0.18976800818436912
28,0.25296011063114276,0.05820586080768564,0.18974613425888265
29,0.4853157679930509,0.0595245116698736,0.19094951154982454
30,0.744996025819235,0.057632237783858176,0.18847649734706373
31,0.31012597539997855,0.05937778907893876,0.19043091421033354
32,0.2683281453588495,0.059680482645404376,0.19058459014970053
33,0.4248087666580541,0.05956306810256318,0.19048829162882408
34,0.6333635225618427,0.05981602786459839,0.19091426865875105
35,1.0,0.059516020954061055,0.190564566412057
36,1.0,0.059516020954061055,0.190564566412057
37,1.0,0.059516020954061055,0.190564566412057
38,0.5741357838147951,0.059256960704792805,0.1905291437844686
39,0.39706601973178524,0.05896655435098297,0.19065437660852635
40,0.3491112784360303,0.058891747580844034,0.1906946146359929
41,0.4181772548152851,0.0589772071467316,0.19073268278023214
42,0.5924352420289477,0.05856546681420638,0.1904367112595009
43,0.6654595026992975,0.06069650724312403,0.19083377191647644
44,0.31129656614123913,0.060786774016429845,0.18958293407933546
45,0.24344906587676818,0.06223213641217962,0.18979633687881925
46,0.2926692180620839,0.06202792237167598,0.18977465866936516
47,0.4634704815564634,0.06269706935237762,0.19056179091506686
48,0.679723771863757,0.060539893932541555,0.18726998248407734
49,0.24628517152826013,0.062163900223723645,0.18871292405765028
50,0.4164792021426791,0.062169889543110424,0.1887773501987352
51,0.6326451267087874,0.06228250785441358,0.18923937705503058
52,1.045270725862852,0.06221751186523905,0.18899072491237945
53,0.5762100205951922,0.06227328371507723,0.18895319687208012
54,0.5571846273301209,0.0626595878103684,0.18862350235761538
55,0.8366074299299953,0.062315483568405994,0.18833105195543287
56,0.9657489551572037,0.06264763974191223,0.18896891004354466
57,0.9822583200075039,0.06216361644823276,0.18828691467096814
58,0.9148498165835676,0.061915929198873565,0.1868798935827699
59,0.7083157359350027,0.06117021098205744,0.18756891413675847
60,0.3820275234583951,0.06205912022566318,0.19136544993553017
61,0.287375051787783,0.060637260876049814,0.18925308507039185
62,0.14427615802228833,0.06064176788182196,0.18947884111944646
63,0.8359772455174186,0.06138074924624759,0.18934666005865874
64,0.9561594211754306,0.06232411604374477,0.18981382866375185
65,0.5046019585899124,0.0628496337836868,0.19038279263549152
66,0.26650765642533036,0.06232431058101695,0.18971607908346044
67,0.2494437888108515,0.06296378971593675,0.18970683962597434
68,0.20919354202397467,0.06239343184813362,0.18744657054689118
69,0.17791438203174537,0.06368433335912604,0.18812915895543725
70,0.3339824234159756,0.06386841259746556,0.1879630788021287
71,0.8876084295682766,0.06274263764499077,0.1872150225538084
72,0.9282144201963097,0.06204571343412557,0.18731394068287965
73,0.4465740961268121,0.06154663018744477,0.18685297704534598
74,0.24887551874351554,0.06120284687550037,0.1842867616747399
75,0.4199225869310593,0.06176411738027998,0.18675398198718196
76,0.8220908408531555,0.06376155542618756,0.19025336169717322
77,0.34354203666281313,0.06320112752398643,0.187908281214606
78,0.9903530750735163,0.06272261024901837,0.18846596641267643
79,0.9883479264819925,0.06245522038939599,0.18889383716314057
80,0.9320308102190078,0.06172741595661424,0.18810947073788786
81,0.830800130858785,0.06133295989444576,0.186776152171356
82,0.7317403583981901,0.06213283610527598,0.1874079176155783
83,0.9035577602203894,0.06343761226559519,0.19024319542994816
84,0.6305754607267712,0.061935253716008165,0.18834732778150465
85,0.9785090878156422,0.062352500654696,0.18871481614470376
86,0.9785090878156422,0.062352500654696,0.18871481614470376
87,0.9785090878156422,0.062352500654696,0.18871481614470376
88,0.9785090878156422,0.062352500654696,0.18871481614470376
89,0.9785090878156422,0.062352500654696,0.18871481614470376
90,0.9785090878156422,0.062352500654696,0.18871481614470376
91,0.9785090878156422,0.062352500654696,0.18871481614470376
92,0.9785090878156422,0.062352500654696,0.18871481614470376
93,0.9785090878156422,0.062352500654696,0.18871481614470376
94,0.9785090878156422,0.062352500654696,0.18871481614470376
95,0.9785090878156422,0.062352500654696,0.18871481614470376
96,0.9785090878156422,0.062352500654696,0.18871481614470376
