sample_idx,Layer_1,Layer_2,Layer_3
0,0.18797373147880114,0.03633579422878197,0.25113309653543503
1,0.14709700593791264,0.03711166157385437,0.2508343037094253
2,0.3299150405813972,0.03679993030839823,0.25155035062192566
3,0.7348490115799449,0.036030476966053215,0.25169590269570563
4,0.44212198697355776,0.03446635731544878,0.24595494203942803
5,0.1782022340738617,0.034225779551387614,0.24951592201147343
6,0.22784778320959398,0.034387889283848394,0.24175344785196273
7,0.4364276162630474,0.03642193004812322,0.23474819286167992
8,0.7091012255121033,0.03641185385502377,0.24028154130623924
9,0.45615214543777505,0.03590797483034036,0.25855666924545195
10,0.3704884613238305,0.03521973122886124,0.2557080868016851
11,0.5809645307499006,0.034630757985898764,0.2538595950845842
12,0.7790096725950963,0.035336092197377766,0.2551317350477982
13,0.9148572100489724,0.03583561259263501,0.25353728807372367
14,0.7208001145440313,0.03592626960563661,0.25295518575338194
15,0.680901210250819,0.034764580727972394,0.2514112739186797
16,0.19394365502493716,0.03474402034891,0.2524635680735633
17,0.48654707160026167,0.034499392037580234,0.25215289653794115
18,0.4716704828460824,0.03504832615148601,0.2552718535227221
19,0.8001836651064003,0.03513099558200938,0.25119704868058823
20,0.5219701932637177,0.035670530870530404,0.2579584915982698
21,0.1643092341164195,0.035438136906256745,0.25302906168959527
22,0.12327423971464146,0.035169362966185225,0.2543779309849389
23,0.16556290422825215,0.03533777137535765,0.25359658175962974
24,0.6053945628541807,0.03598022890381236,0.2497674496329949
25,0.6724403979309168,0.03516787816401623,0.25329058282335015
26,0.5241393540747393,0.03487941287807317,0.25126113900368885
27,0.545401178791475,0.035074550309868835,0.25207102353159716
28,0.5553476568207221,0.03487373308548325,0.2500975110833029
29,0.6567168258325939,0.03575795262714243,0.24755049596235346
30,0.8831009055693783,0.035425916459361995,0.2541230859871859
31,0.6979767104461323,0.03584961675849563,0.2557735286152202
32,0.5908768401724509,0.035451183838079214,0.2517354432962864
33,0.9311050179050706,0.035699664731878245,0.2509870707543189
34,0.5146534609707274,0.034983278740814416,0.25337201469148507
35,0.6220482942822384,0.03472658449113597,0.25302215837382147
36,0.8766401793771728,0.03501295421909645,0.2543462289446886
37,0.8946084290964038,0.03611868962595377,0.258123278181257
38,0.8652376255151091,0.035592753593346016,0.2519184324086772
39,0.9216026807873642,0.03539637627759318,0.25192446764173926
40,0.9430787980690581,0.03515012293534103,0.250623050664293
41,0.9600083125288505,0.03556382163797678,0.2540752519224979
42,0.9088466664938234,0.03538633554273496,0.25314133117015314
43,0.5388814420358576,0.035440535637646375,0.254268022460452
44,0.3998015877760265,0.03489119993186762,0.251631172813762
45,0.2614379176358136,0.03519688361935036,0.25087474227414996
46,0.3234925982455156,0.035137526825421594,0.2539959156679822
47,0.3454244886240626,0.03530556082332359,0.25349293069693124
48,0.36198187239750756,0.035051099995084156,0.2546697548705664
49,0.3559272844728497,0.03492792775790876,0.25513744965690455
50,0.43242920204808954,0.03445723308400239,0.25375339346329917
51,0.2207279235503381,0.034588148685277154,0.25575841391204124
52,0.9349973765891532,0.03490632144558237,0.25265978701096625
53,0.8191018577092251,0.03599080204128058,0.25078605452898783
54,0.547875396815782,0.03668301558522957,0.2517681714101372
55,0.4674065927619844,0.03656041850056124,0.2533232369784232
56,0.5409352087702706,0.03592730976015879,0.25716652796110073
57,0.7859020355145512,0.034819372467001175,0.25391918612423947
58,0.44437484811139616,0.034992851896315846,0.25390175685319294
59,0.3318162924811172,0.03488432822086085,0.25401329345149704
60,0.31114438269011824,0.03525011575202042,0.24954906831383128
61,0.4933311297877331,0.03525428436829803,0.25452029309656365
62,0.6623176996469748,0.035462618536142854,0.25086151599341
63,0.6217077712638563,0.0358141386173112,0.25031557849384967
64,0.5851413632981699,0.03560531389351118,0.25138324837395243
65,0.3428529089666307,0.03593770284587883,0.2518373810592941
66,0.8136954217942898,0.035723388546127555,0.2512368993566898
67,0.9023542827880204,0.03542090914944196,0.25161990863976536
68,0.7986230370107821,0.03562408960783803,0.25180082656941394
69,0.9107089877384246,0.035368840161911,0.2532192092438904
70,0.8734036020431339,0.03496847127486957,0.25553715260713306
71,0.5421304922238119,0.034928378238855196,0.2557572041461684
72,0.5050379685006191,0.03433147762347877,0.2529917613565347
73,0.4449667576670536,0.034972703497981206,0.24908633113319434
74,0.604644969000815,0.035518032700530444,0.2573364004094947
75,0.6740949915483466,0.03563945267069779,0.25082827957770826
76,0.5440848753389851,0.035410826040784826,0.25361091113130596
77,0.6203566888690812,0.035062863509081166,0.25241498333996415
78,0.4865460590545465,0.03456515381650638,0.2523958834653526
79,0.7315724188500867,0.03442944117759661,0.25323117278823315
80,0.8500551570917672,0.03436106271129957,0.2522031601764432
81,0.6935919179775281,0.03578561577666317,0.25762649684839967
82,0.4948298256129454,0.03637282434270761,0.2549573423076088
83,0.573386872499078,0.03642961790155996,0.2571016257267541
84,0.8425575973201425,0.03482250399466602,0.25431863037655145
85,0.7628471984514503,0.034573300964131026,0.25623356175549517
86,0.49314458419014406,0.03371681433065565,0.2526586488559912
87,0.6603509660245963,0.03582226077215178,0.24692756389466874
88,0.8979423833746579,0.03616363980900317,0.2581902300918455
89,0.4527074985171249,0.036260917732229614,0.25436232586436314
90,0.15007939844090146,0.036163193998146825,0.25155842633972714
91,0.39945204434294146,0.03551389625407397,0.2540605601418249
92,0.4966320885023242,0.035276494489979826,0.2521814613844411
93,0.7735271877449289,0.035527007554765566,0.25881900292929716
94,0.7476050323693109,0.03423526904822982,0.25258224746838787
95,0.21470548248332277,0.03458445847231095,0.2535969980960874
96,0.16204714278643018,0.03430666082145917,0.25259122341102547
97,0.24675011373716804,0.03455420208068105,0.25370903001902756
98,0.21772677178497302,0.034804454222096215,0.2516531369795636
99,0.3210031158671124,0.033475199783802756,0.25312015652825726
100,0.1444503402278795,0.03150902366739117,0.2539591296827689
101,0.35518479665789193,0.032815138782371966,0.25602008455144665
102,0.8526482917381251,0.03488982096032245,0.25264646725320383
103,0.8886532739667934,0.03610444530854795,0.2523256919398279
104,0.961146838463495,0.03744906990944963,0.2607717166501199
105,0.9637954468459593,0.03584676940820364,0.25955626167711077
106,0.8648495190782174,0.031469520146368835,0.25419188911267876
107,0.2715079212290663,0.031726569131664384,0.25603345657811016
108,0.5297711992733711,0.033649179881570346,0.25917591748763535
109,0.6824123901299461,0.03585940770669316,0.2591372069364214
110,0.8312953798324763,0.03720392761842761,0.262419194969574
111,0.7334454520967024,0.03497403888824324,0.2585315813196646
112,0.8530069232947521,0.034224559798025966,0.2563069370278883
113,0.5324095821033392,0.03485008859466243,0.256764963477049
114,0.4524843679009676,0.03584031416339817,0.2545161041007218
115,0.4324948230249481,0.03805471259608095,0.2600484742869452
116,0.5347123548189183,0.03615166006906323,0.25627102104377886
117,0.6519368555482141,0.03506542215307362,0.2581961371622855
118,0.9112126273653289,0.03331670237301643,0.25425706180157925
119,0.2632142981744775,0.033548927929321626,0.2562169236308277
120,0.1759897505410848,0.03377716783539919,0.25860686272317857
121,0.13900124903356526,0.03350286222852361,0.2603863987298901
122,0.1283979797884256,0.032827958793146816,0.256039519780643
123,0.2833643083961269,0.03414798670096442,0.25958931479231506
124,0.5563060639334945,0.035027145673025784,0.25892810900690555
125,0.8716157601576523,0.03598356450192963,0.26194680490387867
126,0.33479042976123197,0.03570439459955843,0.2596510490208779
127,0.41441170628675117,0.035091518348633555,0.2580978573945366
128,0.42430170896686137,0.03479492420155739,0.25582996024130245
129,0.42878753848569595,0.03515433326111961,0.2574887281168804
130,0.8749705845310309,0.03504376824946198,0.2606966230789186
131,0.7228846931611588,0.03479605528046881,0.2542669128817293
132,0.8635795711830385,0.03507396890042236,0.25621665745539224
133,0.8263114500193272,0.03367803727285479,0.2555371590980786
134,0.44419719608793773,0.03415942631441804,0.25979117810612584
135,0.5301878643318834,0.033426468954590005,0.25700954354036964
136,0.563858023356586,0.0330953672617732,0.25528976541691084
137,0.29915336536981185,0.03393442976611438,0.25847197695415414
138,0.5679363849788378,0.03614469122149355,0.26274071666256693
139,0.3671991574444623,0.03507307954142924,0.2600933000089496
140,0.9096307834758866,0.03494104315606239,0.25844440312738837
141,0.5543595003825263,0.03494614284204478,0.25853476789057983
142,0.1377607571596161,0.0353718431880512,0.259190268801188
143,0.07557229188092962,0.03569978788583017,0.25676205974487054
144,0.03899280242616299,0.03625877595585003,0.25886246636840016
145,0.039576313723585055,0.03616074489239196,0.2579636591854111
146,0.28006756753963025,0.03559225369073005,0.2570048577776728
147,0.682061387220824,0.035005871768316044,0.25670726031350444
148,0.7357799533194747,0.03443127781141364,0.25601668856330895
149,0.19114104937244847,0.033780825856688956,0.2562789804807927
150,0.08158588545086976,0.033925964565354794,0.2576287266488274
151,0.06849700019738703,0.03372338598009195,0.2594561742581176
152,0.06737680878653984,0.03309245341937561,0.2585884771358884
153,0.08509293589696876,0.033166959555100184,0.2606295922482904
154,0.1053633066557329,0.03304361255713084,0.25952581789050944
155,0.4801935023005547,0.03441747437998244,0.26070012991139146
156,0.9345508367980266,0.035098335168163186,0.2595483775010531
157,0.6956853095810681,0.03641088282461724,0.26168861693762935
158,0.637417562368418,0.03585952776216861,0.26116064768591785
159,0.8276085063682685,0.03530711081809956,0.26069758380466823
160,0.9045444524204072,0.03373967648508758,0.25883004766646966
161,0.16054856817688357,0.033750453102018185,0.26014422259231806
162,0.06911903202416325,0.033739520715446836,0.25942913926559164
163,0.10611903443832293,0.03385315564175162,0.2619918181732538
164,0.36707869721312136,0.03315262399234242,0.25671926260337796
165,0.5687408310014646,0.0345699738656744,0.26180222336476977
166,0.7247037356978863,0.03429658043406436,0.25740273830263727
167,0.34921729632290543,0.036064033727553624,0.2636286494470127
168,0.14123800843202583,0.03572708034622141,0.25953976705874293
169,0.05776395299226844,0.03638310037430359,0.25987941304324336
170,0.29625902297698226,0.036563051202124,0.2595747951030767
171,0.5083164577252233,0.03503160323830079,0.25914448705435567
172,0.8571072497690896,0.034726016519111225,0.25804652375521675
173,0.49253844257723767,0.0334536141887396,0.2592558771772602
174,0.21182815969568225,0.03305829093801238,0.2583262350049452
175,0.07304119543488719,0.033543800075454766,0.2623906999836436
176,0.23855123725672667,0.03301267051013923,0.26016160169941005
177,0.7127577009030746,0.03422321791194316,0.25872450736286146
178,0.8366816988423537,0.03662104202455441,0.26183393175004543
179,0.3376445842413981,0.037136255088983994,0.26053618805519196
180,0.15803634423329382,0.037581578823413175,0.25941871404977723
181,0.2771119772522568,0.03641238187144358,0.2579484283612098
182,0.6594690752099236,0.035115348131794843,0.2596096079682353
183,0.8020374389271746,0.03438751784001082,0.25564407752686025
184,0.1249048200660604,0.03287697487465424,0.26008104630140405
185,0.06670535102519204,0.03284131783724442,0.2597860171673704
186,0.17283395886263542,0.0338862462099474,0.26191317485288534
187,0.31187900290428017,0.03414628625105842,0.25903807813765056
188,0.7571188152582734,0.03571300031997837,0.2609162385083267
189,0.621810958253062,0.03600257762131165,0.2621537206552277
190,0.7956135042677194,0.03469073894013841,0.25980778996409926
191,0.943486651432025,0.034857534909221055,0.2597421134309503
192,0.8287611135755442,0.033811843352084425,0.2623824417038756
193,0.7665858597023492,0.03278603987710238,0.2570560988445453
194,0.6688157574156911,0.03372887145034276,0.2584996455942884
195,0.8047461071548434,0.03606884082460904,0.26188627690011246
196,0.42064955849048313,0.03552552533834319,0.26121765338687375
197,0.11242273081711152,0.03561338900701405,0.2611635718277746
198,0.03085850013443725,0.035744184770250764,0.25951572083052254
