sample_idx,Layer_1,Layer_2,Layer_3
0,0.35835943282231186,0.07520837157220517,0.16736173088762196
1,0.5358650397173256,0.07468273381102519,0.1661065562357701
2,0.6302539207785993,0.07385523295019103,0.165977306119086
3,0.9844562284930489,0.0749564278941448,0.16629193824294008
4,0.9844562284930489,0.0749564278941448,0.16629193824294008
5,0.9844562284930489,0.0749564278941448,0.16629193824294008
6,0.5835811983284716,0.07564478658842422,0.1662908629367551
7,0.31859672070279876,0.07592029598152861,0.16634084325817666
8,0.20247872221341645,0.07625918730384196,0.16639717868354087
9,0.2619267974353422,0.07658242642111202,0.1664250652231346
10,0.6171172223187238,0.07593452671314438,0.16653992299637965
11,0.6359025969702283,0.07590950779907679,0.16598172044004045
12,0.9299853096799741,0.07567104540084602,0.1657358749511918
13,0.9526380338397757,0.07611941108627085,0.1660888967312103
14,0.5960970837273973,0.07712756003224996,0.1654595230260636
15,0.4352857993235303,0.07653669778488037,0.16623801265433802
16,0.32155806624249506,0.0765642516518098,0.16607615783844576
17,0.4302694535069279,0.07707351955563324,0.166447147266374
18,0.3552183973359482,0.07670576951015562,0.1661555197739717
19,0.4913817830941216,0.07740863714509805,0.16650001788926105
20,0.628427370162028,0.0751269091078356,0.16484538969116325
21,0.5796071097216124,0.07719466128023256,0.16618574522419727
22,0.8664833191038003,0.07703519423237482,0.1662266483095003
23,0.9498436671377347,0.07689877076231078,0.1663655622250162
24,0.8770078097131206,0.07696216796189703,0.16632510872611028
25,0.7568751563279927,0.07700283999419055,0.1659147502666134
26,0.6630043737703818,0.07794521527164844,0.16678584910882077
27,0.9242185451273347,0.07567760541183344,0.16457239654020805
28,0.34842755772709066,0.07639222105162335,0.16650606159625114
29,0.16759339493738923,0.07623864389076596,0.16645399345901757
30,0.16063279411226905,0.07592737387624238,0.16625193598633614
31,0.27249586648472757,0.07577325126433099,0.16578090523947908
32,0.4500137378120307,0.07649790975421678,0.16607491436812272
33,0.6310669696149893,0.07564724632502462,0.16547423733053845
34,1.054436356674411,0.07629069724204995,0.16614283583756062
35,1.054436356674411,0.07629069724204995,0.16614283583756062
36,1.054436356674411,0.07629069724204995,0.16614283583756062
37,0.5786638061582876,0.07597986583734795,0.16619441810095759
38,0.30654138527442476,0.07574172395558765,0.16614841406952574
39,0.5373812987369537,0.07616154650940776,0.16591241216616315
40,0.5556361686064031,0.07548689325598956,0.16585279892064086
41,0.6180292868688525,0.07589268362100365,0.16571226612853684
42,0.7380538845440097,0.07601275560575782,0.16608643822786495
43,0.7647964307646344,0.07659952115045776,0.1663553697829686
44,0.4966249789492262,0.076050134078824,0.16540391208795224
45,0.31547781261225494,0.07781616929608937,0.16684487055920139
46,0.11549608965898517,0.07826803537907456,0.1664648616922939
47,0.18970202702147132,0.078266628273298,0.16700095883630472
48,0.33613695103022945,0.07767056654708404,0.1664657416154358
49,0.41998607774299523,0.07796263180824681,0.16684792698331286
50,0.628194205807487,0.07766605869056764,0.16648386063327403
51,1.0158116351924351,0.07784781296258803,0.16654221051978568
52,1.0158116351924351,0.07784781296258803,0.16654221051978568
53,0.5810948024221174,0.07784767814439142,0.16654320445415183
54,0.31557938820101517,0.07782474835732522,0.16654160807640395
55,0.1739990380739196,0.07782387597230223,0.1665442349306233
56,0.15924220582493076,0.07779985275350376,0.16656187636825626
57,0.2616177806462827,0.07780466863527635,0.16653972078341528
58,0.43017779039970516,0.07778180446924199,0.1665115578723989
59,0.630048397405871,0.0777834771983128,0.16658333208075693
60,0.5763277013444076,0.07702989063288235,0.16667767502044817
61,0.8421750207500014,0.07737082388988736,0.16644185611618
62,0.9722450063003006,0.07732425512754415,0.16645305120747178
63,0.994875626040143,0.07741074170392104,0.16629338434646423
64,0.9278430625443832,0.07802119914938421,0.1661020476860069
65,0.803592431379702,0.07835081055792525,0.16711763431078008
66,0.6264298693585758,0.07744557278470321,0.16637907110297823
67,1.0158116351924351,0.07784781296258803,0.16654221051978568
68,1.0158116351924351,0.07784781296258803,0.16654221051978568
69,1.0158116351924351,0.07784781296258803,0.16654221051978568
70,1.0158116351924351,0.07784781296258803,0.16654221051978568
71,0.5778903315229853,0.07754890706240658,0.16650560999969333
72,0.4387565198097917,0.07711356192893404,0.16654457083887553
73,0.4138674884304041,0.07680977533154698,0.16653818518606078
74,0.49575504895587685,0.07658468867889157,0.16630391470550576
75,0.966816671016603,0.07705146036382482,0.16574238448384626
76,0.7853017660355694,0.07806548032728478,0.16646587995286888
77,0.15017733264044408,0.07698615053980684,0.16540248290264392
78,0.2653297492311084,0.078061197129068,0.16658111333672332
79,0.41998607774299523,0.07796263180824681,0.16684792698331286
80,0.628194205807487,0.07766605869056764,0.16648386063327403
81,0.5738926598138896,0.07670562005725035,0.16670137860325696
82,0.4478535245111178,0.07651496396803004,0.16647066625631768
83,0.44267021189096023,0.07605414004195044,0.16640173229594823
84,0.5421987849423446,0.07575933924264322,0.16602537290587904
85,0.7270766971896141,0.07633048268346476,0.16549692045175934
86,0.8936487353924157,0.07700230224819204,0.16649923963661317
87,0.6281935046429711,0.07619816185502137,0.16609874060905794
88,1.0,0.07643897535481436,0.1662200478423762
89,1.0,0.07643897535481436,0.1662200478423762
90,0.5791486686842101,0.07620843852031023,0.16625668893526035
91,0.32957125325375314,0.07610158702671876,0.1661914592427879
92,0.23215870577259434,0.0759523417852832,0.1661676136250586
93,0.2667187436637335,0.0758534350971678,0.1660693449578624
94,0.9434104041043819,0.07646597380325715,0.1658487020366698
95,0.5721530712292004,0.07694446267796662,0.16610267793472255
96,0.23378592367628992,0.07718513227342205,0.16622422256709712
97,0.2651719604508477,0.07739025248317355,0.16637381754691638
98,0.4197407305477069,0.07723242933032204,0.16668678507112078
99,0.6277093005866157,0.07675611203517663,0.16629380998122967
100,1.0157803887414465,0.07703196614367502,0.16637626511519754
101,1.0157803887414465,0.07703196614367502,0.16637626511519754
102,1.0157803887414465,0.07703196614367502,0.16637626511519754
103,0.5789249983373337,0.07672936500796645,0.16643899740553658
104,0.3061013036948854,0.07654585484582421,0.16632070385990239
105,0.16525704733878377,0.0762342290256166,0.16626174825715478
106,0.24167019171874649,0.07595722670950522,0.16620476745040846
