sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5
0,0.23404813647403788,0.016270696968875953,0.02899871482801597,0.008417866079767578,0.44852133964784335
1,0.5423855866757628,0.01669512050143762,0.029074747880347362,0.008701578498239604,0.45586898377366725
2,0.8673528595098943,0.016495077260112012,0.029109672745665227,0.008610680440636398,0.45560879043106384
3,0.46754252098247684,0.015269812344096745,0.02787079737933995,0.008407057582192401,0.4599065323265532
4,0.07784492400065435,0.015057515202243965,0.02750624092186782,0.008198225671097181,0.45416216919968466
5,0.04254715034271661,0.01443549206529715,0.02685134135879441,0.00809253512708763,0.4486623430015747
6,0.13830906602244197,0.014259031038360015,0.02708321868568475,0.00814262838627755,0.45255181464131633
7,0.15835833148923506,0.013758543300414039,0.026719325161859375,0.0077946663669348215,0.45148687197278636
8,0.4213763445527454,0.013469250180071168,0.026619308499108763,0.007426533603824614,0.4522278666365499
9,0.7011826573603441,0.01562868497012959,0.028526969348533604,0.007900515696644628,0.4445592857366406
10,0.9432527978427918,0.015367403954214431,0.028387900774506036,0.0078589107332252,0.454242850232756
11,0.8749789872052856,0.014901219352417394,0.028187718580095167,0.007513919220642817,0.45616518708713605
12,0.8040655901767957,0.01620882699627202,0.029155616399468398,0.007947451419825446,0.4509658144815777
13,0.8791653622250667,0.017251135448181576,0.029409781114982048,0.008306542866564848,0.4489542527293352
14,0.5290284477982736,0.015077036180764614,0.02780102626290959,0.008156718929788975,0.4519334511600708
15,0.5415989485061343,0.014842950366573238,0.027746213971260425,0.008166551626601404,0.45000591950065116
16,0.6580963285220032,0.014667272945117826,0.02775039429169235,0.008065880544502413,0.4510826533890112
17,0.8996846603702287,0.01487001476629879,0.02784130382457517,0.007628716804730207,0.4522368349371546
18,0.9229279226033429,0.015360466969316366,0.028242647763299655,0.007974630730292809,0.4503100727635052
19,0.3836023176468042,0.015140874391991188,0.027856522393365002,0.008225886438174013,0.45341504116171893
20,0.3325121682239802,0.015631382794661253,0.0284890137646836,0.008178755859058362,0.4522387614769293
21,0.6925749959538583,0.015050447745550755,0.02819265218063305,0.008094469237501567,0.4496886321576541
22,0.7464630781524659,0.015085510425041249,0.028090948326645382,0.008113335695579593,0.4502955668524604
23,0.8726943919345203,0.01503186986039684,0.02794350343591845,0.008175184469936037,0.4483542027125378
24,0.929028771766195,0.014790806860394579,0.027847420020040037,0.00822263461761219,0.45063056928454637
25,0.9611832412413391,0.014373623990743045,0.027721320791786797,0.008094509289747975,0.450720123659505
26,0.7982342394564387,0.014760395215267619,0.027979948879144012,0.008047847016898979,0.4478049452040579
27,0.5897283066870994,0.014861128526850398,0.02801417486115565,0.008133872386169805,0.44788334474319513
28,0.6594189800433713,0.014584534692651752,0.027603306478490408,0.008125092208875362,0.4485151417458457
29,0.48793079257462213,0.014439299284302431,0.027626120663957643,0.008106826686796409,0.44981215222309157
30,0.2300626197435217,0.014455259225808037,0.027503350498669032,0.008119133851919647,0.4499485130667238
31,0.5048494876990071,0.014363282747335226,0.02740750317863805,0.008065926939557766,0.45085102529690957
32,0.5367010119850619,0.014173788223010408,0.0273014196684348,0.008029104099392392,0.45078874107529987
