sample_idx,Layer_1,Layer_2,Layer_3,Layer_4
0,0.15093360760943486,0.03389541344438918,0.09518633434448764,0.12506255474985706
1,0.11767768622103414,0.03449365616460398,0.09512881048291999,0.12474745657850117
2,0.40825526587425154,0.0347607702400492,0.09532422368829618,0.12466886425226464
3,0.6792793787313721,0.034567419138684774,0.09595823434745798,0.12480842728170427
4,0.31605140129447895,0.03353203632021795,0.09655645693103443,0.1246401006923834
5,0.10449238137121275,0.03234607571703263,0.09835348637687624,0.12631266444775668
6,0.25034148580899873,0.031692902657283195,0.09850122116679716,0.1267033233798196
7,0.5716496215021649,0.031004154095656822,0.10417020736321125,0.1375541542801727
8,0.8285386892723997,0.03223795422431519,0.09678744441752041,0.12633512290801185
9,0.5707605966317063,0.03369368623295044,0.09973712943221424,0.13004125043810788
10,0.38175069867862443,0.03392875119652461,0.09648665572736836,0.12629000333512486
11,0.6330528840149146,0.03421204237033215,0.09606296562979,0.12576470658949224
12,0.7786571792864966,0.03401376392741817,0.09656224245705403,0.12625548454102087
13,0.9080237988760749,0.033982295639893634,0.09595866284135457,0.1254030276992345
14,0.6626111250951385,0.03362743517262723,0.09630776738131197,0.12515339797961367
15,0.658563240856073,0.03352613108196445,0.09622888891917436,0.1248436801981716
16,0.20069243451974816,0.03296420059202876,0.09676981256663963,0.12548732991591238
17,0.4676063435540846,0.03302861110166355,0.0967510336036036,0.12553798509544123
18,0.5434791150376503,0.032784237274725236,0.0971048439275426,0.12625182715974181
19,0.8168150702387684,0.03315038083262645,0.09613229466923923,0.12560454116837438
20,0.5431134172311046,0.03380955950482756,0.09695317652525737,0.1270183414751611
21,0.13219182088337422,0.034079748329457815,0.09580644343892475,0.12557912754951994
22,0.17217173343874592,0.03432726464678404,0.09622601818408338,0.12616227464204333
23,0.18981759207209326,0.03417092192096782,0.09581973605428318,0.12547155334524096
24,0.6878470388824607,0.03415768698958477,0.09608541497068879,0.1253675439823947
25,0.5363628300704189,0.03389134955707995,0.09609775792604602,0.12488199764664976
26,0.4020665904187519,0.03342529079602963,0.09662802962889838,0.12508745969745239
27,0.5490084908538806,0.03298711692829881,0.09666089252019239,0.12505722196236924
28,0.6335580987817655,0.032760939126979194,0.09639065503622923,0.12506787389837715
29,0.7924578247911749,0.032875189839001395,0.09661632592682379,0.1261486566000405
30,0.8724359812626369,0.03358391763535795,0.09646920419233462,0.12596688944599554
31,0.6473232513417172,0.033755681977091556,0.09683097784266681,0.12605473362724107
32,0.6518010344283158,0.033398059665890045,0.09634969811909477,0.1252259367543277
33,0.8980452873573586,0.033271734186080426,0.09631864131964063,0.12565366106107
34,0.4058467975185056,0.03360652058333102,0.09640757593395322,0.12601120988967562
35,0.5529289825459073,0.033681295937218025,0.09626271350508875,0.12603444842122058
36,0.8856759815517977,0.03398356433995675,0.09687882314692042,0.12679860840880075
37,0.8862400530430856,0.033812936274075556,0.09657373097501398,0.12614759652019858
38,0.8791944800726779,0.03378058619300639,0.0963343019959294,0.12521500010854525
39,0.9166971090017506,0.033476445808785615,0.09609626649195879,0.1250130954491
40,0.9591909580547437,0.0335234241157204,0.09601851623280822,0.12531692071657585
41,0.9532926779600075,0.0335658333469222,0.096344437406645,0.1259198509025774
42,0.8466423039066567,0.033789459733316374,0.0964871104972922,0.12584356372340266
43,0.48270204448051945,0.033382765407467985,0.09670926055780638,0.12587431727361698
44,0.3101325548134706,0.0333456883294968,0.0967927504440792,0.12558995183723942
45,0.3617517469339314,0.03293819072761639,0.09691262079615359,0.1259268569982419
46,0.4261867838266964,0.03297165733308205,0.09745943953383718,0.12703034746449615
47,0.4522178450336951,0.03307069838191845,0.09778770315439478,0.12787229849262693
48,0.3261551180256185,0.033440876505099415,0.09671375246657543,0.12630217031389623
49,0.3317014969468499,0.03345034577091799,0.0965986559038764,0.1261947721753035
50,0.36274996079139343,0.03346590819268558,0.09700494784676317,0.12649012546781557
51,0.23131639874693244,0.03329802925220238,0.09758240082805758,0.12713513507810703
52,0.8850660773862941,0.03323547203803501,0.09764768043688965,0.1272423626795629
53,0.7120499736563379,0.03303777860350565,0.09662396515970939,0.12604779547066403
54,0.3983975295153408,0.03364059369338557,0.09572213600246482,0.12567490843823992
55,0.44379314002596804,0.03445470639875281,0.09528541702398885,0.12534790461407708
56,0.6798046097927368,0.03508997370308964,0.09685427188679441,0.12670745885382173
57,0.9004775442036199,0.03445568620719719,0.09631998617809923,0.12550989922904277
58,0.39243090854133433,0.03345394253322298,0.09647109284117905,0.12563354299633356
59,0.3700965241332962,0.03329345894881641,0.09670951676232076,0.12616139480413802
60,0.43726231973219787,0.03323784066337243,0.09705081797648984,0.12680460607433286
61,0.5790949175499651,0.033525226687514564,0.09683857299330556,0.12644823826153573
62,0.6611454503416644,0.033466795531007176,0.09663487779591362,0.12599535695470687
63,0.47028861597749794,0.03359708386660176,0.096140106768972,0.1255513879639113
64,0.5010943071352397,0.033644161548409546,0.0960732824210252,0.125456635188526
65,0.303604377557128,0.03377242920519041,0.09635055314740437,0.12580321113063242
66,0.8330909444676928,0.033648149865926014,0.09654828717902442,0.12564882731628546
67,0.9048945619404516,0.033399032375592386,0.09632450160337735,0.1254195847349877
68,0.7705540463302223,0.033521674439415006,0.09608442735619005,0.12542274065836856
69,0.9422625204843805,0.033702686948693605,0.09643973114276883,0.12598536980233765
70,0.8331614311843637,0.033829442644539576,0.0970368784339396,0.12668272410574488
71,0.4782676098944395,0.03347254083249562,0.09691289930515357,0.126132718231171
72,0.4095857722713234,0.0332058296717328,0.09688160380507183,0.1256799305606242
73,0.49962291288766203,0.03300591028231925,0.09710189067207475,0.1262310370577837
74,0.7542301168276541,0.033074050932561216,0.09698072590828999,0.12667035064069332
75,0.5665661200958738,0.033370500614763654,0.09669599072889479,0.1263924499657919
76,0.4803371602059827,0.033681415025622385,0.0963421626591856,0.1258730002496109
77,0.5168292532105487,0.033633541695430424,0.09649153871953964,0.12561502348641007
78,0.37397421842652523,0.03339581165005401,0.09737218406740922,0.12671087664223668
79,0.7106707755844429,0.03304243662206097,0.09754949867571239,0.1267975276609027
80,0.8120509367253507,0.03303303413668879,0.09633060099262403,0.1254269271928855
81,0.5412854199933854,0.033471534466230635,0.09633886044416595,0.12629605565232793
82,0.39778669080642015,0.03397879454031261,0.09546735447498556,0.12555292289756115
83,0.616418085322308,0.034802547298318776,0.09612503775944636,0.12604609612368967
84,0.8108172906738025,0.034462800264925764,0.09593708749103325,0.12495623090076657
85,0.6299629623715616,0.033821311801581655,0.0970135461438314,0.12576903808659268
