sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5
0,0.1093257500106235,0.08035748268010856,0.2207681213665874,0.517906488285077,0.06801705721296603
1,0.21218168096462453,0.10149204223227404,0.2932177553277022,0.5185980469555016,0.06685592882694025
2,0.18190825791470644,0.08211620888701521,0.30336270890115213,0.5203000266645201,0.0665890791656868
3,0.20704792074541722,0.07161804675152361,0.28602747972207865,0.517782969486617,0.0685357114328492
4,0.3411114332385896,0.08594365063186882,0.22324107588295738,0.5193391163091439,0.06775153714071958
5,0.34897607764990624,0.0877696306964858,0.21813938253659237,0.5204315140201168,0.06920997648088323
6,0.1070970554365761,0.0892510886302984,0.21605953778754472,0.5214171864820136,0.06889385378482804
7,0.07081550781238521,0.08655456837381836,0.21605397566053464,0.5218809916146494,0.06791748031104783
8,0.1532038865564872,0.08900563637852621,0.20174276656212953,0.5219575943478292,0.06814593333246521
9,0.491065004697786,0.08882858190759402,0.2195255641627909,0.5229094723396532,0.06672993577781061
10,0.7203905523554119,0.09153037329304203,0.2683504874737709,0.5225418288068739,0.0671213022351912
11,0.9176256399478092,0.08254895501222004,0.27427370387117866,0.5220983354896397,0.06685763108558818
12,0.905473790098077,0.08477302649002205,0.2554619371321375,0.5209719348082456,0.06738080891082321
13,0.7762452675869218,0.08682604762551638,0.2214060502183096,0.5215293182310328,0.06823285510975097
14,0.7673785106196362,0.09505167640029821,0.19777407477540532,0.5226049606671763,0.06809469984475236
15,0.5238491750239866,0.09231958483461178,0.2073369232079929,0.5232598313089658,0.06743968860282079
16,0.745740905822742,0.09681209903320898,0.25158495755802,0.5234142316633007,0.06712943596515863
17,0.3547706145454763,0.08476225522176961,0.25404496648458574,0.5231085411566171,0.06706698495961239
18,0.1942164487682695,0.08919407598749318,0.2649946255362885,0.522702367165031,0.06646990780093298
19,0.064603008896705,0.09556342167482035,0.28153400069872936,0.5209546744077742,0.06714568177648039
20,0.023520318585398048,0.11929367723817796,0.32230786886115537,0.5214767495786998,0.06665112687915864
21,0.22410813412625086,0.07811475149994163,0.27219209857845883,0.5201327420197186,0.06795048275323079
22,0.6268723835607413,0.07956094260583335,0.23471497718561585,0.5202667389170076,0.06660081292964859
23,0.8890644766120583,0.09286103046626082,0.22302926840563275,0.5188508293786602,0.06887352862408436
24,0.8486356590375049,0.08944531449469395,0.2381378038316233,0.5212413982045726,0.06737081650271359
25,0.46098040269732854,0.074262001234634,0.2248095962709854,0.5214373317750218,0.06781976279330115
26,0.38469415628731873,0.07986998795132905,0.23165578547709975,0.5206747105180748,0.06687548458873482
27,0.7272367497126182,0.09023467970081278,0.22982847857802535,0.5208691677468991,0.06738865651734838
28,0.7915865128069117,0.08938179872954599,0.2549892325123302,0.5216707636104085,0.06804256174666401
29,0.8455805741130987,0.09097515463669836,0.27427568135461244,0.521989773836082,0.06713694751861499
30,0.44680199207243876,0.13109380283681638,0.34759115121310047,0.5201557221232159,0.06696240196438041
31,0.1672693538609683,0.1256395013349313,0.35420060880510995,0.5207249469103068,0.0661448175572712
32,0.262226707368696,0.10166279256334831,0.33321688669631644,0.5202716377756316,0.06651289842025765
33,0.4016389773418425,0.08015538927745758,0.2775237227515416,0.519526203592293,0.06800091317403056
34,0.5780773090771469,0.08455073525980361,0.2199108825232331,0.5193143080314633,0.06749607101950517
35,0.6841850008954595,0.08878825867290241,0.20979335840025481,0.519914066417241,0.06770335471746036
36,0.19394890516051178,0.08389102568519002,0.21923241137161686,0.5210156234534407,0.06722863843153337
37,0.46372427542451744,0.08786487204682181,0.2600179145475404,0.5215142789002123,0.06674108243062404
38,0.7080696519561462,0.1461067212799746,0.361821773849316,0.5200744633975145,0.0666872322519172
39,0.3640825074014644,0.13202300763192276,0.3650968682226371,0.520091119367786,0.06658318245822481
40,0.16324014425677102,0.16422153006090356,0.4012654835397955,0.5200568405225365,0.06637204067042834
41,0.035282678932758604,0.20250914980349166,0.42758991803548807,0.5191337561230536,0.06744893733193602
42,0.06841676254569495,0.3154440320512455,0.4920912028248,0.5184644047929411,0.06751601061718604
43,0.28781891113450064,0.18332508544045256,0.4242032457788042,0.5183205803379878,0.06712442893886339
44,0.5668257995722679,0.0864526014110536,0.35552783858322634,0.5151174360479135,0.06738056536852599
45,0.6561567664968013,0.1317681223430497,0.35394910083748077,0.5139420735020507,0.06762416620498002
46,0.8909674981338458,0.14861415359707042,0.3879432405078742,0.514295292642517,0.0666663298182596
47,0.6686847637744907,0.10122001952642856,0.3607255558499811,0.5174033522597976,0.06885399649754043
48,0.5353297561700078,0.10310983205807545,0.3707095958846808,0.5169440945229108,0.06800033663889604
49,0.6577591372192793,0.0843942317807368,0.3005338908008163,0.5165119025806627,0.06942654254822578
50,0.4951100384504662,0.09867410499353957,0.30312521957983096,0.5149009835539589,0.07088733341673303
51,0.171037880747551,0.09136098250642744,0.31302184407616673,0.5189960509830578,0.06692017766927882
52,0.18268661982794898,0.08687469390649838,0.31821785998076524,0.5192551695672025,0.06719511650710519
53,0.18062753309120405,0.07744942408573563,0.2786874043188734,0.5178639459905584,0.06873873024586141
54,0.4404396740004649,0.08313405368138305,0.260030598314409,0.5178340311229166,0.06680300758336422
55,0.6527231728933769,0.11250065000942955,0.31634217630935835,0.5185021997692965,0.06892398706865444
56,0.803738342267026,0.10610491332527505,0.3369780682650175,0.5197940360982187,0.06729247308537878
57,0.7723592458729854,0.09602162579689477,0.3310309345012584,0.5194459594172143,0.06688209637586318
58,0.7950397405899632,0.11391749421507003,0.339591905497012,0.518055358813543,0.06878811644979843
59,0.8353159136757811,0.07784271324530845,0.27067008976407414,0.5190841965765631,0.06775600147491756
60,0.8643831442763631,0.10435261773941795,0.3114890810427744,0.5191255859134466,0.06729708277892155
61,0.870809015936541,0.08579062243236923,0.30157250581369643,0.5189494331292692,0.0663056798118472
62,0.9004503038084912,0.07519405854493177,0.28560759189694207,0.5186906309004484,0.068429042903146
63,0.8653523485622322,0.087884814059628,0.2743714009968613,0.5186003351527271,0.06745257066529664
64,0.7567475501246475,0.11343183074932894,0.3229357198078968,0.5192184262177325,0.06703599715114783
65,0.8190711882821643,0.08628440041300123,0.3038325598579841,0.5190566197959205,0.0684790375642168
66,0.6873677146316794,0.07689257420328399,0.295983193909897,0.5190648514539561,0.06705825361554918
67,0.6767878704346799,0.09100390260528401,0.2832268717564079,0.518768197857961,0.06818409873429743
68,0.8981234038019636,0.09494888383164202,0.29311018618800566,0.5188436845520628,0.06908223586845641
69,0.35867308976127366,0.0934379405588256,0.2935027473337931,0.5198802837191043,0.06828069634377598
70,0.25304716460660137,0.07464361435695599,0.26671822014584434,0.5195874756191131,0.06792179400940657
71,0.3994742724085708,0.07839060077487203,0.22822180811430803,0.5191906890201992,0.06686935007263839
72,0.5568569674131403,0.0867079100029936,0.23532060467596472,0.5198605028090344,0.06685254734821644
73,0.3488440424907422,0.083779208651386,0.27277081586887264,0.5208497138270174,0.06695104604456359
74,0.1513457928784706,0.08375598996200084,0.2770832719512948,0.5206606063105348,0.06745568534875179
75,0.39165974644931567,0.12597135499716128,0.3396665644748349,0.518591709384589,0.067862029709714
76,0.751502519694402,0.10949405815248847,0.3109267733301694,0.5197824626233939,0.06842081106034315
77,0.8280456152892295,0.08657413405074044,0.2848061522591422,0.5203677332160652,0.06837012613738636
78,0.6442653654034838,0.08131107839229401,0.21629103184395915,0.5214820919860441,0.06686457628650777
79,0.6849870977401822,0.09692310903963297,0.2086836541853344,0.5208332724030439,0.06738306052066878
80,0.5254542036530421,0.10179883534455747,0.18702029231608863,0.5221929117951457,0.06705215313875301
81,0.27217240063121884,0.09088626405656919,0.20767883206416538,0.5231156802181842,0.0675121758605588
82,0.23669591956518032,0.08676341576789437,0.2362784010258927,0.5225781573811108,0.06712178047963324
83,0.6664099127123622,0.12485596818800782,0.325487914500288,0.5220206418602392,0.0668701886074522
84,0.30809504994027326,0.2540373270715168,0.4414167605997168,0.5189621827884956,0.06677608297648141
85,0.18228250860526518,0.1947713920986479,0.420758840292369,0.518132323724663,0.06651423998742723
86,0.12696194587218057,0.12264302444178143,0.37674156805815284,0.5198553865028805,0.0662143156646996
87,0.17876245998090057,0.13765079021006277,0.3788206898288643,0.5189611520233549,0.066388621175126
88,0.14709390607067863,0.15627443718064393,0.39146291798095334,0.5202398200023646,0.066038412572059
89,0.1192416057901653,0.1612402641140407,0.3941082249805272,0.5169920395033563,0.06903375719479277
90,0.06921585740729641,0.1508843270734691,0.39327077085022355,0.5171793650119304,0.06879535469246123
91,0.27602990237216574,0.10410210736018388,0.3443042388423786,0.5186076418939415,0.06774877072725483
92,0.6171500237568737,0.08594782969049419,0.2975926215655824,0.517586981559869,0.06876668842940836
93,0.8429054267777166,0.07654865700557445,0.266700991011409,0.5180040847606915,0.067599681913309
94,0.30995840878808645,0.07718714843613561,0.23306641686307594,0.5179563247932462,0.06744632039645415
95,0.1246993789044939,0.08230430733868122,0.2224634477783458,0.5186869936538008,0.0675477195233708
96,0.07345886248169642,0.08832519795678961,0.23937131583842997,0.5191685543732449,0.06722637381082364
97,0.07064911643014882,0.08074813406222525,0.2406901456033228,0.5200411598864647,0.06675351598145796
98,0.42939826733910313,0.08338532641789664,0.26527782802384403,0.5197497322070741,0.06650531085491562
99,0.5215850949888382,0.07913277296669363,0.26590352741189593,0.5195144171900017,0.06693592385839764
100,0.8790520563094043,0.08288171300349201,0.2699830728949798,0.5197411805089254,0.06731345233482477
101,0.9118232809969976,0.08666473724829504,0.27728640865382836,0.5199283281881217,0.06763398175694557
102,0.5329431572374387,0.10602238916850082,0.3132588194463676,0.5202587820508734,0.06782935368382903
103,0.37976043734582254,0.10274879926874159,0.3240243891974456,0.5192590437783713,0.06817523292646843
104,0.33304683161200055,0.09430083368455255,0.3088673618163227,0.5196432836562463,0.06645796033155038
105,0.0952233976165534,0.09987102666740977,0.31469098275691276,0.5188828762618468,0.06830277054301404
106,0.06129861252571245,0.10416363583919097,0.31400630804080454,0.5185710556973842,0.06780351443456278
107,0.06574711457837923,0.1407758739557271,0.36301505782369636,0.5180773876945006,0.06772640825408005
108,0.12444135588019922,0.11592617058487509,0.3545522673078456,0.516896122631482,0.06648175864778338
109,0.03829223616511057,0.15052830084200386,0.39089771371351956,0.5176107705317112,0.06824829451702885
110,0.05188327978271445,0.14159499484857518,0.3846338711074989,0.516708592142689,0.06794861559224441
111,0.06369105623598925,0.12075353059230731,0.3683859613778079,0.515870630258668,0.06773337923987999
112,0.09697301816969617,0.10721047511730919,0.3536534405348829,0.5135806755644619,0.06658353172715603
113,0.06740368705061905,0.1480277228702882,0.3916688189255776,0.5113207927494141,0.0658333907367844
114,0.19098703343403167,0.15677280423951545,0.3990630760239975,0.5132733765656813,0.06747494673419163
115,0.524679011707178,0.13136069260917338,0.38338067486946814,0.5107860391227368,0.06732834874867122
116,0.811346289343294,0.09060799658585317,0.33942332513870355,0.5101440931439405,0.067964629617
117,0.9496138729934647,0.0840688199310552,0.3214211678975747,0.5100845604039471,0.06868833275637798
118,0.8032371339142705,0.10943228570424501,0.35014626161707285,0.5085084836973419,0.06625057533240242
119,0.42595133560329257,0.11528938095099273,0.36840743017860045,0.5140657809616433,0.06731480629788722
120,0.334815041106694,0.09986553053031211,0.35572570742324916,0.5161763207051536,0.06855311721448476
121,0.39206242818731096,0.0895304325638836,0.33091212751018784,0.5144720264007726,0.06861060188003076
122,0.25905295497463343,0.0702340073889508,0.27000854700664445,0.5117084613689875,0.06719864391923824
123,0.2124612597396155,0.08021263792945077,0.2821446839934745,0.5146192944078847,0.06830757439243762
