sample_idx,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6
0,0.6137052313253561,0.02364405747057341,0.1365581387689696,0.011007858735203047,0.3566374878809333,0.05818736942840563
1,0.5821575323243429,0.023536453551882608,0.13656305837279414,0.011123529568122348,0.3579893133840012,0.05857532418239442
2,0.49673210058195527,0.02311866533870277,0.13613221051283064,0.011124597174721251,0.3596482994373026,0.058755724755987226
3,0.4321408415386352,0.02307756030324537,0.1368165304742338,0.011102053078811402,0.34842315044055705,0.059619281326361184
4,0.6824450348010604,0.023599155541801364,0.1370270277212592,0.010983980092392431,0.35389744287619473,0.06002505384632195
5,0.7293604401174432,0.024502865636597204,0.13722850058707636,0.010931884499687405,0.35297422246111354,0.05948242624749256
6,0.295145327635542,0.025367919773656822,0.13831127337190618,0.011080275978709975,0.35563828952609966,0.05913665363939524
7,0.07282102508519961,0.025958558938562803,0.13914919697364214,0.011459229735489962,0.35802409197497964,0.06018270066693243
8,0.07818148682926762,0.02553282145072122,0.13928698865360423,0.011582888128552238,0.35579300162017613,0.059995204106124356
9,0.1415243975161995,0.025088911582537232,0.1384804764391594,0.011507983063797633,0.3517684119323018,0.05656408881933517
10,0.13175086692419247,0.024821447572995203,0.13809522912479255,0.011336220161288435,0.35550159391963876,0.058371798496254956
11,0.15801082324420246,0.025037212118858454,0.13864460911109888,0.011256813715532,0.3545866070627671,0.057345812469292046
12,0.14456247838958058,0.025365457458283225,0.1389973137396735,0.011278318970029177,0.35239001372572687,0.05746303563225297
13,0.07019093737769422,0.025251257459201204,0.13904287371702384,0.011397067351807233,0.3558417427211443,0.05820009873833398
14,0.05043680851400156,0.0248070696613244,0.13895562600388367,0.01143591948131284,0.35603382155287266,0.058164235984631385
15,0.2333701435877088,0.02448790028509562,0.1382318557795108,0.01127931349506417,0.35085580312859466,0.057705042582954946
16,0.20140746438600043,0.024425525245541424,0.13859483152876217,0.011229824650036413,0.3489265032683625,0.05784010567131159
17,0.11295581070273675,0.02425914009182517,0.137246249840961,0.010998317705305571,0.3539097154156179,0.05767996223612504
18,0.15614000829556307,0.024254661002832356,0.13669854946851412,0.010876199841439615,0.3534235587706348,0.057668691702048025
19,0.16731240227296262,0.02466431163016325,0.13714177600059807,0.011116675412969568,0.352154447230136,0.05845349646453235
20,0.09633153467542044,0.024663314821430804,0.1378285810683585,0.01124564167588582,0.35303638986229546,0.058118563044192606
21,0.08623353185305804,0.024703794717585992,0.1376951795768674,0.011276905999501152,0.3518138360649946,0.05914759914950063
22,0.0625350313213564,0.02469890392795404,0.13836740620880172,0.011238927662840181,0.34898913214250515,0.057580034156359594
23,0.048641832352465,0.024951658541944588,0.13870996741063157,0.011342136498649236,0.35016946371607593,0.05809947904625323
24,0.08979192753402276,0.024702763476098788,0.13829882650327663,0.011282918064677627,0.3518681414076681,0.05917709068758403
25,0.7318142075659013,0.024492168287025606,0.1374395773012842,0.011247843335075558,0.3481301205265893,0.05789268258378122
26,0.9163532485720278,0.023655233085369987,0.13655752590608172,0.011213021348891572,0.3520265797545996,0.05808291389451525
27,0.7921057814819716,0.02299808042668139,0.1368726975132779,0.011227880299156556,0.349179022122031,0.05794836603437181
28,0.3387194440130563,0.022881145719370055,0.13618199672289155,0.010930902526456787,0.35167639529471695,0.05935758836503002
29,0.30651313068082653,0.02361428948531563,0.13634870358543072,0.010931700738336048,0.352425049658192,0.058006801972040556
30,0.8430678593926604,0.02400919208187502,0.13737381524623216,0.011137667776501603,0.3556596513112905,0.05489624689372197
31,0.5179043634020539,0.02404588702539001,0.13764216518126893,0.01118353127546845,0.35244318093543014,0.05825478888557678
32,0.40411780828551014,0.024346209845216182,0.13783967489183446,0.011136913200464171,0.34816182148973973,0.05780573572414205
33,0.41868160846902136,0.024543503577114434,0.13790101564187185,0.011208325144237752,0.3526789639637705,0.05767204164183515
34,0.5096350946267356,0.02411679782080678,0.13771833717281545,0.011241538277236618,0.3521930541087084,0.058306995930214045
35,0.6858015864267493,0.023733043717814817,0.13741724530399313,0.011159456492723985,0.349772287734468,0.05848985841055765
36,0.7997093281730833,0.023787103558765232,0.13655254586898424,0.01098424321921021,0.35238268259833405,0.05705687070284782
37,0.7994292053453251,0.02396052662565218,0.13699768716787453,0.011091768817298453,0.3530780554979476,0.05667841532912299
38,0.5592139022688316,0.02413763991953921,0.1374521922051558,0.011218090350575638,0.35199820636441836,0.057827661321572243
39,0.24741410374136152,0.02403193341174159,0.13793629557274356,0.01128159447374577,0.35202324404478935,0.058168943851075405
40,0.15378477230274834,0.02399353640740698,0.13824711140518575,0.011172953297652555,0.3506810799545914,0.05883391338028121
41,0.17491508573858883,0.024168072820672015,0.13845718022879083,0.011103853696008414,0.35153501524743347,0.05868939248963323
42,0.5085229042712924,0.02417688378698235,0.13698565392806517,0.011012766095630622,0.3538571844334377,0.054852614384944376
43,0.7573936700877217,0.023936579142974757,0.13666971600568467,0.01113186537479538,0.353200652907263,0.0559284422084112
44,0.8560977364022591,0.023146437687394772,0.13626394683715315,0.011090792809887229,0.3534246891674564,0.05529674315343658
45,0.3804838625125162,0.022552943449775653,0.13637480154881076,0.011074898387978371,0.3482644055778342,0.05777161630004479
46,0.0838775753881652,0.02213317009005722,0.1357923938655794,0.010902597246115975,0.3545157209961288,0.055263611992254824
47,0.06571048043918915,0.02236518829702161,0.13534215011318418,0.010832960026128435,0.35563953798083336,0.054765602959977566
48,0.048437192120723616,0.022020032404705625,0.13529731342672557,0.010863101294946387,0.35549916445914287,0.05499741935681479
49,0.07411353171231239,0.02228616115076798,0.1360168008663617,0.010917125142181794,0.3513399228601084,0.05825679135234396
50,0.23342355336406273,0.022521685642929445,0.13541623881639608,0.010753871904349621,0.3594884642279045,0.053104405747827155
51,0.41932508454872985,0.022964143481454036,0.13670852303132286,0.010895073479185613,0.3530618561972736,0.058812056630795806
52,0.852459726296655,0.023631349629982368,0.13772034491922824,0.010925950488211433,0.35396098458737046,0.05807842780885519
53,0.7253875124411899,0.0243253917339612,0.13830550792866714,0.011077654049315155,0.3540205805011941,0.05809020617233718
54,0.07278605205220601,0.024361943138538233,0.1379316783451905,0.010997119151237356,0.3538056690038617,0.058312430858090236
55,0.17340686020022944,0.02444704487385363,0.13747534468237932,0.011054900293321568,0.35214972465967975,0.05895354789664764
56,0.9411903303163703,0.023641154185773172,0.13674675495851352,0.011145958609920403,0.3531065076516078,0.05772432602137956
57,0.7361085749735912,0.022640064557865602,0.1364004313381859,0.011144252006255573,0.3522405067761374,0.05902408984546281
58,0.3418927771750643,0.02213899590770585,0.13550475191341183,0.010918954476065612,0.35233227717895876,0.05913178496606697
59,0.10621660612339778,0.022363337924251603,0.13470463983322,0.010725936519606183,0.35460451741349264,0.058266781680962554
60,0.2241318535368454,0.023206230096051605,0.13518590934502417,0.010643159505464794,0.3650935723699963,0.05377467506686284
61,0.6030424418639896,0.023947450384059654,0.13700793177984838,0.011042653852536444,0.3541496770246295,0.05772346487553959
62,0.6577836189319282,0.023793087314128436,0.13699481148269155,0.011125947136524372,0.35386032995492234,0.05841999242244178
63,0.7873865695173541,0.02396685606805682,0.1378498251407384,0.011200777617831448,0.3531153008235657,0.05876372534551755
64,0.7869018605570396,0.023930920690533597,0.13772459197453146,0.011209372115465799,0.35394905488738804,0.05830542402242345
65,0.9080225720477646,0.02382706181201444,0.13735273413693305,0.011217998329837608,0.35071903104082836,0.05746795348156919
66,0.9372282921248192,0.02465415433090523,0.13562527267923274,0.01125501491368519,0.355602942352907,0.05873023896807639
67,0.6427867615895272,0.024231172291048986,0.13549619656594858,0.011007714210674036,0.35506424259181923,0.058954490532896364
68,0.3503821238881124,0.02350929070023977,0.1368868363736191,0.011476343299510194,0.35208550183274534,0.05815773639027
69,0.013313971108211975,0.022659376372678786,0.13627825933650817,0.011047904507528572,0.35267073871058663,0.058845125315262425
70,0.061999853658446846,0.022278492238636205,0.13593629000794893,0.011105961186525959,0.35422822182233815,0.05822789185108879
71,0.06127992231151036,0.02192661445895361,0.13558793918876721,0.010990823067965394,0.3547932346950824,0.058442811827768004
72,0.15033746450297703,0.02232568781847477,0.13548755158467818,0.010848814325177591,0.35412291186197187,0.058747027458100454
73,0.1950158175079807,0.022727521003029993,0.13582568771883152,0.010794882980865173,0.3566055655134702,0.05767430939812357
74,0.2138228602904123,0.02329400849143437,0.13611902350874638,0.010917674092177365,0.3565005937381224,0.05788091794010963
75,0.2714883458804882,0.023322154814627627,0.13581521897839233,0.010895914970303622,0.3591272216820224,0.055869897247648015
76,0.2898379931844921,0.023025384293013595,0.13603658088185133,0.011020977466186799,0.3579478313494975,0.0588995404943492
77,0.1080431116401458,0.022914527663520423,0.13626969423323565,0.011013927349721175,0.3549467819566061,0.059392482319560846
78,0.06581749757036082,0.02317620586658964,0.13607963869196538,0.011032365071120598,0.35778529308639506,0.05877102455901284
79,0.06638461096585202,0.023076033150837172,0.13561590603834472,0.010963767343561637,0.3541541299435531,0.05872250952303715
80,0.07389795431654078,0.022966922818007607,0.13607411909119593,0.011088077243926575,0.3552805871630651,0.06065592903838557
81,0.2683762972661422,0.02313448669150764,0.13617610379469702,0.010980500712558405,0.3506712368223699,0.0605741993259612
82,0.29727343974347775,0.023542860557623224,0.1364311902252655,0.01106976004087179,0.35120062918211725,0.0605995005108364
83,0.34481135399886953,0.02352948842784719,0.1365653426063279,0.01110112225478821,0.349357403230643,0.060956449551682
84,0.36760036955266084,0.023299608186322374,0.13665787999945656,0.011238919111647205,0.35087415575555403,0.06214094038814699
85,0.323162715988787,0.022999131815461205,0.1364149732972193,0.011200079186463818,0.3518352762205168,0.06234790244972044
86,0.27197362482554865,0.02331732167505618,0.1365115181867128,0.011161371792541175,0.34447327623381674,0.06289234304413438
87,0.4140021421531781,0.023804569112581553,0.13637136616352385,0.011121073954713623,0.34676364998786735,0.062329205899520845
88,0.36986062796498487,0.024044756720061233,0.13609374948640884,0.011086542359874385,0.344509092721513,0.06302956979913199
89,0.7009983617132658,0.024047979983748413,0.1368755366767479,0.011252515984711553,0.34420363720705116,0.06277110711288825
90,0.938765004550451,0.023826715173278612,0.13799750010978495,0.01139873711166961,0.3454400713744543,0.06142121623702257
91,0.652513442734835,0.023546712094615785,0.13762305220099103,0.011291481021756589,0.34229861419270313,0.06097235043148419
92,0.38534760145404434,0.02359310808775561,0.1366142972864629,0.011233419442499448,0.3428648256793737,0.06296077002310119
93,0.32943948862965644,0.023127762753862413,0.13623524435782786,0.011285663902099952,0.34794951518355866,0.06246164034808921
94,0.22571957466726922,0.022420289609379584,0.13578158166475396,0.01121231897842756,0.34013788278939683,0.062433028608872454
95,0.053688416958967644,0.021976928129350037,0.13558630416109962,0.011112085255583604,0.34172316685703574,0.06103442355131439
96,0.02152561700738176,0.021775385335101594,0.13534691163829637,0.01105294585119121,0.3456759578619645,0.0621206360426696
97,0.012846183614355189,0.021682345386623614,0.1352948152801271,0.010952215081673655,0.34702073610437034,0.06187530123214957
98,0.08597053995065118,0.022198266417056356,0.13512578000323372,0.010908213031718628,0.34910365338717053,0.06133577015018643
99,0.15735832263176386,0.02257023978391881,0.13543770236218045,0.010982660445021164,0.3479059338382886,0.06109136369821122
100,0.19622210343578517,0.023109401546905994,0.13639369782107147,0.011137397943859595,0.3341120351888609,0.06268676621849756
101,0.2474054294655912,0.023653146340616993,0.1362454478153845,0.011210618977515407,0.3453883462019296,0.06016490786937356
102,0.38901854412321046,0.023672930995642827,0.13650563155564777,0.01134364792793241,0.3345411742842139,0.061900258394808394
103,0.8936899660512423,0.023906111983323597,0.13738505257360611,0.011453527011398568,0.33127424731388466,0.05472578899723357
104,0.9660937840817132,0.024241662976669187,0.1375825250093784,0.01140975583830961,0.331685576411204,0.06084819117157725
105,0.9504766828344399,0.024536837636033204,0.13750101503870993,0.011366028820214646,0.3314062603603839,0.06083783778429963
106,0.8132873160027263,0.024605543783261408,0.1388735678759312,0.011830724246317592,0.3301912353074504,0.05739507380350317
107,0.7696589896150735,0.023737983587332367,0.13835929731367202,0.011645018904874793,0.33201793339270114,0.054137592114350985
108,0.4420776498508846,0.023419206217764055,0.13748447349030835,0.011378290877330999,0.33004533041669937,0.05529872417469883
