sample_idx,Layer_1,Layer_2,Layer_3,Layer_4
0,0.637389141127557,0.022799708824143172,0.24266411721333292,0.23656342837616384
1,0.6463449847145037,0.024224629912216855,0.24141347454210504,0.23636774751162126
2,0.9053199459651792,0.022887232332608587,0.2438839048309852,0.2369805758523581
3,0.32210166922976124,0.021121493548716397,0.24537366640449942,0.23674631629603282
4,0.24268104979268224,0.021303647103158352,0.24534980279122753,0.2368711921330775
5,0.2002775982707865,0.023224366990623357,0.24358901300767055,0.23681116171711603
6,0.41621188321971425,0.021747498241807217,0.24551527000367612,0.23691136563671422
7,0.7713274428922555,0.022051695648783842,0.244779215649653,0.23709085462934132
8,0.8561465785992763,0.023702910877883565,0.24209157206537935,0.23669769748723302
9,0.055443805601862794,0.024095833348687368,0.2418072181688754,0.23682385083887636
10,0.033325803083833594,0.02260198654290957,0.24276577491850504,0.2367509010075759
11,0.1459937536763778,0.02241349145103322,0.24349621317706027,0.23694759354261252
12,0.47870276964710834,0.02152026342681601,0.24431594041878724,0.2364999402631217
13,0.8856014206498305,0.021766027510614627,0.24468443434450005,0.23679171643899544
14,0.8016775335727017,0.021408233490679995,0.24553262644543983,0.23705563238349792
15,0.4236951797166335,0.02063209862451676,0.24632298928540874,0.23682219407937943
16,0.6500468420374255,0.020714921969190003,0.24599957596297128,0.2369857229210942
17,0.6890001371455137,0.022835118075213767,0.24319369273301905,0.2368815265863764
18,0.810489121531893,0.022633981500841616,0.24369564214314654,0.2370321549906076
19,0.5652909604937832,0.02190309155730663,0.2439384230951035,0.23698409536212295
20,0.21565325166373905,0.021322021604109564,0.24372164840206356,0.23691181909536319
21,0.030803050966556,0.02128170221851078,0.24385881579726787,0.23686321297603397
22,0.0481294676114864,0.02159543265513597,0.2431360369228417,0.23665331234585207
23,0.19188930278789396,0.021404773918755615,0.2443612128235394,0.2359882193199937
24,0.47540655466328996,0.0211272394933516,0.24542292316852854,0.2358216325425252
25,0.812675311103212,0.02213567792313398,0.2448304517005918,0.23651808092834992
26,0.7174574017425948,0.022363223352395822,0.244507142660065,0.23660124590853227
27,0.7216869882091176,0.022521609820757238,0.24353205912548315,0.236621861458293
28,0.7430775857195768,0.0221331390372832,0.24294918703984025,0.23647675165199844
29,0.5709124994706647,0.023515733973135,0.24088981125287345,0.236254727621953
30,0.8002571064970527,0.023703636122221594,0.2411353596037219,0.23596186937341568
31,0.9620287733915633,0.021110419817406023,0.24477028090285458,0.23613679022386225
